ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1064	"LOC413018"	NA	chrNC_037638.1	+	18436493	18436757	18436493	18436643	18437722	18437949	1064	45,112,189,82	2,0,8,0	109,119,144,147,82	0,0,0,0,0	263	149	0.0600827713017	0.11797974524459813	0.927,1.0,0.93,1.0	1.0,1.0,1.0,1.0,1.0	-0.036
1065	"Dsx"	NA	chrNC_037642.1	+	3540654	3541236	3540654	3541218	3542505	3542740	1065	19,19,222,35	0,2,8,0	52,44,52,65,54	42,21,27,59,18	167	149	0	0.0	1.0,0.894,0.961,1.0	0.525,0.651,0.632,0.496,0.728	0.357
1066	"LOC102656621"	NA	chrNC_037643.1	-	15030253	15031140	15030783	15031140	15028449	15028864	1066	674,594,349,815	0,11,2,8	503,805,703,775,481	0,0,0,0,0	679	149	9.32168799637e-05	0.0002994034185191119	1.0,0.922,0.975,0.957	1.0,1.0,1.0,1.0,1.0	-0.036
1067	"LOC409027"	NA	chrNC_037638.1	-	19569795	19570108	19569807	19570108	19569570	19569715	1067	1,2,11,4	8,0,14,6	10,0,0,1,3	7,3,5,21,15	161	149	0.0781234077767	0.14891223204981663	0.104,1.0,0.421,0.382	0.569,0.0,0.0,0.042,0.156	0.323
1069	"LOC726834"	NA	chrNW_020555859.1	-	146822	146922	146839	146922	146662	146764	1069	9,14,8,22	2,8,7,20	0,0,5,1,0	0,0,0,4,0	166	149	1	1.0	0.802,0.611,0.506,0.497	NA,NA,1.0,0.183,NA	0.012
1070	"LOC412588"	NA	chrNC_037638.1	-	9093948	9094335	9094161	9094335	9091925	9092477	1070	204,377,292,543	0,0,4,3	47,112,49,64,85	0,4,0,0,2	362	149	0.41120703984	0.6242221856791448	1.0,1.0,0.968,0.987	1.0,0.92,1.0,1.0,0.946	0.016
1071	"LOC412588"	NA	chrNC_037638.1	-	9093948	9094335	9094161	9094335	9091925	9092566	1071	204,376,324,558	2,0,0,8	39,68,36,55,52	0,0,0,0,0	362	149	0.689615187897	0.9484887574991058	0.977,1.0,1.0,0.966	1.0,1.0,1.0,1.0,1.0	-0.014
1072	"LOC100576321"	NA	chrNC_037638.1	-	5478573	5479441	5478828	5479441	5471156	5477992	1072	4,44,112,42	21,55,42,49	41,64,37,52,48	29,51,22,86,48	404	149	0.544446025713	0.7859485028720608	0.066,0.228,0.496,0.24	0.343,0.316,0.383,0.182,0.269	-0.041
1073	"LOC724973"	NA	chrNC_037641.1	+	12799091	12799921	12799091	12799611	12807652	12808206	1073	131,364,216,371	4,14,6,22	489,628,650,869,712	27,47,45,116,33	459	149	0.000912339297309	0.002523758581181021	0.914,0.894,0.921,0.846	0.855,0.813,0.824,0.709,0.875	0.079
1074	"LOC724973"	NA	chrNC_037641.1	+	12799091	12799921	12799091	12799611	12808037	12808206	1074	112,355,164,372	0,0,3,4	444,578,629,794,608	14,16,7,24,14	459	149	4.5429756832e-06	1.7888977200928112e-05	1.0,1.0,0.947,0.968	0.911,0.921,0.967,0.915,0.934	0.049
1075	"LOC724973"	NA	chrNC_037641.1	+	12799091	12799921	12799091	12799611	12813719	12813886	1075	106,328,164,336	0,0,0,2	427,496,533,738,574	0,0,2,0,0	459	149	1	1.0	1.0,1.0,1.0,0.982	1.0,1.0,0.989,1.0,1.0	-0.002
1076	"LOC724973"	NA	chrNC_037641.1	+	12805849	12808206	12805849	12806815	12813719	12813886	1076	500,1414,775,1246	2,0,0,2	1088,1601,1595,2390,1606	0,0,0,0,0	1540	149	1	1.0	0.96,1.0,1.0,0.984	1.0,1.0,1.0,1.0,1.0	-0.014
1077	"LOC724973"	NA	chrNC_037641.1	+	12817470	12819275	12817470	12817625	12819895	12820039	1077	4088,8835,6845,8453	196,521,488,654	12200,15813,16893,21389,18414	313,415,397,457,488	1799	149	0	0.0	0.633,0.584,0.537,0.517	0.763,0.759,0.779,0.795,0.758	-0.203
1078	"LOC410161"	NA	chrNC_037640.1	+	359347	359497	359347	359434	360031	360192	1078	103,305,165,192	105,377,301,324	266,330,307,432,462	454,715,654,939,866	212	149	0.00211333793612	0.00548922165802061	0.408,0.362,0.278,0.294	0.292,0.245,0.248,0.244,0.273	0.075
1079	"LOC410161"	NA	chrNC_037640.1	+	359347	359497	359347	359434	373039	373144	1079	211,520,533,445	0,0,1,0	282,365,329,427,426	0,0,0,0,0	212	149	1	1.0	1.0,1.0,0.997,1.0	1.0,1.0,1.0,1.0,1.0	-0.001
1080	"LOC100576662"	NA	chrNC_037638.1	+	23244824	23244986	23244824	23244899	23245525	23245648	1080	3,12,78,7	4,0,3,2	5,6,28,34,10	4,0,1,3,6	236	149	0.63736817127	0.888221513237097	0.321,1.0,0.943,0.688	0.441,1.0,0.946,0.877,0.513	-0.017
1081	"LOC726875"	NA	chrNC_037648.1	+	14314626	14315024	14314626	14315021	14315083	14315224	1081	41,312,316,260	4,11,13,29	188,299,244,375,227	8,13,8,16,0	152	149	0.00381689137764	0.00956600296570478	0.909,0.965,0.96,0.898	0.958,0.958,0.968,0.958,1.0	-0.035
1082	"LOC113218878"	NA	chrNC_037638.1	-	19362076	19362266	19362144	19362266	19361585	19362012	1082	10,5,0,3	2,10,31,16	11,57,0,2,0	3,14,26,66,6	217	149	0.74009565894	1.0	0.774,0.256,0.0,0.114	0.716,0.737,0.0,0.02,0.0	-0.009
1083	"LOC551580"	NA	chrNC_037638.1	-	11200	12174	11578	12174	11053	11121	1083	352,511,1082,725	25,84,336,142	584,694,398,550,366	16,19,11,18,13	527	149	3.21964677141e-15	2.896373294768427e-14	0.799,0.632,0.477,0.591	0.912,0.912,0.911,0.896,0.888	-0.279
1084	"LOC551580"	NA	chrNC_037638.1	-	11200	12174	11811	12174	11053	11121	1084	403,615,1303,1004	20,60,227,35	602,716,439,572,380	60,38,45,33,42	760	149	0.806376649627	1.0	0.798,0.668,0.529,0.849	0.663,0.787,0.657,0.773,0.639	0.007
1085	"LOC551580"	NA	chrNC_037638.1	-	11578	12174	11811	12174	11053	11121	1085	76,188,557,421	20,60,227,35	34,41,52,40,27	60,38,45,33,42	382	149	2.73698619324e-10	1.701390574618011e-09	0.597,0.55,0.489,0.824	0.181,0.296,0.311,0.321,0.2	0.353
1086	"LOC410702"	NA	chrNC_037638.1	-	17891964	17892158	17891996	17892158	17891718	17891901	1086	49,147,223,103	133,320,476,253	142,204,167,186,189	156,185,208,253,184	181	149	5.04707386995e-13	3.960700168155797e-12	0.233,0.274,0.278,0.251	0.428,0.476,0.398,0.377,0.458	-0.168
1088	"LOC100578458"	NA	chrNC_037638.1	+	5878707	5880846	5878707	5878905	5880937	5881090	1088	4,37,95,10	0,2,0,0	40,43,21,8,39	0,0,0,0,2	2090	149	1	1.0	1.0,0.569,1.0,1.0	1.0,1.0,1.0,1.0,0.582	-0.024
1089	"LOC100577367"	NA	chrNC_037650.1	-	2439720	2439809	2439769	2439809	2439575	2439666	1089	31,84,100,87	13,17,45,8	134,172,132,172,155	29,45,38,79,81	198	149	0.228157554206	0.37849525296692504	0.642,0.788,0.626,0.891	0.777,0.742,0.723,0.621,0.59	0.046
1090	"LOC410792"	NA	chrNC_037639.1	-	15893353	15893603	15893437	15893603	15893008	15893232	1090	267,597,626,558	0,0,6,0	282,438,366,486,448	38,45,50,44,80	233	149	0	0.0	1.0,1.0,0.985,1.0	0.826,0.862,0.824,0.876,0.782	0.162
1091	"LOC100577226"	NA	chrNC_037639.1	+	10076442	10076709	10076442	10076704	10076814	10076944	1091	5,6,21,67	2,2,28,2	4,15,17,9,3	0,0,4,0,1	154	149	0.000547008692977	0.0015599616463377588	0.708,0.744,0.421,0.97	1.0,1.0,0.804,1.0,0.744	-0.199
1092	"LOC409902"	NA	chrNC_037651.1	-	6807701	6807845	6807719	6807845	6806945	6807102	1092	21,51,42,78	197,430,453,375	264,291,392,526,390	254,238,295,467,216	167	149	0	0.0	0.087,0.096,0.076,0.157	0.481,0.522,0.542,0.501,0.617	-0.429
1093	"LOC409902"	NA	chrNC_037651.1	-	6807701	6807845	6807719	6807845	6806945	6807105	1093	27,50,26,54	26,60,65,101	226,311,350,384,284	30,95,82,175,63	167	149	0	0.0	0.481,0.426,0.263,0.323	0.87,0.745,0.792,0.662,0.801	-0.401
1094	"LOC409902"	NA	chrNC_037651.1	-	6828274	6830115	6828711	6830115	6810993	6811095	1094	442,877,1475,911	0,0,0,0	1137,1565,1303,1979,1453	0,0,0,0,2	586	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.995	0.001
1095	"LOC410604"	NA	chrNC_037652.1	+	6932452	6932620	6932452	6932616	6932691	6936706	1095	92,164,166,153	12,68,45,15	202,232,154,336,242	75,95,61,98,88	153	149	0.00378506275195	0.009496988514813322	0.882,0.701,0.782,0.909	0.724,0.704,0.711,0.77,0.728	0.091
1096	"LOC410604"	NA	chrNC_037652.1	+	6932452	6932620	6932452	6932616	6932711	6936706	1096	604,1318,1432,1108	58,70,110,84	1341,1885,1541,2149,1733	304,472,300,321,343	153	149	0	0.0	0.91,0.948,0.927,0.928	0.811,0.795,0.833,0.867,0.831	0.101
1097	"LOC411048"	NA	chrNC_037641.1	-	4762813	4763162	4763042	4763162	4761371	4761953	1097	181,423,36,360	59,86,8,107	90,87,171,211,78	64,111,87,82,79	378	149	1.08880808147e-07	5.249525673841199e-07	0.547,0.66,0.639,0.57	0.357,0.236,0.437,0.504,0.28	0.241
1098	"LOC411048"	NA	chrNC_037641.1	-	4781513	4781921	4781602	4781921	4762813	4763162	1098	142,206,98,194	27,62,13,51	348,323,282,433,190	44,47,45,92,52	238	149	0.131448779182	0.2347830091442825	0.767,0.675,0.825,0.704	0.832,0.811,0.797,0.747,0.696	-0.034
1099	"LOC102655520"	NA	chrNC_037652.1	+	4491275	4491959	4491275	4491854	4492788	4492962	1099	12,6,10,70	0,0,0,5	0,2,0,2,0	0,0,0,0,0	254	149	1	1.0	1.0,1.0,1.0,0.891	NA,1.0,NA,1.0,NA	-0.027
1100	"LOC102655520"	NA	chrNC_037652.1	+	4491275	4491959	4491275	4491854	4492842	4492962	1100	18,38,16,153	12,2,5,31	0,2,0,2,0	0,0,0,0,0	254	149	1	1.0	0.468,0.918,0.652,0.743	NA,1.0,NA,1.0,NA	-0.305
1101	"LOC102654581"	NA	chrNC_037638.1	-	5214218	5214947	5214736	5214947	5211959	5212212	1101	0,14,93,12	0,0,0,6	4,2,7,22,6	0,2,0,0,0	667	149	1	1.0	NA,1.0,1.0,0.309	1.0,0.183,1.0,1.0,1.0	-0.067
1102	"LOC100578799"	NA	chrNC_037642.1	-	10738682	10738872	10738708	10738872	10738400	10738584	1102	4,40,11,14	7,52,4,7	24,49,32,60,70	16,25,67,22,26	175	149	0.48439632319	0.7127453877789028	0.327,0.396,0.701,0.63	0.561,0.625,0.289,0.699,0.696	-0.061
1103	"LOC100578799"	NA	chrNC_037642.1	-	10739193	10740386	10740246	10740386	10738682	10738872	1103	119,560,151,242	0,1,1,0	500,522,680,672,605	0,0,0,0,0	1202	149	1	1.0	1.0,0.986,0.949,1.0	1.0,1.0,1.0,1.0,1.0	-0.016
1104	"LOC100578708"	NA	chrNC_037638.1	-	12304997	12305143	12305122	12305143	12304594	12304624	1104	509,870,1954,641	0,10,10,8	341,742,786,894,584	1,8,10,43,31	274	149	1.12638121053e-10	7.246167496810728e-10	1.0,0.979,0.991,0.978	0.995,0.981,0.977,0.919,0.911	0.03
1105	"LOC409243"	NA	chrNC_037645.1	+	7345447	7346439	7345447	7346433	7346514	7346799	1105	218,645,1095,580	10,44,33,11	809,1062,1113,1145,1145	22,105,70,57,49	155	149	0.003953564825	0.009863854518291996	0.954,0.934,0.97,0.981	0.972,0.907,0.939,0.951,0.957	0.015
1106	"LOC409243"	NA	chrNC_037645.1	+	7347117	7347501	7347117	7347497	7347581	7348242	1106	9,70,88,25	146,423,624,274	140,72,78,83,82	465,794,705,689,788	153	149	0.682030546363	0.9427442842606614	0.057,0.139,0.121,0.082	0.227,0.081,0.097,0.105,0.092	-0.021
1107	"LOC413669"	NA	chrNC_037641.1	-	3367026	3367827	3367299	3367827	3365950	3366058	1107	809,1926,4102,2023	96,254,204,241	1134,1333,1178,1425,1300	404,674,536,943,654	422	149	0	0.0	0.748,0.728,0.877,0.748	0.498,0.411,0.437,0.348,0.412	0.354
1108	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226887	24226696	24226859	24226982	24227622	1108	68,209,224,141	5,5,7,1	96,48,66,47,105	1,0,0,1,1	177	149	0.00502964107545	0.01233990654098764	0.92,0.972,0.964,0.992	0.988,1.0,1.0,0.975,0.989	-0.028
1109	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226887	24226696	24226859	24227028	24227086	1109	8,25,22,4	1,5,0,0	1,76,2,32,4	8,3,0,4,1	177	149	0.12477848771	0.22413538417388798	0.871,0.808,1.0,1.0	0.095,0.955,1.0,0.871,0.771	0.181
1110	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226945	24226696	24226859	24227028	24227086	1110	0,19,26,12	1,5,0,0	4,20,0,12,0	8,3,0,4,1	235	149	1	1.0	0.0,0.707,1.0,1.0	0.241,0.809,NA,0.655,0.0	0.25
1111	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226945	24226696	24226887	24227028	24227086	1111	0,18,23,8	8,24,19,0	3,20,0,12,0	0,76,2,32,4	207	149	0.0989041766739	0.18315894809986671	0.0,0.351,0.466,1.0	1.0,0.159,0.0,0.213,0.0	0.18
1112	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227207	24226982	24227086	24228968	24229629	1112	194,714,624,454	0,0,0,0	830,551,272,394,747	0,0,0,0,2	270	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.995	0.001
1113	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227086	24228968	24229629	1113	1588,3679,2249,3708	0,0,0,0	1635,1404,1266,1330,1783	0,0,0,0,2	685	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.995	0.001
1114	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24228968	24229629	1114	1504,3280,2066,3406	76,246,259,118	1245,1053,1143,1043,1375	396,187,104,88,301	564	149	2.45564077933e-05	8.55800479473589e-05	0.839,0.779,0.678,0.884	0.454,0.598,0.744,0.758,0.547	0.175
1115	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24230462	24230637	1115	1082,2536,1746,3095	0,0,0,0	1128,936,1032,1009,1261	11,0,0,2,15	564	149	0.0483642825553	0.0971235547140462	1.0,1.0,1.0,1.0	0.964,1.0,1.0,0.993,0.957	0.017
1116	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24230772	24231125	1116	1082,2536,1746,3095	0,0,0,0	1118,936,1004,1006,1255	0,0,11,16,0	564	149	0.0678672806738	0.13128522039433516	1.0,1.0,1.0,1.0	1.0,1.0,0.96,0.943,1.0	0.019
1117	"LOC409099"	NA	chrNC_037648.1	+	15115789	15115963	15115789	15115957	15116042	15116175	1117	19,51,40,64	133,275,193,317	13,23,40,29,29	230,247,213,314,189	155	149	0.000249480265413	0.0007511562276992775	0.121,0.151,0.166,0.163	0.052,0.082,0.153,0.082,0.129	0.051
1118	"LOC100578839"	NA	chrNC_037639.1	-	4709248	4709417	4709253	4709417	4708222	4708833	1118	24,65,41,83	2,8,114,7	80,149,145,206,199	71,82,57,74,53	154	149	0.194048357671	0.32805883539031555	0.921,0.887,0.258,0.92	0.522,0.637,0.711,0.729,0.784	0.07
1119	"LOC100578839"	NA	chrNC_037639.1	-	4714915	4715016	4714919	4715016	4709248	4709417	1119	0,0,49,12	20,72,297,54	2,0,0,6,0	18,24,36,40,39	153	149	0.00121487724931	0.003282690296365116	0.0,0.0,0.138,0.178	0.098,0.0,0.0,0.127,0.0	0.034
1120	"LOC409717"	NA	chrNC_037638.1	+	12393864	12394258	12393864	12394156	12395422	12395547	1120	38,58,59,78	42,110,58,61	91,157,107,171,94	98,106,122,164,110	251	149	0.35709221252	0.5537807051904415	0.349,0.238,0.377,0.432	0.355,0.468,0.342,0.382,0.337	-0.028
1121	"LOC409717"	NA	chrNC_037638.1	+	12393864	12394156	12393864	12393989	12396850	12396943	1121	119,294,181,237	30,25,4,27	292,454,511,542,533	0,2,10,14,8	316	149	1.23123733431e-13	1.0017383164808935e-12	0.652,0.847,0.955,0.805	1.0,0.991,0.96,0.948,0.969	-0.159
1122	"LOC724270"	NA	chrNC_037640.1	+	261148	261396	261148	261310	276635	277168	1122	20,30,64,13	0,35,36,20	41,49,47,52,40	12,5,5,5,7	235	149	0.0107368629998	0.024520823342164495	1.0,0.352,0.53,0.292	0.684,0.861,0.856,0.868,0.784	-0.267
1123	"LOC408590"	NA	chrNC_037638.1	+	11310948	11311053	11310948	11311039	11311129	11312275	1123	0,46,11,38	142,389,264,407	42,70,36,72,29	428,579,516,673,569	163	149	0.20356810791	0.34155956565283546	0.0,0.098,0.037,0.079	0.082,0.1,0.06,0.089,0.045	-0.022
1124	"LOC408590"	NA	chrNC_037638.1	+	11310948	11311053	11310948	11311039	11311132	11312275	1124	4,26,6,21	113,320,144,189	17,34,16,43,11	130,107,119,159,103	163	149	4.81616347581e-07	2.144500960154433e-06	0.031,0.069,0.037,0.092	0.107,0.225,0.109,0.198,0.089	-0.088
1125	"LOC726015"	NA	chrNC_037638.1	+	3194433	3194535	3194433	3194530	3195137	3195464	1125	1,42,62,38	1,16,13,4	79,58,66,80,91	3,18,0,7,5	154	149	0.0160802541592	0.03562122367798759	0.492,0.717,0.822,0.902	0.962,0.757,1.0,0.917,0.946	-0.183
1126	"LOC408465"	NA	chrNC_037651.1	-	8289517	8289577	8289533	8289577	8281733	8281870	1126	124,185,93,191	2,1,0,4	360,891,576,760,517	60,27,156,83,100	165	149	0	0.0	0.982,0.994,1.0,0.977	0.844,0.968,0.769,0.892,0.824	0.129
1127	"LOC100577254"	NA	chrNC_037638.1	+	6666562	6666680	6666562	6666638	6666792	6666947	1127	0,0,4,0	0,2,21,0	0,2,0,0,0	10,4,0,18,8	191	149	1	1.0	NA,0.0,0.129,NA	0.0,0.281,NA,0.0,0.0	-0.006
1129	"LOC410094"	NA	chrNC_037640.1	-	10144912	10145042	10144920	10145042	10138005	10138253	1129	78,109,109,97	0,0,0,1	47,28,44,110,69	13,0,6,16,14	157	149	9.99200722163e-16	9.369623720960675e-15	1.0,1.0,1.0,0.989	0.774,1.0,0.874,0.867,0.824	0.129
1130	"LOC410094"	NA	chrNC_037640.1	-	10144912	10145042	10144968	10145042	10138005	10138253	1130	152,241,320,229	11,7,107,30	137,122,162,220,145	265,419,558,439,541	205	149	0	0.0	0.909,0.962,0.685,0.847	0.273,0.175,0.174,0.267,0.163	0.64
1131	"LOC410094"	NA	chrNC_037640.1	-	10144920	10145042	10144968	10145042	10138005	10138253	1131	74,132,211,133	11,7,107,30	103,94,124,126,90	265,419,558,439,541	197	149	0	0.0	0.836,0.934,0.599,0.77	0.227,0.145,0.144,0.178,0.112	0.624
1132	"LOC413699"	NA	chrNC_037644.1	+	212073	212704	212073	212597	213104	214137	1132	15,28,127,88	40,52,57,78	39,55,58,41,47	48,112,102,58,56	256	149	0.256901058831	0.41926404365265707	0.179,0.239,0.565,0.396	0.321,0.222,0.249,0.292,0.328	0.062
1133	"LOC100576369"	NA	chrNC_037646.1	-	1381562	1381816	1381688	1381816	1378167	1378830	1133	270,492,409,447	9,8,4,10	814,1061,980,1335,1215	41,52,33,47,29	275	149	0.00012831467152	0.0004016412561156436	0.942,0.971,0.982,0.96	0.915,0.917,0.941,0.939,0.958	0.03
1134	"LOC410171"	NA	chrNC_037647.1	+	9958725	9959002	9958725	9958957	9960533	9960911	1134	21,49,66,60	130,339,350,585	0,8,11,3,0	49,102,85,97,73	194	149	5.28483127038e-07	2.339066320270188e-06	0.11,0.1,0.127,0.073	0.0,0.057,0.09,0.023,0.0	0.069
1135	"LOC551384"	NA	chrNC_037638.1	+	7051364	7051698	7051364	7051689	7051774	7052755	1135	342,676,630,588	116,308,229,208	716,892,880,950,830	133,115,115,147,164	158	149	0	0.0	0.735,0.674,0.722,0.727	0.835,0.88,0.878,0.859,0.827	-0.141
1136	"LOC409664"	NA	chrNC_037652.1	+	5990750	5991560	5990750	5991548	5991639	5991819	1136	51,144,328,161	15,44,149,34	141,132,138,168,145	27,36,34,18,11	161	149	0.000175226123249	0.0005400771737465696	0.759,0.752,0.671,0.814	0.829,0.772,0.79,0.896,0.924	-0.093
1137	"LOC100576547"	NA	chrNC_037638.1	-	5674986	5675318	5674993	5675318	5673427	5673597	1137	0,0,3,0	0,5,0,0	0,0,0,0,0	0,0,2,0,0	156	149	1	1.0	NA,0.0,1.0,NA	NA,NA,0.0,NA,NA	0.5
1138	"LOC100576547"	NA	chrNC_037638.1	-	5674986	5675318	5674993	5675318	5674699	5674815	1138	0,0,5,14	22,65,10,24	0,0,0,0,0	2,0,2,0,0	156	149	1	1.0	0.0,0.0,0.323,0.358	0.0,NA,0.0,NA,NA	0.17
1139	"LOC413569"	NA	chrNC_037651.1	+	10217240	10217347	10217240	10217279	10246379	10246518	1139	83,187,151,210	110,239,109,306	81,166,94,188,104	211,455,332,518,277	217	149	4.66053862169e-11	3.115943193293042e-10	0.341,0.349,0.487,0.32	0.209,0.2,0.163,0.199,0.205	0.179
1140	"LOC412528"	NA	chrNC_037638.1	-	5043910	5044006	5043922	5044006	5043240	5043506	1140	429,789,475,762	931,1944,1212,1944	150,219,261,327,231	298,303,270,487,245	161	149	2.29590382261e-08	1.1871110185597967e-07	0.299,0.273,0.266,0.266	0.318,0.401,0.472,0.383,0.466	-0.132
1141	"LOC412528"	NA	chrNC_037638.1	-	5047977	5048151	5048029	5048151	5046083	5046249	1141	238,404,389,325	1236,2253,1128,2193	13,10,25,56,29	281,404,394,675,394	201	149	0	0.0	0.125,0.117,0.204,0.099	0.033,0.018,0.045,0.058,0.052	0.095
1142	"LOC724473"	NA	chrNC_037641.1	+	11527340	11527622	11527340	11527580	11528148	11529250	1142	7,2,0,36	3,0,0,8	95,213,192,147,11	2,5,6,0,0	191	149	1	1.0	0.645,1.0,NA,0.778	0.974,0.971,0.961,1.0,1.0	-0.174
1143	"LOC410688"	NA	chrNC_037638.1	+	19440811	19441559	19440811	19441547	19441637	19441801	1143	344,819,641,715	14,44,27,33	546,716,738,842,736	7,2,6,2,23	161	149	1.7763568394e-15	1.6311525666357678e-14	0.958,0.945,0.956,0.952	0.986,0.997,0.991,0.997,0.967	-0.035
1144	"LOC410669"	NA	chrNC_037638.1	-	21751103	21751189	21751124	21751189	21750646	21750736	1144	153,110,94,128	44,27,15,21	52,202,107,174,137	8,20,4,33,17	170	149	0.00091754725611	0.002534996351774569	0.753,0.781,0.846,0.842	0.851,0.899,0.959,0.822,0.876	-0.076
1145	"LOC107966053"	NA	chrNC_037638.1	+	20604676	20604791	20604676	20604765	20605655	20605834	1145	24,31,28,41	0,0,3,0	18,18,26,28,20	1,5,0,4,8	175	149	1.33128030304e-05	4.85358041289542e-05	1.0,1.0,0.888,1.0	0.939,0.754,1.0,0.856,0.68	0.126
1146	"LOC100577995"	NA	chrNC_037639.1	-	582164	582338	582179	582338	574158	574297	1146	52,90,77,69	141,340,462,315	207,186,237,332,251	185,330,195,331,253	164	149	0	0.0	0.251,0.194,0.132,0.166	0.504,0.339,0.525,0.477,0.474	-0.278
1147	"LOC100577995"	NA	chrNC_037639.1	-	585993	586488	586203	586488	582999	585433	1147	70,169,129,188	36,91,32,68	31,83,33,91,20	66,140,202,128,104	359	149	0	0.0	0.447,0.435,0.626,0.534	0.163,0.197,0.063,0.228,0.074	0.365
1148	"LOC100577995"	NA	chrNC_037639.1	-	585993	586488	586203	586488	585771	585899	1148	37,90,68,107	0,2,0,0	18,48,16,53,16	0,0,0,0,0	359	149	1	1.0	1.0,0.949,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.013
1149	"LOC107965072"	NA	chrNC_037647.1	-	2856623	2858802	2857699	2858802	2856446	2856531	1149	223,234,86,137	7,10,0,0	484,544,498,385,639	4,9,3,10,1	1225	149	0.112506089332	0.20474998000963487	0.795,0.74,1.0,1.0	0.936,0.88,0.953,0.824,0.987	-0.032
1150	"LOC410739"	NA	chrNC_037638.1	-	7170758	7171048	7170770	7171048	7170299	7170546	1150	17,16,12,3	11,11,41,31	23,34,29,23,13	46,71,53,130,93	161	149	0.271730157257	0.44021876867477383	0.589,0.574,0.213,0.082	0.316,0.307,0.336,0.141,0.115	0.121
1151	"LOC102654521"	NA	chrNC_037645.1	-	8505323	8505489	8505350	8505489	8504872	8505241	1151	2,12,27,135	0,0,0,0	15,2,30,110,56	0,0,0,0,2	176	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.96	0.008
1152	"LOC102654521"	NA	chrNC_037645.1	-	8506809	8507267	8507073	8507267	8505554	8505996	1152	5,15,9,12	1,15,1,18	18,29,6,49,78	10,2,5,73,59	413	149	0.942591307972	1.0	0.643,0.265,0.765,0.194	0.394,0.84,0.302,0.195,0.323	0.056
1153	"LOC411457"	NA	chrNC_037648.1	+	14406507	14407487	14406507	14406680	14411564	14411743	1153	1909,4381,3393,3881	35,64,127,15	3506,5197,4163,6018,5102	145,192,118,219,126	956	149	4.24041027847e-08	2.1473748160764552e-07	0.895,0.914,0.806,0.976	0.79,0.808,0.846,0.811,0.863	0.074
1154	"LOC411457"	NA	chrNC_037648.1	+	14411564	14411773	14411564	14411743	14411830	14412215	1154	502,985,1064,1110	34,94,82,69	1229,1760,1929,2568,1758	88,83,83,119,79	179	149	5.35545606802e-05	0.00017821991396283098	0.925,0.897,0.915,0.931	0.921,0.946,0.951,0.947,0.949	-0.026
1155	"LOC551460"	NA	chrNC_037643.1	-	17109568	17109842	17109583	17109842	17106793	17109080	1155	94,96,69,133	47,107,43,108	117,258,204,366,233	116,218,219,516,290	164	149	0.0117607332347	0.02658478309335148	0.645,0.449,0.593,0.528	0.478,0.518,0.458,0.392,0.422	0.1
1156	"LOC726298"	NA	chrNC_037638.1	-	5198940	5200364	5198948	5200364	5192157	5192597	1156	6,6,40,22	0,2,0,1	0,17,22,15,7	0,0,2,0,0	157	149	1	1.0	1.0,0.74,1.0,0.954	NA,1.0,0.913,1.0,1.0	-0.055
1157	"LOC726298"	NA	chrNC_037638.1	-	5198940	5200364	5199681	5200364	5192157	5192597	1157	22,108,305,105	0,6,2,10	36,57,88,117,35	2,0,3,4,0	890	149	0.327988318244	0.5125975623403757	1.0,0.751,0.962,0.637	0.751,1.0,0.831,0.83,1.0	-0.045
1158	"LOC726298"	NA	chrNC_037638.1	-	5198948	5200364	5199681	5200364	5192157	5192597	1158	16,104,265,84	0,6,2,10	36,40,68,102,28	2,0,3,4,0	882	149	0.426770438239	0.6424782175666035	1.0,0.745,0.957,0.587	0.753,1.0,0.793,0.812,1.0	-0.049
1159	"LOC102656264"	NA	chrNC_037645.1	-	6701818	6702085	6701833	6702085	6700708	6700952	1159	0,0,0,0	7,25,14,92	8,0,0,10,9	0,0,0,6,0	164	149	1	1.0	0.0,0.0,0.0,0.0	1.0,NA,NA,0.602,1.0	-0.867
