ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
10082	"LOC724189"	NA	chrNC_037641.1	-	4751987	4752051	4740787	4743343	4752308	4752382
10083	"LOC551224"	NA	chrNC_037644.1	-	10773349	10773537	10772988	10773156	10773596	10774251
10084	"LOC551224"	NA	chrNC_037644.1	-	10773596	10774251	10772988	10773156	10775311	10775393
10085	"LOC727168"	NA	chrNC_037639.1	-	1635719	1636010	1632769	1632935	1637555	1637756
10086	"LOC727168"	NA	chrNC_037639.1	-	1638715	1638957	1637555	1637756	1647802	1647972
10087	"LOC727168"	NA	chrNC_037639.1	-	1638715	1638957	1638368	1638578	1647802	1647972
10088	"LOC727168"	NA	chrNC_037639.1	-	1647802	1647972	1638715	1638957	1648234	1648487
10089	"LOC408983"	NA	chrNC_037646.1	+	11771469	11771623	11770740	11771391	11771704	11771856
10090	"LOC408983"	NA	chrNC_037646.1	+	11772572	11772593	11772169	11772391	11773110	11773945
10091	"LOC725081"	NA	chrNC_037638.1	-	27473019	27473168	27472745	27472922	27473390	27473679
10092	"LOC725081"	NA	chrNC_037638.1	-	27502369	27502576	27490877	27491109	27503542	27503853
10093	"LOC725081"	NA	chrNC_037638.1	-	27503542	27503853	27490877	27491109	27515259	27515335
10094	"LOC725081"	NA	chrNC_037638.1	-	27503542	27503853	27490877	27491109	27518815	27518983
10095	"LOC725081"	NA	chrNC_037638.1	-	27515259	27515335	27490877	27491109	27518815	27518983
10096	"LOC725081"	NA	chrNC_037638.1	-	27515259	27515335	27503542	27503853	27518815	27518983
10097	"LOC725081"	NA	chrNC_037638.1	-	27518815	27518983	27490877	27491109	27543271	27544642
10098	"LOC725081"	NA	chrNC_037638.1	-	27535912	27536066	27518815	27518983	27536899	27537081
10099	"LOC725081"	NA	chrNC_037638.1	-	27535912	27536066	27518815	27518983	27543271	27544642
10100	"LOC412191"	NA	chrNC_037638.1	+	14261638	14261854	14261344	14261465	14262540	14262621
10101	"LOC412191"	NA	chrNC_037638.1	+	14265249	14265437	14262540	14262621	14265529	14265712
10102	"LOC412191"	NA	chrNC_037638.1	+	14266182	14266203	14265780	14266079	14267167	14267477
10103	"LOC412191"	NA	chrNC_037638.1	+	14272836	14272918	14270589	14270833	14279343	14279459
10104	"LOC412191"	NA	chrNC_037638.1	+	14279758	14279834	14279539	14279671	14282197	14282275
10105	"LOC100577378"	NA	chrNC_037648.1	+	594222	594409	593380	593781	594506	594649
10106	"LOC409337"	NA	chrNC_037641.1	+	740336	740558	719442	720343	741815	742095
10107	"LOC409337"	NA	chrNC_037641.1	+	741815	742095	740336	740558	742257	742581
10108	"LOC102654567"	NA	chrNC_037642.1	-	11406843	11407177	11406485	11406703	11407632	11407963
10109	"LOC551441"	NA	chrNC_037642.1	+	12006773	12006975	12006249	12006697	12007879	12008055
10110	"LOC551441"	NA	chrNC_037642.1	+	12007879	12008055	12006773	12006975	12008183	12008366
10111	"LOC409327"	NA	chrNC_037638.1	+	1778585	1778753	1770238	1770377	1784268	1784528
10112	"LOC409327"	NA	chrNC_037638.1	+	1784268	1784528	1778585	1778753	1785328	1786192
10113	"LOC551445"	NA	chrNC_037646.1	-	1624358	1624497	1624191	1624289	1624565	1624651
10114	"LOC551445"	NA	chrNC_037646.1	-	1624565	1624651	1624191	1624289	1624717	1624944
10115	"LOC113218598"	NA	chrNC_037639.1	+	8243714	8243855	8176988	8177152	8258985	8259346
10116	"LOC113218598"	NA	chrNC_037639.1	+	8243714	8243855	8176988	8177152	8275817	8276169
10117	"LOC107965817"	NA	chrNC_037646.1	+	516167	516312	514172	514358	516444	516574
10118	"LOC107965817"	NA	chrNC_037646.1	+	516444	516574	514172	514358	521658	521904
10119	"LOC102654454"	NA	chrNC_037638.1	+	4920077	4920278	4918397	4918466	4922498	4922731
10120	"LOC552149"	NA	chrNC_037640.1	-	12688808	12688952	12686464	12687771	12703307	12703501
10121	"LOC552149"	NA	chrNC_037640.1	-	12688808	12688952	12686464	12687771	12715475	12715605
10122	"LOC552149"	NA	chrNC_037640.1	-	12703307	12703501	12686464	12687771	12715475	12715605
10123	"LOC552149"	NA	chrNC_037640.1	-	12703307	12703501	12688808	12688952	12704342	12704929
10124	"LOC552149"	NA	chrNC_037640.1	-	12703307	12703501	12688808	12688952	12715475	12715605
10125	"LOC552149"	NA	chrNC_037640.1	-	12715475	12715605	12688808	12688952	12716419	12716569
10126	"LOC411404"	NA	chrNC_037640.1	-	3232759	3233123	3231800	3232668	3233209	3233257
10127	"LOC411404"	NA	chrNC_037640.1	-	3233209	3233257	3232759	3233123	3233320	3233734
10128	"LOC411404"	NA	chrNC_037640.1	-	3233972	3234075	3233320	3233734	3234168	3234548
10129	"LOC411404"	NA	chrNC_037640.1	-	3233972	3234113	3233320	3233734	3234168	3234308
10130	"LOC726231"	NA	chrNC_037639.1	-	14755213	14755339	14754523	14754584	14755462	14755606
10131	"LOC726231"	NA	chrNC_037639.1	-	14755213	14755339	14754523	14754584	14756223	14758250
10132	"LOC726231"	NA	chrNC_037639.1	-	14755213	14755339	14754523	14754584	14762072	14762535
10133	"LOC726231"	NA	chrNC_037639.1	-	14755213	14755339	14754523	14754584	14762086	14762535
10134	"LOC726231"	NA	chrNC_037639.1	-	14755213	14755339	14754523	14754584	14762119	14762535
10135	"LOC726231"	NA	chrNC_037639.1	-	14755213	14755339	14754523	14754584	14766268	14766325
10136	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755606	14754523	14754584	14756223	14758250
10137	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755606	14754523	14754584	14762072	14762535
10138	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755606	14754523	14754584	14766268	14766325
10139	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755606	14755213	14755339	14756223	14758250
10140	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755606	14755213	14755339	14762072	14762535
10141	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755606	14755213	14755339	14766268	14766325
10142	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14754523	14754584	14756223	14756665
10143	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14754523	14754584	14762072	14762535
10144	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14754523	14754584	14762086	14762535
10145	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14754523	14754584	14766268	14766325
10146	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14755213	14755339	14756223	14756665
10147	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14755213	14755339	14762072	14762535
10148	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14755213	14755339	14762086	14762535
10149	"LOC726231"	NA	chrNC_037639.1	-	14755462	14755609	14755213	14755339	14766268	14766325
10150	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14754523	14754584	14762072	14762535
10151	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14754523	14754584	14762086	14762535
10152	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14754523	14754584	14762119	14762535
10153	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14754523	14754584	14766268	14766325
10154	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14755462	14755609	14762072	14762535
10155	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14755462	14755609	14762086	14762535
10156	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756665	14755462	14755609	14766268	14766325
10157	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756749	14754523	14754584	14762072	14762535
10158	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756749	14754523	14754584	14762086	14762535
10159	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756749	14754523	14754584	14762119	14762541
10160	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756749	14755462	14755609	14762072	14762535
10161	"LOC726231"	NA	chrNC_037639.1	-	14756223	14756749	14755462	14755609	14762086	14762535
10162	"LOC726231"	NA	chrNC_037639.1	-	14756223	14758250	14754523	14754584	14762086	14762535
10163	"LOC726231"	NA	chrNC_037639.1	-	14756223	14758250	14754523	14754584	14766268	14766325
10164	"LOC726231"	NA	chrNC_037639.1	-	14756223	14758250	14755213	14755339	14762086	14762535
10165	"LOC726231"	NA	chrNC_037639.1	-	14756223	14758250	14755213	14755339	14766268	14766325
10166	"LOC726231"	NA	chrNC_037639.1	-	14756223	14758250	14755462	14755606	14766268	14766325
10167	"LOC726231"	NA	chrNC_037639.1	-	14766268	14766325	14754523	14754584	14767541	14767625
10168	"LOC726231"	NA	chrNC_037639.1	-	14767541	14767625	14766268	14766325	14767831	14767915
10169	"LOC726231"	NA	chrNC_037639.1	-	14767541	14767625	14766268	14766325	14769501	14769655
10170	"LOC726231"	NA	chrNC_037639.1	-	14767541	14767625	14766268	14766325	14771687	14771913
10171	"LOC726231"	NA	chrNC_037639.1	-	14767541	14767625	14766268	14766325	14778049	14778103
10172	"LOC726231"	NA	chrNC_037639.1	-	14767831	14767915	14766268	14766325	14769501	14769655
10173	"LOC726231"	NA	chrNC_037639.1	-	14767831	14767915	14766268	14766325	14771687	14771913
10174	"LOC726231"	NA	chrNC_037639.1	-	14767831	14767915	14766268	14766325	14778049	14778103
10175	"LOC726231"	NA	chrNC_037639.1	-	14767831	14767915	14767541	14767625	14769501	14769655
10176	"LOC726231"	NA	chrNC_037639.1	-	14767831	14767915	14767541	14767625	14771687	14771913
10177	"LOC726231"	NA	chrNC_037639.1	-	14767831	14767915	14767541	14767625	14778049	14778103
10178	"LOC726231"	NA	chrNC_037639.1	-	14769501	14769655	14766268	14766325	14771687	14771913
10179	"LOC726231"	NA	chrNC_037639.1	-	14769501	14769655	14766268	14766325	14778049	14778103
10180	"LOC726231"	NA	chrNC_037639.1	-	14769501	14769655	14767541	14767625	14771687	14771913
10181	"LOC726231"	NA	chrNC_037639.1	-	14769501	14769655	14767541	14767625	14778049	14778103
10182	"LOC726231"	NA	chrNC_037639.1	-	14769501	14769655	14767831	14767915	14771687	14771913
10183	"LOC726231"	NA	chrNC_037639.1	-	14769501	14769655	14767831	14767915	14778049	14778103
10184	"LOC726231"	NA	chrNC_037639.1	-	14771687	14771913	14766268	14766325	14778049	14778103
10185	"LOC726231"	NA	chrNC_037639.1	-	14771687	14771913	14767541	14767625	14778049	14778103
10186	"LOC726231"	NA	chrNC_037639.1	-	14771687	14771913	14767831	14767915	14778049	14778103
10187	"LOC726231"	NA	chrNC_037639.1	-	14771687	14771913	14769501	14769655	14775271	14775470
10188	"LOC726231"	NA	chrNC_037639.1	-	14771687	14771913	14769501	14769655	14778049	14778103
10189	"LOC726231"	NA	chrNC_037639.1	-	14775271	14775470	14769501	14769655	14778049	14778103
10190	"LOC726231"	NA	chrNC_037639.1	-	14775271	14775470	14771687	14771913	14778049	14778103
10191	"LOC726231"	NA	chrNC_037639.1	-	14778049	14778103	14775271	14775470	14807489	14808119
10192	"LOC726231"	NA	chrNC_037639.1	-	14811520	14811707	14811064	14811349	14811789	14811918
10193	"LOC726823"	NA	chrNC_037644.1	-	4730013	4730146	4729825	4729941	4730285	4730450
10194	"LOC726823"	NA	chrNC_037644.1	-	4730538	4730696	4730285	4730450	4731082	4731424
10195	"LOC102656575"	NA	chrNC_037638.1	-	19456316	19456840	19453631	19456102	19456903	19457519
10196	"LOC726415"	NA	chrNC_037648.1	-	11734912	11735145	11729571	11729807	11736142	11736313
10197	"LOC726415"	NA	chrNC_037648.1	-	11736142	11736313	11729571	11729807	11741448	11741759
10198	"LOC726415"	NA	chrNC_037648.1	-	11736142	11736313	11729571	11729807	11743177	11743359
10199	"LOC726415"	NA	chrNC_037648.1	-	11741448	11741759	11729571	11729807	11743177	11743359
10200	"LOC726415"	NA	chrNC_037648.1	-	11741448	11741759	11736142	11736313	11743177	11743359
10201	"LOC726415"	NA	chrNC_037648.1	-	11741448	11741784	11729571	11729807	11743177	11744035
10202	"LOC726415"	NA	chrNC_037648.1	-	11741448	11741784	11736142	11736313	11743177	11744035
10203	"LOC551612"	NA	chrNC_037638.1	+	11511795	11511861	11511586	11511679	11511923	11512052
10204	"LOC102654387"	NA	chrNC_037643.1	-	9001303	9001408	9000955	9001202	9001801	9002298
10205	"LOC102655229"	NA	chrNC_037638.1	-	5598615	5598841	5598364	5598471	5599720	5600149
10206	"LOC102655229"	NA	chrNC_037638.1	-	5599277	5599383	5598242	5598841	5599720	5600149
10207	"LOC551597"	NA	chrNC_037640.1	+	10366832	10366881	10305995	10306052	10389123	10389226
10208	"LOC551597"	NA	chrNC_037640.1	+	10366832	10366881	10318671	10320987	10389123	10389226
10209	"LOC551597"	NA	chrNC_037640.1	+	10366832	10366881	10318671	10320987	10397055	10397192
10210	"LOC551597"	NA	chrNC_037640.1	+	10389123	10389226	10305995	10306052	10406434	10406580
10211	"LOC551597"	NA	chrNC_037640.1	+	10389123	10389226	10318668	10320987	10397055	10397192
10212	"LOC551597"	NA	chrNC_037640.1	+	10389123	10389226	10318668	10320987	10406434	10406580
10213	"LOC551597"	NA	chrNC_037640.1	+	10389123	10389226	10366832	10366881	10397055	10397192
10214	"LOC551597"	NA	chrNC_037640.1	+	10397055	10397192	10318668	10320987	10406434	10406580
10215	"LOC551597"	NA	chrNC_037640.1	+	10397055	10397192	10389123	10389226	10406434	10406580
10216	"LOC551597"	NA	chrNC_037640.1	+	10397055	10397192	10389123	10389226	10409429	10409636
10217	"LOC551597"	NA	chrNC_037640.1	+	10397055	10397192	10389123	10389226	10415145	10419816
10218	"LOC551597"	NA	chrNC_037640.1	+	10406434	10406580	10389123	10389226	10409429	10409636
10219	"LOC551597"	NA	chrNC_037640.1	+	10406434	10406580	10389123	10389226	10415145	10419816
10220	"LOC551597"	NA	chrNC_037640.1	+	10406434	10406580	10397055	10397192	10409429	10409636
10221	"LOC551597"	NA	chrNC_037640.1	+	10406434	10406580	10397055	10397192	10415145	10419816
10222	"LOC551597"	NA	chrNC_037640.1	+	10409429	10409636	10389123	10389226	10415145	10419816
10223	"LOC551597"	NA	chrNC_037640.1	+	10409429	10409636	10397055	10397192	10415145	10419816
10224	"LOC551597"	NA	chrNC_037640.1	+	10409429	10409636	10406434	10406580	10415145	10419816
10225	"LOC410657"	NA	chrNC_037653.1	+	6353534	6353723	6344722	6344779	6357963	6360034
10226	"LOC410657"	NA	chrNC_037653.1	+	6353534	6353741	6344722	6344779	6357963	6360034
10227	"LOC411863"	NA	chrNC_037648.1	-	14983153	14983273	14982882	14983052	14983353	14983593
10228	"LOC411863"	NA	chrNC_037648.1	-	14983701	14983808	14983353	14983593	14983907	14984060
10229	"LOC411863"	NA	chrNC_037648.1	-	14984190	14984342	14983907	14984060	14984420	14984667
10230	"LOC412610"	NA	chrNC_037638.1	+	2194822	2194921	2194344	2194751	2196176	2196396
10231	"LOC412610"	NA	chrNC_037638.1	+	2194822	2195215	2194344	2194751	2196176	2196396
10232	"LOC724827"	NA	chrNC_037653.1	-	2559292	2559461	2558983	2559169	2559929	2560114
10233	"LOC410865"	NA	chrNC_037639.1	-	11565099	11565247	11564376	11564967	11566409	11566539
10234	"LOC724901"	NA	chrNC_037638.1	-	2184160	2184988	2183255	2183655	2185074	2185388
10235	"LOC724901"	NA	chrNC_037638.1	-	2185074	2185388	2183255	2183655	2185856	2186156
10236	"LOC724901"	NA	chrNC_037638.1	-	2185074	2185391	2183255	2183655	2185856	2186111
10237	"LOC725009"	NA	chrNC_037639.1	+	9033782	9033956	9033440	9033668	9034049	9034182
10238	"LOC100578669"	NA	chrNC_037648.1	-	1047928	1048142	1046959	1047821	1048465	1048667
10239	"LOC724965"	NA	chrNC_037652.1	-	9456736	9456899	9452669	9452741	9460782	9460839
10240	"LOC724965"	NA	chrNC_037652.1	-	9460782	9460839	9456736	9456899	9465210	9465342
10241	"LOC724965"	NA	chrNC_037652.1	-	9465641	9465794	9465210	9465342	9467423	9467562
10242	"LOC408876"	NA	chrNC_037643.1	-	14143992	14144220	14142852	14143504	14144626	14144751
10243	"LOC408876"	NA	chrNC_037643.1	-	14155063	14155845	14145445	14145700	14168072	14168181
10244	"LOC408876"	NA	chrNC_037643.1	-	14155063	14155845	14145445	14145700	14188827	14189243
10245	"LOC408876"	NA	chrNC_037643.1	-	14155063	14155845	14145445	14145700	14199642	14200146
10246	"LOC408876"	NA	chrNC_037643.1	-	14155063	14155871	14145445	14145700	14168072	14168204
10247	"LOC408876"	NA	chrNC_037643.1	-	14155063	14155871	14145445	14145700	14188827	14189243
10248	"LOC408876"	NA	chrNC_037643.1	-	14155063	14155871	14145445	14145700	14199642	14200146
10249	"LOC408876"	NA	chrNC_037643.1	-	14155960	14156202	14155063	14155845	14168072	14168167
10250	"LOC102655020"	NA	chrNC_037651.1	-	249319	249471	247661	248483	250226	251010
10251	"LOC102655020"	NA	chrNC_037651.1	-	249907	251010	249319	249471	251487	251680
10252	"LOC102655020"	NA	chrNC_037651.1	-	249907	251010	249319	249471	253211	253410
10253	"LOC102655020"	NA	chrNC_037651.1	-	250226	251010	249319	249471	251487	251680
10254	"LOC102655020"	NA	chrNC_037651.1	-	250226	251010	249319	249471	253211	253410
10255	"LOC102655020"	NA	chrNC_037651.1	-	251487	251680	249319	249471	253211	253410
10256	"LOC102655020"	NA	chrNC_037651.1	-	251487	251680	249907	251010	253211	253410
10257	"LOC552040"	NA	chrNC_037638.1	+	12389616	12389707	12389363	12389474	12389938	12390199
10258	"LOC552040"	NA	chrNC_037638.1	+	12389616	12389847	12389363	12389474	12389938	12390199
10259	"LOC552075"	NA	chrNC_037639.1	+	9657140	9657350	9654364	9654560	9659877	9660043
10260	"LOC552075"	NA	chrNC_037639.1	+	9659877	9660043	9657140	9657350	9660917	9661034
10261	"LOC552075"	NA	chrNC_037639.1	+	9660917	9661034	9657140	9657350	9661921	9662959
10262	"LOC552816"	NA	chrNC_037652.1	-	7275913	7275970	7275405	7275572	7276315	7276478
10263	"LOC552816"	NA	chrNC_037652.1	-	7276905	7277021	7276555	7276753	7277279	7277537
10264	"LOC552823"	NA	chrNC_037648.1	-	6616405	6616618	6616219	6616325	6616725	6616861
10265	"LOC552823"	NA	chrNC_037648.1	-	6616929	6617069	6616725	6616861	6617189	6617343
10266	"LOC552823"	NA	chrNC_037648.1	-	6617469	6617622	6617189	6617343	6619005	6619205
10267	"LOC552823"	NA	chrNC_037648.1	-	6617894	6618035	6617469	6617622	6619005	6619205
10268	"LOC552823"	NA	chrNC_037648.1	-	6618177	6618318	6617189	6617343	6619005	6619205
10269	"LOC552823"	NA	chrNC_037648.1	-	6618177	6618318	6617894	6618035	6619005	6619205
10270	"LOC100578030"	NA	chrNC_037648.1	+	6477218	6477334	6471352	6471557	6477468	6477651
10271	"LOC100578030"	NA	chrNC_037648.1	+	6477468	6477651	6471352	6471557	6480768	6480886
10272	"LOC100578030"	NA	chrNC_037648.1	+	6478813	6478949	6471352	6471557	6480185	6480313
10273	"LOC100578030"	NA	chrNC_037648.1	+	6478813	6478949	6471352	6471557	6480768	6480958
10274	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480313	6471354	6471557	6480768	6480886
10275	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480313	6478813	6478949	6480768	6480886
10276	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480313	6478813	6478949	6484040	6484278
10277	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480313	6478813	6478949	6485763	6485918
10278	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6471353	6471557	6480768	6480886
10279	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6478813	6478949	6480768	6480886
10280	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6478813	6478949	6484040	6484278
10281	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6478813	6478949	6485763	6485918
10282	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6471354	6471557	6480768	6480886
10283	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6478813	6478949	6480768	6480886
10284	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6478813	6478949	6484040	6484278
10285	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6478813	6478949	6485763	6485934
10286	"LOC410465"	NA	chrNC_037650.1	+	7670431	7671077	7662987	7663134	7673704	7673991
10287	"LOC410465"	NA	chrNC_037650.1	+	7670431	7671077	7662987	7663134	7676894	7677120
10288	"LOC410465"	NA	chrNC_037650.1	+	7670431	7671077	7662987	7663134	7678849	7679121
10289	"LOC410465"	NA	chrNC_037650.1	+	7670448	7671077	7662977	7663134	7673704	7673991
10290	"LOC410465"	NA	chrNC_037650.1	+	7670448	7671077	7662977	7663134	7676894	7677120
10291	"LOC410465"	NA	chrNC_037650.1	+	7670448	7671077	7662977	7663134	7678849	7679121
10292	"LOC410465"	NA	chrNC_037650.1	+	7673704	7673991	7662977	7663134	7676894	7677120
10293	"LOC410465"	NA	chrNC_037650.1	+	7673704	7673991	7662977	7663134	7678849	7679121
10294	"LOC410465"	NA	chrNC_037650.1	+	7673704	7673991	7670431	7671077	7676894	7677120
10295	"LOC410465"	NA	chrNC_037650.1	+	7673704	7673991	7670431	7671077	7678849	7679121
10296	"LOC410465"	NA	chrNC_037650.1	+	7676894	7677120	7662977	7663134	7678849	7679121
10297	"LOC410465"	NA	chrNC_037650.1	+	7676894	7677120	7670431	7671077	7678849	7679121
10298	"LOC410465"	NA	chrNC_037650.1	+	7676894	7677120	7673704	7673991	7678849	7679121
10299	"LOC726283"	NA	chrNC_037640.1	+	13481352	13481535	13480860	13480954	13492267	13492319
10300	"LOC726283"	NA	chrNC_037640.1	+	13481352	13481535	13480860	13480954	13502130	13502249
10301	"LOC726283"	NA	chrNC_037640.1	+	13492267	13492319	13480860	13480954	13502130	13502249
10302	"LOC726283"	NA	chrNC_037640.1	+	13492267	13492319	13481352	13481535	13502130	13502249
10303	"LOC726283"	NA	chrNC_037640.1	+	13492267	13492319	13481352	13481535	13502393	13502537
10304	"LOC726283"	NA	chrNC_037640.1	+	13497426	13497590	13496546	13496678	13502130	13502249
10305	"LOC726283"	NA	chrNC_037640.1	+	13497426	13497590	13496700	13497059	13502130	13502249
10306	"LOC726283"	NA	chrNC_037640.1	+	13497426	13497798	13492267	13492319	13502130	13502249
10307	"LOC726283"	NA	chrNC_037640.1	+	13497426	13497798	13496546	13496678	13502130	13502249
10308	"LOC726283"	NA	chrNC_037640.1	+	13502130	13502249	13481352	13481535	13502393	13502537
10309	"LOC726283"	NA	chrNC_037640.1	+	13502130	13502249	13492267	13492319	13502393	13502537
10310	"LOC726283"	NA	chrNC_037640.1	+	13502130	13502249	13497074	13497590	13502393	13502537
10311	"LOC726283"	NA	chrNC_037640.1	+	13504704	13504833	13502393	13502537	13507441	13507646
10312	"LOC411808"	NA	chrNC_037638.1	-	2158167	2158342	2157539	2157650	2158676	2158861
10313	"LOC411808"	NA	chrNC_037638.1	-	2158676	2158861	2158167	2158342	2159192	2159257
10314	"LOC411808"	NA	chrNC_037638.1	-	2160607	2160789	2159192	2159257	2178778	2179386
10315	"LOC411808"	NA	chrNC_037638.1	-	2161193	2161402	2160607	2160789	2178778	2179386
10316	"LOC552508"	NA	chrNC_037651.1	-	6843237	6843390	6842931	6843168	6843522	6843669
10317	"LOC100578337"	NA	chrNC_037645.1	+	3045991	3046144	2998150	2999617	3048566	3050843
10318	"LOC551574"	NA	chrNC_037638.1	-	2188373	2188452	2187710	2187913	2188894	2189236
10319	"LOC551574"	NA	chrNC_037638.1	-	2188533	2188629	2188373	2188452	2188894	2189236
10320	"LOC724701"	NA	chrNC_037642.1	+	11419497	11419696	11419186	11419420	11419767	11419953
10321	"LOC724701"	NA	chrNC_037642.1	+	11419767	11419953	11419283	11419420	11420020	11420092
10322	"LOC724701"	NA	chrNC_037642.1	+	11422749	11423001	11422598	11422687	11423122	11423271
10323	"LOC727019"	NA	chrNC_037638.1	-	2113765	2113867	2113179	2113623	2114095	2114431
10324	"LOC551215"	NA	chrNC_037640.1	-	8340324	8340392	8340064	8340268	8340594	8340621
10325	"LOC551215"	NA	chrNC_037640.1	-	8340324	8340392	8340064	8340268	8342192	8342313
10326	"LOC551215"	NA	chrNC_037640.1	-	8340594	8340621	8340064	8340268	8342192	8342313
10327	"LOC551215"	NA	chrNC_037640.1	-	8340594	8340621	8340324	8340392	8342187	8342313
10328	"LOC551215"	NA	chrNC_037640.1	-	8340594	8340621	8340324	8340392	8342192	8342313
10329	"LOC551215"	NA	chrNC_037640.1	-	8340594	8340636	8340064	8340268	8342192	8342313
10330	"LOC551215"	NA	chrNC_037640.1	-	8340594	8340636	8340324	8340392	8342187	8342313
10331	"LOC551215"	NA	chrNC_037640.1	-	8340594	8340636	8340324	8340392	8342192	8342313
10332	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341773	8340594	8340636	8341890	8341936
10333	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341773	8340594	8340636	8342187	8342313
10334	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341773	8340594	8340636	8342192	8342313
10335	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341783	8340594	8340621	8342187	8342313
10336	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341783	8340594	8340621	8342192	8342313
10337	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341783	8340594	8340636	8341890	8341936
10338	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341783	8340594	8340636	8342187	8342313
10339	"LOC551215"	NA	chrNC_037640.1	-	8341761	8341783	8340594	8340636	8342192	8342313
10340	"LOC551215"	NA	chrNC_037640.1	-	8341890	8341936	8340594	8340636	8342187	8342313
10341	"LOC551215"	NA	chrNC_037640.1	-	8341890	8341936	8340594	8340636	8342192	8342313
10342	"LOC551215"	NA	chrNC_037640.1	-	8341890	8341936	8341761	8341773	8342187	8342313
10343	"LOC551215"	NA	chrNC_037640.1	-	8341890	8341936	8341761	8341773	8342192	8342313
10344	"LOC551215"	NA	chrNC_037640.1	-	8341890	8341936	8341761	8341783	8342187	8342313
10345	"LOC551215"	NA	chrNC_037640.1	-	8341890	8341936	8341761	8341783	8342192	8342313
10346	"LOC413121"	NA	chrNC_037653.1	+	4644232	4644446	4643948	4644152	4644552	4644823
10347	"LOC100577113"	NA	chrNC_037638.1	-	8183940	8184039	8183446	8183843	8184717	8185628
10348	"LOC100577113"	NA	chrNC_037638.1	-	8184136	8184195	8183446	8184039	8184297	8184483
10349	"LOC100577113"	NA	chrNC_037638.1	-	8184136	8184195	8183446	8184039	8184369	8184483
10350	"LOC100577113"	NA	chrNC_037638.1	-	8184136	8184195	8183446	8184039	8184717	8184903
10351	"LOC100577113"	NA	chrNC_037638.1	-	8184297	8184483	8183446	8184039	8184717	8184903
10352	"LOC100577113"	NA	chrNC_037638.1	-	8184297	8184483	8184136	8184195	8184717	8184903
10353	"LOC100577113"	NA	chrNC_037638.1	-	8184369	8184483	8183446	8184039	8184717	8185628
10354	"LOC100577113"	NA	chrNC_037638.1	-	8184369	8184483	8184136	8184195	8184717	8185628
10355	"LOC107963966"	NA	chrNC_037639.1	+	10081837	10081937	10080640	10081729	10082445	10082712
10356	"LOC100577751"	NA	chrNC_037639.1	-	12511413	12511581	12510434	12510938	12511950	12512236
10357	"LOC100577751"	NA	chrNC_037639.1	-	12511413	12511581	12510434	12510938	12516352	12516585
10358	"LOC100577751"	NA	chrNC_037639.1	-	12511950	12512236	12511413	12511581	12512445	12512687
10359	"LOC100577751"	NA	chrNC_037639.1	-	12512445	12512687	12511413	12511581	12513902	12514103
10360	"LOC100577751"	NA	chrNC_037639.1	-	12513902	12514103	12511413	12511581	12516352	12516585
