ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
515	"LOC102653613"	NA	chrNC_037643.1	-	14214772	14214987	14214772	14214812	14214950	14214987	515	3,9,0,34	0,9,0,5	2,0,29,68,9	0,0,1,5,2	287	149	1	1.0	1.0,0.342,NA,0.779	1.0,NA,0.938,0.876,0.7	-0.172
516	"LOC102653613"	NA	chrNC_037643.1	-	14218525	14218751	14218525	14218634	14218707	14218751	516	14,87,108,127	5,35,59,47	121,148,203,272,252	13,35,54,140,69	222	149	0.014248311854	0.02936469312767647	0.653,0.625,0.551,0.645	0.862,0.739,0.716,0.566,0.71	-0.1
517	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020760	2019675	2019801	2019964	2020760	517	62,46,97,133	0,0,2,0	6,14,17,23,4	0,0,2,0,4	312	149	0.09320181628	0.16223172751021117	1.0,1.0,0.959,1.0	1.0,1.0,0.802,1.0,0.323	0.165
518	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020760	2019675	2019801	2020520	2020760	518	247,579,920,588	2,0,0,0	202,337,253,414,314	0,0,0,0,0	868	149	1	1.0	0.955,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.011
519	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020760	2019675	2020155	2020520	2020760	519	154,422,737,404	0,2,0,0	161,296,212,320,255	0,0,2,0,2	514	149	1	1.0	1.0,0.984,1.0,1.0	1.0,1.0,0.968,1.0,0.974	0.008
520	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020760	2019675	2020303	2020520	2020760	520	97,276,393,202	6,2,0,0	89,150,122,167,162	0,0,0,0,0	366	149	0.680030694924	0.9057703127041099	0.868,0.983,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.037
521	"LOC551428"	NA	chrNC_037651.1	+	5996971	5997320	5996971	5997094	5997282	5997320	521	951,1926,614,2252	25,69,26,83	209,138,115,138,132	170,97,76,26,64	337	149	0	0.0	0.944,0.925,0.913,0.923	0.352,0.386,0.401,0.701,0.477	0.463
522	"LOC409836"	NA	chrNC_037645.1	-	2319448	2320252	2319448	2319853	2319936	2320252	522	24,21,32,34	8,3,2,3	63,108,105,128,149	0,0,1,0,5	232	149	1.93114809699e-08	9.665593281363214e-08	0.658,0.818,0.911,0.879	1.0,1.0,0.985,1.0,0.95	-0.17
523	"LOC409836"	NA	chrNC_037645.1	-	2332215	2333362	2332215	2332682	2332751	2333362	523	3,36,116,45	7,10,69,22	73,90,68,115,90	53,53,35,69,46	218	149	0.937677586125	1.0	0.227,0.711,0.535,0.583	0.485,0.537,0.57,0.533,0.572	-0.025
524	"LOC102653921"	NA	chrNC_037642.1	-	6528342	6528847	6528342	6528538	6528622	6528847	524	3,6,0,16	0,4,2,0	8,14,4,0,0	0,0,0,8,0	233	149	1	1.0	1.0,0.49,0.0,1.0	1.0,1.0,1.0,0.0,NA	-0.127
525	"LOC408669"	NA	chrNC_037639.1	-	13880760	13881157	13880760	13880944	13881007	13881157	525	94,355,70,205	1942,4987,5083,5199	152,310,243,210,241	3192,4902,4608,5229,5437	212	149	0.0151807837487	0.0311555415428341	0.033,0.048,0.01,0.027	0.032,0.043,0.036,0.027,0.03	-0.004
526	"LOC102654823"	NA	chrNC_037640.1	-	3273715	3274665	3273715	3273889	3274199	3274665	526	6,4,35,4	2,0,4,0	8,0,0,10,4	0,0,0,2,0	459	149	1	1.0	0.493,1.0,0.74,1.0	1.0,NA,NA,0.619,1.0	-0.065
527	"LOC413328"	NA	chrNC_037643.1	-	5392476	5393234	5392476	5392630	5392714	5393234	527	64,301,656,180	19,29,115,34	341,459,368,522,360	128,171,83,147,144	233	149	1.94614460961e-05	6.49376823818847e-05	0.683,0.869,0.785,0.772	0.63,0.632,0.739,0.694,0.615	0.115
528	"LOC102654429"	NA	chrNC_037642.1	-	9726600	9733280	9726600	9730300	9730799	9733280	528	27,32,101,55	0,0,8,0	34,52,27,67,44	1,45,9,8,16	648	149	1.0346644215e-05	3.5865929239982334e-05	1.0,1.0,0.744,1.0	0.887,0.21,0.408,0.658,0.387	0.426
529	"LOC102654429"	NA	chrNC_037642.1	-	9726600	9733280	9726600	9732030	9732427	9733280	529	4,8,19,8	2,6,21,22	0,11,0,3,8	12,57,17,27,59	546	149	1.19967732082e-07	5.373897039837534e-07	0.353,0.267,0.198,0.09	0.0,0.05,0.0,0.029,0.036	0.204
530	"LOC102654429"	NA	chrNC_037642.1	-	9734946	9737393	9734946	9735185	9736434	9737393	530	15,20,97,57	1,4,29,5	129,169,67,146,72	0,2,2,9,0	1398	149	5.0481947278e-07	2.0895692101146834e-06	0.615,0.348,0.263,0.549	1.0,0.9,0.781,0.634,1.0	-0.419
531	"LOC107965037"	NA	chrNC_037647.1	+	10084678	10086209	10084678	10084881	10085296	10086209	531	777,2061,2365,1969	20,50,109,47	1856,2421,2572,3292,2892	79,93,109,88,110	564	149	0.0740528903414	0.13232401716741968	0.911,0.916,0.851,0.917	0.861,0.873,0.862,0.908,0.874	0.023
532	"LOC102656297"	NA	chrNC_037642.1	+	9874159	9875768	9874159	9875415	9875519	9875768	532	0,6,0,0	0,0,11,0	6,0,0,0,2	0,0,0,0,0	253	149	1	1.0	NA,1.0,0.0,NA	1.0,NA,NA,NA,1.0	-0.5
533	"LOC102656297"	NA	chrNC_037642.1	+	9875876	9876599	9875876	9876036	9876362	9876599	533	2,40,113,16	0,1,20,10	25,14,16,26,26	0,0,0,1,0	475	149	1.24453466199e-07	5.549493197328137e-07	1.0,0.926,0.639,0.334	1.0,1.0,1.0,0.891,1.0	-0.253
534	"LOC408676"	NA	chrNC_037639.1	+	14678465	14679323	14678465	14678685	14678757	14679323	534	122,94,219,158	193,468,301,528	240,183,565,608,356	353,590,359,503,445	221	149	0.00264968698237	0.006482151944401421	0.299,0.119,0.329,0.168	0.314,0.173,0.515,0.449,0.35	-0.131
536	"LOC102655185"	NA	chrNC_037638.1	-	3212400	3216215	3212400	3214852	3214942	3216215	536	0,2,149,10	0,0,0,0	2,1,0,6,3	0,0,0,0,2	239	149	1	1.0	NA,1.0,1.0,1.0	1.0,1.0,NA,1.0,0.483	0.129
539	"LOC552185"	NA	chrNC_037638.1	+	25111179	25111659	25111179	25111383	25111460	25111659	539	13,21,8,39	68,61,24,204	0,12,5,14,14	14,31,14,24,21	226	149	0.0842149205869	0.1488555623346827	0.112,0.185,0.18,0.112	0.0,0.203,0.191,0.278,0.305	-0.048
540	"LOC107963976"	NA	chrNC_037644.1	-	1639891	1641142	1639891	1640849	1640958	1641142	540	12,42,42,154	8,4,39,31	26,19,20,59,4	80,33,38,58,21	258	149	4.86310701697e-06	1.741134300601303e-05	0.464,0.858,0.383,0.742	0.158,0.25,0.233,0.37,0.099	0.39
541	"LOC107963976"	NA	chrNC_037644.1	-	1641330	1644004	1641330	1643265	1643507	1644004	541	6,0,5,50	0,0,22,39	2,1,0,6,0	3,7,3,3,1	391	149	1	1.0	1.0,NA,0.08,0.328	0.203,0.052,0.0,0.433,0.0	0.332
542	"LOC725485"	NA	chrNC_037645.1	-	12674586	12674821	12674586	12674637	12674724	12674821	542	90,172,124,154	97,291,105,333	176,299,270,393,228	609,880,835,1072,903	236	149	2.16232254324e-08	1.0767707689941319e-07	0.369,0.272,0.427,0.226	0.154,0.177,0.17,0.188,0.137	0.158
543	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915550	9915626	9918471	543	41,158,456,244	3,1,12,2	155,268,213,186,259	1,0,0,0,0	225	149	0.00825376949289	0.017795489829725473	0.901,0.991,0.962,0.988	0.99,1.0,1.0,1.0,1.0	-0.037
544	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9915782	9915246	9915550	9915649	9915782	544	41,162,462,252	31,12,21,55	159,276,230,190,270	0,5,6,8,2	248	149	2.98058699943e-09	1.5891064382830596e-08	0.443,0.89,0.93,0.734	1.0,0.971,0.958,0.935,0.988	-0.221
545	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915583	9915649	9918471	545	32,159,456,236	3,4,5,0	157,274,224,186,263	0,0,0,0,0	215	149	0.456891798755	0.6511834658466052	0.881,0.965,0.984,1.0	1.0,1.0,1.0,1.0,1.0	-0.042
546	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9915875	9918471	546	20,87,334,178	23,3,3,6	32,41,40,40,28	6,24,0,10,5	242	149	0.0379052144756	0.07178574401653205	0.349,0.947,0.986,0.948	0.767,0.513,1.0,0.711,0.775	0.054
547	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9915961	9918471	547	51,91,355,183	0,2,3,0	74,96,61,57,57	0,0,0,0,0	328	149	1	1.0	1.0,0.954,0.982,1.0	1.0,1.0,1.0,1.0,1.0	-0.016
548	"LOC102653946"	NA	chrNC_037641.1	-	3328905	3329360	3328905	3329064	3329178	3329360	548	0,0,4,0	0,2,17,4	0,4,9,4,2	0,1,8,6,8	263	149	1	1.0	NA,0.0,0.118,0.0	NA,0.694,0.389,0.274,0.124	-0.331
549	"LOC551903"	NA	chrNC_037642.1	-	9494853	9495109	9494853	9494978	9495095	9495109	549	143,287,243,475	12,25,16,20	259,393,348,344,400	46,67,96,84,67	266	149	1.11022302463e-15	9.99200722167e-15	0.87,0.865,0.895,0.93	0.759,0.767,0.67,0.696,0.77	0.158
550	"LOC726572"	NA	chrNC_037645.1	-	1915981	1917079	1915981	1916673	1916745	1917079	550	354,752,554,654	36,52,108,70	569,813,650,719,631	18,8,18,2,26	221	149	0	0.0	0.869,0.907,0.776,0.863	0.955,0.986,0.961,0.996,0.942	-0.114
551	"LOC726572"	NA	chrNC_037645.1	-	1915981	1917079	1915981	1916673	1916928	1917079	551	687,1551,1310,1423	5,12,31,16	1082,1543,1304,1427,1273	9,25,1,2,10	404	149	0.00235556256297	0.005837920588617273	0.981,0.979,0.94,0.97	0.978,0.958,0.998,0.996,0.979	-0.014
552	"LOC725795"	NA	chrNC_037642.1	+	7475246	7478073	7475246	7475561	7476552	7478073	552	335,795,429,918	4,0,2,2	350,574,549,661,472	6,4,5,4,0	1140	149	0.0278232102374	0.053835442293667456	0.916,1.0,0.966,0.984	0.884,0.949,0.935,0.956,1.0	0.022
553	"LOC102655619"	NA	chrNC_037653.1	-	4717760	4718937	4717760	4717953	4718130	4718937	553	2,0,3,0	0,0,3,0	0,2,1,4,0	0,0,1,0,0	326	149	1	1.0	1.0,NA,0.314,NA	NA,1.0,0.314,1.0,NA	-0.114
554	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996605	25996681	25998221	554	1,0,0,6	0,0,0,0	0,2,0,4,0	0,2,0,0,2	225	149	1	1.0	1.0,NA,NA,1.0	NA,0.398,NA,1.0,0.0	0.534
555	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996761	25996865	25998221	555	0,0,0,10	0,0,0,6	2,4,0,0,16	2,2,0,0,4	253	149	1	1.0	NA,NA,NA,0.495	0.371,0.541,NA,NA,0.702	-0.043
556	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996761	25997025	25998221	556	0,0,2,36	0,0,0,0	6,6,0,2,21	0,2,0,0,0	413	149	1	1.0	NA,NA,1.0,1.0	1.0,0.52,NA,1.0,1.0	0.12
557	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996945	25997025	25998221	557	0,0,2,26	0,4,0,6	5,2,0,2,5	1,0,0,0,2	229	149	1	1.0	NA,0.0,1.0,0.738	0.765,1.0,NA,1.0,0.619	-0.267
558	"LOC725098"	NA	chrNC_037642.1	-	397486	397828	397486	397627	397750	397828	558	3076,7069,5091,6677	177,336,329,334	2330,3538,3614,3564,4025	339,544,420,428,464	272	149	0	0.0	0.905,0.92,0.894,0.916	0.79,0.781,0.825,0.82,0.826	0.1
559	"LOC412148"	NA	chrNC_037649.1	-	2263826	2264070	2263826	2263947	2264019	2264070	559	4,11,4,1	66,149,181,195	1,9,13,17,11	168,184,284,269,204	221	149	0.172483208172	0.27693294143491326	0.039,0.047,0.015,0.003	0.004,0.032,0.03,0.041,0.035	-0.002
560	"LOC411892"	NA	chrNC_037642.1	+	6589334	6591148	6589334	6589518	6589626	6591148	560	32,54,47,55	5,13,11,15	73,66,77,108,39	9,8,3,2,9	257	149	0.000402170378088	0.0010989669663073202	0.788,0.707,0.712,0.68	0.825,0.827,0.937,0.969,0.715	-0.133
561	"LOC725290"	NA	chrNC_037650.1	+	3743234	3744266	3743234	3744009	3744083	3744266	561	104,266,244,210	4,112,73,50	560,547,493,554,519	133,81,50,66,37	223	149	0.0220616309348	0.043575844436923944	0.946,0.613,0.691,0.737	0.738,0.819,0.868,0.849,0.904	-0.089
562	"LOC725290"	NA	chrNC_037650.1	+	3754440	3754891	3754440	3754729	3754812	3754891	562	1645,4567,2035,3557	53,173,57,113	8905,10992,9374,12762,10368	78,119,95,119,74	232	149	0	0.0	0.952,0.944,0.958,0.953	0.987,0.983,0.984,0.986,0.989	-0.034
563	"LOC413473"	NA	chrNC_037643.1	-	16669427	16670182	16669427	16669818	16669978	16670182	563	24,51,90,84	2,6,2,2	72,116,40,144,101	4,30,36,14,8	309	149	0.000758434834819	0.0020163267559822192	0.853,0.804,0.956,0.953	0.897,0.651,0.349,0.832,0.859	0.174
565	"LOC724460"	NA	chrNC_037648.1	+	14521801	14523101	14521801	14521977	14522064	14523101	565	26,44,188,70	2,20,64,42	51,60,25,92,77	22,50,21,74,108	236	149	0.00434179817781	0.010066420924086225	0.891,0.581,0.65,0.513	0.594,0.431,0.429,0.44,0.31	0.218
566	"LOC724460"	NA	chrNC_037648.1	+	14525784	14527701	14525784	14526730	14527442	14527701	566	733,1107,1294,1108	8,22,8,7	973,1733,1637,2274,2389	4,10,38,0,8	861	149	0.0396175428544	0.07474001834647384	0.941,0.897,0.966,0.965	0.977,0.968,0.882,1.0,0.981	-0.019
568	"LOC551688"	NA	chrNC_037639.1	-	15306140	15306571	15306140	15306391	15306447	15306571	568	4,11,0,19	0,0,2,18	0,0,0,0,0	0,4,0,2,0	205	149	1	1.0	1.0,1.0,0.0,0.434	NA,0.0,NA,0.0,NA	0.609
569	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15306885	15310257	569	2,48,51,56	11,35,28,20	2,5,9,2,21	7,7,0,2,7	222	149	0.762777514217	1.0	0.109,0.479,0.55,0.653	0.161,0.324,1.0,0.402,0.668	-0.063
570	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15310032	15310257	570	236,643,1199,992	4,4,20,12	386,654,736,664,739	0,0,0,0,13	3369	149	4.07848635217e-05	0.000126613769350594	0.723,0.877,0.726,0.785	1.0,1.0,1.0,1.0,0.715	-0.165
571	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15309861	15310032	15310257	571	11,0,33,9	1,0,12,0	10,16,47,16,22	0,0,2,16,4	320	149	1	1.0	0.837,NA,0.561,1.0	1.0,1.0,0.916,0.318,0.719	0.009
572	"LOC727119"	NA	chrNC_037639.1	-	2316064	2316436	2316064	2316132	2316275	2316436	572	119,179,96,373	42,154,135,172	14,58,20,22,41	42,50,40,83,73	292	149	4.26132094612e-05	0.00013022915414777944	0.591,0.372,0.266,0.525	0.145,0.372,0.203,0.119,0.223	0.226
573	"LOC100576610"	NA	chrNC_037646.1	-	11993299	11994208	11993299	11993840	11993933	11994208	573	0,0,0,0	0,0,0,11	18,0,0,0,6	0,0,1,0,0	242	149	1	1.0	NA,NA,NA,0.0	1.0,NA,0.0,NA,1.0	-0.667
576	"LOC413955"	NA	chrNC_037639.1	+	6948983	6949241	6948983	6949074	6949153	6949241	576	192,449,596,441	21,42,59,36	630,685,611,752,747	31,42,35,79,44	228	149	0.00831024019612	0.017877950948231844	0.857,0.875,0.868,0.889	0.93,0.914,0.919,0.862,0.917	-0.036
577	"LOC413955"	NA	chrNC_037639.1	+	6949798	6950356	6949798	6949907	6949990	6950356	577	282,742,967,658	39,83,285,100	919,978,1058,1311,1073	9,23,11,68,15	232	149	0	0.0	0.823,0.852,0.685,0.809	0.985,0.965,0.984,0.925,0.979	-0.175
578	"LOC100577147"	NA	chrNC_037640.1	+	2286298	2287824	2286298	2286349	2286501	2287824	578	80,61,56,147	6,29,25,31	16,35,34,15,19	6,11,2,1,12	301	149	0.781117740418	1.0	0.868,0.51,0.526,0.701	0.569,0.612,0.894,0.881,0.439	-0.028
579	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4614408	4616454	579	2,36,168,26	0,8,17,1	6,11,21,12,45	0,0,6,3,4	551	149	0.964151314015	1.0	1.0,0.549,0.728,0.875	1.0,1.0,0.486,0.52,0.753	0.036
580	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614277	4614408	4616454	580	2,28,70,14	0,3,12,0	0,7,5,10,27	0,0,0,2,1	280	149	1	1.0	1.0,0.832,0.756,1.0	NA,1.0,1.0,0.727,0.935	-0.018
581	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4615135	4616454	581	117,200,1168,230	0,0,2,0	152,171,185,279,213	3,0,0,0,0	1278	149	1	1.0	1.0,1.0,0.986,1.0	0.855,1.0,1.0,1.0,1.0	0.025
582	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4615144	4616454	582	117,200,1170,230	0,0,0,0	152,171,186,279,213	0,2,0,4,4	1287	149	0.00718034527061	0.015723032835866988	1.0,1.0,1.0,1.0	1.0,0.908,1.0,0.89,0.86	0.068
583	"LOC102655966"	NA	chrNC_037641.1	-	4697943	4700021	4697943	4698570	4698955	4700021	583	0,12,42,12	0,0,12,0	0,0,0,8,0	0,0,0,0,0	534	149	1	1.0	NA,1.0,0.494,1.0	NA,NA,NA,1.0,NA	-0.169
584	"LOC100578420"	NA	chrNC_037639.1	+	5377586	5379527	5377586	5379368	5379457	5379527	584	1131,2539,254,1910	130,246,38,210	215,341,516,321,200	10,14,14,4,3	238	149	0	0.0	0.845,0.866,0.807,0.851	0.931,0.938,0.958,0.98,0.977	-0.115
585	"LOC102656534"	NA	chrNC_037643.1	-	13332541	13332971	13332541	13332647	13332723	13332971	585	65,193,205,213	20,32,79,35	477,564,372,570,481	151,155,67,167,88	225	149	0.798943283847	1.0	0.683,0.8,0.632,0.801	0.677,0.707,0.786,0.693,0.784	-0.0
586	"LOC408924"	NA	chrNC_037644.1	+	11054080	11054532	11054080	11054386	11054451	11054532	586	666,1495,996,968	39,135,184,136	749,877,765,761,643	0,4,0,0,0	214	149	0	0.0	0.922,0.885,0.79,0.832	1.0,0.993,1.0,1.0,1.0	-0.141
587	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4956550	4957349	4957823	587	74,153,565,335	11,5,644,8	15,8,14,28,8	0,0,0,0,0	948	149	3.57287532893e-11	2.1906191860502063e-10	0.514,0.828,0.121,0.868	1.0,1.0,1.0,1.0,1.0	-0.417
588	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4957244	4957349	4957823	588	7,21,341,43	6,3,8,41	0,0,0,0,0	20,0,5,4,10	254	149	1	1.0	0.406,0.804,0.962,0.381	0.0,NA,0.0,0.0,0.0	0.638
589	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4957529	4957649	4957823	589	7,48,1205,28	38,67,153,269	4,10,6,1,8	14,17,10,2,4	269	149	0.87289525688	1.0	0.093,0.284,0.814,0.055	0.137,0.246,0.249,0.217,0.526	0.036
590	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4957536	4957649	4957823	590	4,40,1081,28	0,4,557,0	4,10,6,1,4	2,0,0,14,0	262	149	0.886146695657	1.0	1.0,0.85,0.525,1.0	0.532,1.0,1.0,0.039,1.0	0.13
592	"LOC100576850"	NA	chrNC_037641.1	+	10314	10489	10314	10384	10453	10489	592	220,437,374,386	5,27,49,51	188,224,202,211,227	61,29,39,38,57	218	149	1.49005304539e-07	6.614217364378235e-07	0.968,0.917,0.839,0.838	0.678,0.841,0.78,0.791,0.731	0.126
594	"LOC410226"	NA	chrNC_037647.1	+	6379201	6380309	6379201	6380127	6380252	6380309	594	57,223,347,186	35,69,81,83	188,194,175,208,190	182,159,141,217,135	274	149	2.64549379958e-07	1.1382585163982368e-06	0.47,0.637,0.7,0.549	0.36,0.399,0.403,0.343,0.434	0.201
595	"LOC725891"	NA	chrNC_037639.1	+	6865061	6865538	6865061	6865226	6865342	6865538	595	13,13,77,27	18,8,40,12	25,53,26,57,26	63,13,32,71,39	265	149	0.129515261115	0.21644713995539183	0.289,0.477,0.52,0.559	0.182,0.696,0.314,0.311,0.273	0.106
596	"LOC408620"	NA	chrNC_037638.1	-	4394643	4395059	4394643	4394744	4394819	4395059	596	182,521,975,240	26,90,242,92	358,574,423,509,505	13,37,15,41,32	224	149	0	0.0	0.823,0.794,0.728,0.634	0.948,0.912,0.949,0.892,0.913	-0.178
597	"LOC100576603"	NA	chrNC_037642.1	+	3043401	3044893	3043401	3043845	3044831	3044893	597	42,176,72,159	5,12,0,5	131,135,108,416,178	0,0,5,8,0	1135	149	0.00356960504498	0.008520152187652993	0.524,0.658,1.0,0.807	1.0,1.0,0.739,0.872,1.0	-0.175
598	"LOC100578907"	NA	chrNC_037638.1	-	6594832	6596091	6594832	6595798	6595966	6596091	598	122,195,123,298	5,6,12,20	65,131,34,100,92	6,3,4,2,0	317	149	0.0414565673763	0.07746455732600058	0.92,0.939,0.828,0.875	0.836,0.954,0.8,0.959,1.0	-0.019
599	"LOC409565"	NA	chrNC_037645.1	+	2034601	2034855	2034601	2034747	2034807	2034855	599	232,572,586,440	24,21,50,34	749,932,826,1216,934	43,35,14,89,39	209	149	0.00191347639401	0.0048131290833943845	0.873,0.951,0.893,0.902	0.925,0.95,0.977,0.907,0.945	-0.036
600	"LOC100578349"	NA	chrNC_037640.1	-	1377359	1378098	1377359	1377817	1377887	1378098	600	76,163,95,232	1,12,2,14	215,365,188,458,265	5,18,7,46,7	219	149	0.619004930666	0.8385127921716579	0.981,0.902,0.97,0.919	0.967,0.932,0.948,0.871,0.963	0.007
602	"LOC100577715"	NA	chrNC_037639.1	+	10021314	10022150	10021314	10021647	10021725	10022150	602	1,2,8,4	7,0,0,0	0,2,0,3,0	0,0,4,0,0	227	149	1	1.0	0.086,1.0,1.0,1.0	NA,1.0,0.0,1.0,NA	0.105
603	"LOC102655337"	NA	chrNC_037644.1	-	10971105	10972268	10971105	10971160	10971251	10972268	603	4,0,6,0	0,0,0,0	2,5,3,12,17	2,3,2,0,2	240	149	1	1.0	1.0,NA,1.0,NA	0.383,0.509,0.482,1.0,0.841	0.357
604	"LOC102655337"	NA	chrNC_037644.1	-	10974141	10975952	10974141	10975439	10975546	10975952	604	1,0,3,10	0,0,3,0	6,17,0,5,4	0,0,0,6,0	256	149	1	1.0	1.0,NA,0.368,1.0	1.0,1.0,NA,0.327,1.0	-0.042
605	"LOC102656828"	NA	chrNC_037638.1	+	4199462	4201344	4199462	4200022	4200089	4201344	605	6,1,4,0	2,0,16,0	0,4,0,9,2	0,0,0,0,0	216	149	1	1.0	0.674,1.0,0.147,NA	NA,1.0,NA,1.0,1.0	-0.393
606	"LOC724502"	NA	chrNC_037648.1	-	14563934	14564226	14563934	14564081	14564169	14564226	606	60,166,510,187	0,12,32,0	131,169,159,214,190	24,58,32,16,23	237	149	1.07125308624e-09	5.971018622735454e-09	1.0,0.897,0.909,1.0	0.774,0.647,0.758,0.894,0.839	0.169
608	"LOC100576417"	NA	chrNC_037647.1	-	3423536	3424817	3423536	3424515	3424701	3424817	608	0,4,55,8	0,0,11,0	0,0,2,2,6	0,0,0,0,0	335	149	1	1.0	NA,1.0,0.69,1.0	NA,NA,1.0,1.0,1.0	-0.103
609	"NLG-5"	NA	chrNC_037646.1	+	7168674	7170679	7168674	7169909	7170445	7170679	609	49,81,136,114	0,0,1,2	81,146,112,184,116	2,2,0,0,11	685	149	0.00290435361632	0.007069902971736775	1.0,1.0,0.967,0.925	0.898,0.941,1.0,1.0,0.696	0.066
610	"LOC413303"	NA	chrNC_037638.1	+	4803878	4804716	4803878	4804498	4804654	4804716	610	131,205,180,286	117,192,295,279	542,495,387,413,223	39,75,17,56,27	305	149	0	0.0	0.354,0.343,0.23,0.334	0.872,0.763,0.917,0.783,0.801	-0.512
611	"LOC107966085"	NA	chrNC_037639.1	-	11774240	11774841	11774240	11774576	11774663	11774841	611	41,86,42,25	0,0,6,0	6,27,18,34,20	0,0,0,0,0	236	149	0.388524164431	0.5661053875505965	1.0,1.0,0.815,1.0	1.0,1.0,1.0,1.0,1.0	-0.046
612	"LOC551324"	NA	chrNC_037648.1	+	10419751	10419967	10419751	10419778	10419856	10419967	612	261,767,895,577	66,152,428,116	466,639,411,677,594	29,91,68,98,46	227	149	1.10724328817e-07	5.028729933772083e-07	0.722,0.768,0.579,0.766	0.913,0.822,0.799,0.819,0.894	-0.141
613	"LOC102654365"	NA	chrNC_037638.1	+	9117911	9118147	9117911	9117968	9118058	9118147	613	479,976,390,956	63,178,137,128	887,1085,936,1358,1058	92,136,108,200,188	239	149	0.0262112060761	0.051018240398123214	0.826,0.774,0.64,0.823	0.857,0.833,0.844,0.809,0.778	-0.058
614	"LOC552265"	NA	chrNC_037649.1	+	7874097	7874966	7874097	7874741	7874850	7874966	614	2,12,50,12	0,2,0,10	14,13,18,36,13	0,0,2,2,12	258	149	0.918949502203	1.0	1.0,0.776,1.0,0.409	1.0,1.0,0.839,0.912,0.385	-0.031
615	"LOC552265"	NA	chrNC_037649.1	+	7899070	7899992	7899070	7899633	7899729	7899992	615	64,102,186,169	6,5,50,28	163,238,144,423,248	0,8,6,11,0	245	149	1.58761892521e-14	1.297878471359175e-13	0.866,0.925,0.693,0.786	1.0,0.948,0.936,0.959,1.0	-0.151
616	"LOC552265"	NA	chrNC_037649.1	+	7899070	7899992	7899070	7899633	7899732	7899992	616	65,104,204,174	1,8,15,9	166,241,149,425,250	0,2,0,0,0	248	149	9.52571355128e-14	7.243972863415255e-13	0.975,0.886,0.891,0.921	1.0,0.986,1.0,1.0,1.0	-0.079
617	"LOC100578353"	NA	chrNC_037640.1	+	2815438	2817137	2815438	2816661	2816745	2817137	617	39,49,47,133	6,10,34,0	12,42,8,26,34	2,4,0,14,2	233	149	0.792590533927	1.0	0.806,0.758,0.469,1.0	0.793,0.87,1.0,0.543,0.916	-0.066
618	"LOC410748"	NA	chrNC_037638.1	-	6937155	6938198	6937155	6937759	6937876	6938198	618	7,4,22,8	5,15,27,4	14,40,14,10,8	26,19,16,10,15	266	149	0.743942743681	0.9809245047729315	0.44,0.13,0.313,0.528	0.232,0.541,0.329,0.359,0.23	0.015
619	"LOC410748"	NA	chrNC_037638.1	-	6937155	6938198	6937155	6937759	6937890	6938198	619	10,5,44,9	32,87,231,104	21,73,23,13,13	95,108,29,90,88	280	149	0.000547028539268	0.0014702328685531724	0.143,0.03,0.092,0.044	0.105,0.265,0.297,0.071,0.073	-0.085
620	"LOC410748"	NA	chrNC_037638.1	-	6938466	6939391	6938466	6938548	6938826	6939391	620	96,96,349,138	15,32,25,4	130,166,60,140,144	1,95,58,8,17	427	149	0.531322703798	0.7361971361946863	0.691,0.511,0.83,0.923	0.978,0.379,0.265,0.859,0.747	0.093
