ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3420	"LOC411124"	NA	chrNC_037642.1	+	12586875	12587260	12587922	12588144	12584399	12584453	12588237	12588503
3421	"LOC724859"	NA	chrNC_037643.1	+	7789443	7789491	7790087	7790414	7789062	7789123	7791610	7792534
3422	"LOC408809"	NA	chrNC_037641.1	+	8007025	8007143	8007221	8007409	8006181	8006316	8007508	8007721
3423	"LOC409111"	NA	chrNC_037639.1	-	1945887	1946055	1947491	1947660	1942458	1942745	1958356	1958622
3424	"LOC409111"	NA	chrNC_037639.1	-	1947491	1947660	1958356	1958622	1945887	1946055	2000663	2000823
3425	"LOC552228"	NA	chrNC_037646.1	-	2805244	2805439	2810449	2810542	2802878	2802981	2810642	2810957
3426	"LOC551375"	NA	chrNC_037640.1	+	8264476	8264632	8265133	8265260	8263600	8264387	8265362	8265430
3427	"LOC412279"	NA	chrNC_037643.1	+	15476837	15477783	15481441	15481725	15476040	15476152	15482578	15483114
3428	"LOC411047"	NA	chrNC_037641.1	-	4788666	4788776	4789471	4789553	4788058	4788531	4789775	4790119
3429	"LOC411047"	NA	chrNC_037641.1	-	4794390	4794577	4794924	4795082	4794177	4794325	4795359	4795591
3430	"LOC409492"	NA	chrNC_037640.1	-	664387	664513	664817	664909	664253	664327	664970	665265
3431	"NLG-3"	NA	chrNC_037646.1	-	8861998	8862137	8862531	8862744	8851276	8851428	8867322	8867555
3432	"NLG-3"	NA	chrNC_037646.1	-	8861998	8862137	8871285	8871401	8851276	8851428	8883838	8884036
3433	"NLG-3"	NA	chrNC_037646.1	-	8862531	8862744	8867322	8867555	8861998	8862137	8871285	8871401
3434	"NLG-3"	NA	chrNC_037646.1	-	8867322	8867555	8871285	8871401	8862531	8862744	8883838	8884036
3435	"NLG-3"	NA	chrNC_037646.1	-	8867322	8867555	8871285	8871401	8862531	8862744	8892518	8892677
3436	"NLG-3"	NA	chrNC_037646.1	-	8871285	8871401	8883838	8884036	8851276	8851428	8892518	8892677
3437	"NLG-3"	NA	chrNC_037646.1	-	8871285	8871401	8883838	8884036	8867322	8867555	8892518	8892677
3438	"NLG-3"	NA	chrNC_037646.1	-	8871285	8871401	8892518	8892677	8867322	8867555	9094248	9094636
3439	"LOC413128"	NA	chrNC_037642.1	-	4935850	4935963	4936068	4936309	4935099	4935213	4937146	4937373
3440	"LOC409748"	NA	chrNC_037638.1	-	7094025	7094136	7094787	7094908	7092277	7092444	7095355	7095582
3441	"LOC409748"	NA	chrNC_037638.1	-	7096424	7096436	7096501	7096582	7095355	7095582	7097148	7097169
3442	"LOC409748"	NA	chrNC_037638.1	-	7096424	7096436	7097148	7097169	7095355	7095582	7098478	7098667
3443	"LOC409748"	NA	chrNC_037638.1	-	7096501	7096582	7097148	7097169	7096424	7096436	7098478	7098667
3444	"LOC410706"	NA	chrNC_037638.1	-	16173866	16175589	16200015	16200176	16173406	16173744	16240906	16240978
3445	"LOC410706"	NA	chrNC_037638.1	-	16200015	16200176	16240906	16240978	16173866	16175589	16354994	16355037
3446	"5-HT1"	NA	chrNC_037650.1	+	4685364	4685631	4763104	4763238	4679853	4680180	4781681	4781825
3447	"5-HT1"	NA	chrNC_037650.1	+	4753619	4754086	4763104	4763238	4679869	4680180	4781681	4781825
3448	"5-HT1"	NA	chrNC_037650.1	+	4753619	4754086	4781681	4781825	4679869	4680180	4782554	4782710
3449	"5-HT1"	NA	chrNC_037650.1	+	4753619	4754086	4763104	4763238	4685364	4685631	4781681	4781825
3450	"5-HT1"	NA	chrNC_037650.1	+	4753619	4754086	4763104	4763238	4685364	4685631	4782554	4782710
3451	"5-HT1"	NA	chrNC_037650.1	+	4753619	4754086	4781681	4781825	4685364	4685631	4782554	4782710
3452	"5-HT1"	NA	chrNC_037650.1	+	4763104	4763238	4781681	4781825	4679853	4680180	4782554	4782710
3453	"5-HT1"	NA	chrNC_037650.1	+	4763104	4763238	4781681	4781825	4685364	4685631	4782554	4782710
3454	"5-HT1"	NA	chrNC_037650.1	+	4763104	4763238	4781681	4781825	4753619	4754086	4782554	4782710
3455	"LOC408715"	NA	chrNC_037639.1	+	4991570	4991615	5058958	5059083	4979144	4979944	5125419	5125627
3456	"LOC408715"	NA	chrNC_037639.1	+	5058958	5059083	5125419	5125627	4979144	4979944	5144537	5144696
3457	"LOC408715"	NA	chrNC_037639.1	+	5058958	5059083	5147153	5147282	4979144	4979944	5210944	5211162
3458	"LOC408715"	NA	chrNC_037639.1	+	5058958	5059083	5125419	5125627	4991570	4991615	5144537	5144696
3459	"LOC408715"	NA	chrNC_037639.1	+	5125419	5125627	5144537	5144696	5058958	5059083	5147153	5147282
3460	"LOC408715"	NA	chrNC_037639.1	+	5144537	5144696	5147153	5147282	5125419	5125627	5210944	5211162
3461	"LOC408715"	NA	chrNC_037639.1	+	5214504	5214580	5265355	5265412	5210944	5211162	5266157	5266244
3462	"LOC408715"	NA	chrNC_037639.1	+	5265355	5265412	5266157	5266244	5214504	5214580	5282143	5282242
3463	"LOC408715"	NA	chrNC_037639.1	+	5265355	5265412	5282143	5282242	5214504	5214580	5288443	5288517
3464	"LOC408715"	NA	chrNC_037639.1	+	5265355	5265412	5266157	5266244	5214504	5214580	5288443	5295404
3465	"LOC408715"	NA	chrNC_037639.1	+	5266157	5266244	5282143	5282242	5214504	5214580	5288443	5295404
3466	"LOC408715"	NA	chrNC_037639.1	+	5266157	5266244	5282143	5282242	5265355	5265412	5288443	5295404
3467	"LOC408922"	NA	chrNC_037644.1	-	11131358	11131621	11138358	11138454	11130360	11130498	11140351	11140559
3468	"LOC408922"	NA	chrNC_037644.1	-	11131358	11131621	11138358	11138475	11130360	11130498	11140351	11140559
3469	"LOC408922"	NA	chrNC_037644.1	-	11132608	11132780	11138358	11138454	11131358	11131621	11140351	11140559
3470	"LOC408922"	NA	chrNC_037644.1	-	11132608	11132780	11138358	11138475	11131358	11131621	11140351	11140559
3471	"LOC408922"	NA	chrNC_037644.1	-	11132608	11132780	11140351	11140559	11131358	11131621	11141831	11141965
3472	"LOC408922"	NA	chrNC_037644.1	-	11132608	11132780	11141831	11141965	11131358	11131621	11142616	11142781
3473	"LOC408922"	NA	chrNC_037644.1	-	11133032	11133202	11138358	11138454	11132608	11132780	11140351	11140559
3474	"LOC408922"	NA	chrNC_037644.1	-	11133032	11133202	11138358	11138475	11132608	11132780	11140351	11140559
3475	"LOC408922"	NA	chrNC_037644.1	-	11133032	11133208	11138358	11138454	11132608	11132780	11140351	11140559
3476	"LOC408922"	NA	chrNC_037644.1	-	11133032	11133208	11138358	11138475	11132608	11132780	11140351	11140559
3477	"LOC408922"	NA	chrNC_037644.1	-	11150413	11150561	11154634	11154866	11142616	11142781	11159491	11159594
3478	"LOC408922"	NA	chrNC_037644.1	-	11150413	11150561	11159491	11159594	11142616	11142781	11199968	11200103
3479	"LOC408922"	NA	chrNC_037644.1	-	11154634	11154866	11159491	11159594	11150413	11150561	11199968	11200103
3480	"LOC408922"	NA	chrNC_037644.1	-	11159491	11159594	11199968	11200103	11154634	11154866	11265085	11265545
3481	"LOC408710"	NA	chrNC_037639.1	-	5873455	5873654	5924158	5924254	5871708	5871807	5958347	5958454
3482	"LOC408710"	NA	chrNC_037639.1	-	5924158	5924254	5958347	5958454	5873455	5873654	5961642	5961743
3483	"LOC408710"	NA	chrNC_037639.1	-	5962439	5962752	5962960	5963077	5962251	5962285	5963159	5963281
3484	"LOC408435"	NA	chrNC_037650.1	-	7685683	7685820	7692776	7692860	7679754	7685425	7694071	7694128
3485	"LOC408435"	NA	chrNC_037650.1	-	7685683	7685820	7692776	7692860	7679754	7685425	7695088	7695269
3486	"LOC408435"	NA	chrNC_037650.1	-	7692776	7692860	7694071	7694128	7685683	7685820	7695088	7695269
3487	"LOC408435"	NA	chrNC_037650.1	-	7695088	7695269	7731691	7731739	7692776	7692860	7857273	7857569
3488	"LOC408435"	NA	chrNC_037650.1	-	7731691	7731739	7857273	7857569	7705840	7706015	7872870	7874979
3489	"LOC724481"	NA	chrNC_037641.1	-	10212133	10212600	10212944	10213551	10211772	10211971	10214245	10214381
3490	"LOC724481"	NA	chrNC_037641.1	-	10214725	10214885	10215037	10215078	10214457	10214576	10215179	10215359
3491	"LOC411827"	NA	chrNC_037652.1	+	1580176	1580375	1670494	1670553	1579801	1579997	1729073	1729218
3492	"LOC411827"	NA	chrNC_037652.1	+	1580935	1580994	1670494	1670553	1579802	1579997	1729073	1729218
3493	"LOC411827"	NA	chrNC_037652.1	+	1580935	1580994	1670494	1670553	1579802	1580375	1729073	1729218
3494	"LOC552405"	NA	chrNC_037639.1	+	6284944	6285059	6285192	6285388	6284667	6284873	6285496	6285863
3495	"LOC724195"	NA	chrNC_037638.1	-	20781374	20781497	20821727	20822069	20771795	20771939	20850594	20850830
3496	"LOC724195"	NA	chrNC_037638.1	-	20821727	20822069	20850594	20850830	20781374	20781497	20851557	20851894
3497	"LOC724195"	NA	chrNC_037638.1	-	20821727	20822069	20932567	20932612	20781374	20781497	20995647	20996205
3498	"LOC411719"	NA	chrNC_037648.1	-	7063372	7063505	7063639	7063793	7062668	7062830	7063929	7064019
3499	"LOC100577522"	NA	chrNC_037638.1	-	18017298	18018269	18023478	18023625	18014783	18014881	18118918	18118978
3500	"LOC100577522"	NA	chrNC_037638.1	-	18023478	18023625	18118918	18118978	18017298	18018269	18194272	18195042
3501	"LOC409818"	NA	chrNC_037642.1	+	8314838	8314930	8336317	8336509	8294395	8294668	8343898	8344063
3502	"LOC409818"	NA	chrNC_037642.1	+	8336293	8336509	8343898	8344063	8314838	8314930	8361536	8361695
3503	"LOC409818"	NA	chrNC_037642.1	+	8336317	8336509	8343898	8344063	8314838	8314930	8361536	8361695
3504	"LOC409818"	NA	chrNC_037642.1	+	8343898	8344063	8361536	8361695	8336293	8336509	8367777	8367949
3505	"Tret1"	NA	chrNC_037638.1	-	14294933	14295057	14296075	14296201	14294675	14294849	14296515	14297151
3506	"Tret1"	NA	chrNC_037638.1	-	14294933	14295057	14296075	14296201	14294675	14294849	14301097	14301550
3507	"Para"	NA	chrNC_037646.1	-	6454454	6454577	6456581	6456704	6451005	6451128	6457397	6457571
3508	"Para"	NA	chrNC_037646.1	-	6469060	6469273	6470087	6470179	6468674	6468735	6473526	6473655
3509	"Para"	NA	chrNC_037646.1	-	6469060	6469273	6476042	6476248	6468674	6468735	6476904	6477060
3510	"Para"	NA	chrNC_037646.1	-	6470087	6470179	6473526	6473655	6464391	6464823	6476042	6476248
3511	"Para"	NA	chrNC_037646.1	-	6470087	6470179	6473526	6473655	6469060	6469273	6476042	6476248
3512	"Para"	NA	chrNC_037646.1	-	6470087	6470179	6476904	6477060	6469060	6469273	6483683	6483716
3513	"Para"	NA	chrNC_037646.1	-	6470087	6470179	6476904	6477060	6469060	6469273	6487509	6487656
3514	"Para"	NA	chrNC_037646.1	-	6473526	6473655	6483683	6483716	6470087	6470179	6487509	6487656
3515	"Para"	NA	chrNC_037646.1	-	6473526	6473655	6476042	6476248	6470087	6470179	6487509	6487687
3516	"Para"	NA	chrNC_037646.1	-	6476042	6476248	6476904	6477060	6469076	6469273	6487509	6487687
3517	"Para"	NA	chrNC_037646.1	-	6476042	6476248	6483683	6483716	6470087	6470179	6487509	6487687
3518	"Para"	NA	chrNC_037646.1	-	6476042	6476248	6483683	6483716	6473526	6473655	6487509	6487656
3519	"LOC725588"	NA	chrNC_037639.1	+	6669075	6669232	6670347	6670464	6656260	6662342	6675811	6675993
3520	"LOC725588"	NA	chrNC_037639.1	+	6670347	6670464	6675811	6675993	6669075	6669232	6681751	6681967
3521	"LOC102655706"	NA	chrNC_037639.1	-	3097200	3097266	3152245	3152329	3037525	3039189	3176460	3176544
3522	"LOC102655706"	NA	chrNC_037639.1	-	3097200	3097266	3176460	3176544	3037525	3039189	3356372	3356435
3523	"LOC102655706"	NA	chrNC_037639.1	-	3152245	3152329	3176460	3176544	3097200	3097266	3356372	3356435
3524	"LOC725891"	NA	chrNC_037639.1	+	6865061	6865538	6899464	6899529	6859953	6860298	6908789	6908922
3525	"LOC725891"	NA	chrNC_037639.1	+	6865342	6865538	6899464	6899529	6859953	6860298	6908789	6908922
3526	"LOC725891"	NA	chrNC_037639.1	+	6899464	6899529	6908789	6908922	6859953	6860298	6910309	6910409
3527	"LOC725891"	NA	chrNC_037639.1	+	6908789	6908922	6910309	6910409	6859953	6860298	6910511	6910645
3528	"LOC725891"	NA	chrNC_037639.1	+	6908789	6908922	6910309	6910409	6899464	6899529	6910511	6910645
3529	"LOC100576384"	NA	chrNC_037653.1	+	5936979	5937069	5937364	5937388	5935898	5936283	5938041	5943899
3530	"nAChRa7"	NA	chrNC_037651.1	+	1884614	1884757	1970841	1970886	1798026	1799044	1993356	1993466
3531	"nAChRa7"	NA	chrNC_037651.1	+	2030911	2031021	2032177	2032286	2029696	2029783	2032981	2033379
3532	"nAChRa7"	NA	chrNC_037651.1	+	2030911	2031021	2032177	2032319	2029696	2029783	2032981	2033379
3533	"LOC552244"	NA	chrNC_037643.1	+	15731047	15731308	15739148	15739329	15702192	15703114	15742219	15742354
3534	"LOC552244"	NA	chrNC_037643.1	+	15731047	15731308	15739148	15739329	15721610	15721745	15742219	15742354
3535	"LOC552244"	NA	chrNC_037643.1	+	15731047	15731308	15739148	15739329	15722852	15723312	15742219	15742354
3536	"LOC552244"	NA	chrNC_037643.1	+	15739148	15739329	15742219	15742354	15731047	15731308	15742547	15742699
3537	"LOC410060"	NA	chrNC_037647.1	+	282568	283896	299852	300148	271778	272226	314299	314383
3538	"LOC410060"	NA	chrNC_037647.1	+	282568	283896	299852	300148	271778	272226	323014	323284
3539	"LOC410060"	NA	chrNC_037647.1	+	282568	283896	299852	300148	271778	272226	338151	338356
3540	"LOC410060"	NA	chrNC_037647.1	+	293044	293891	299852	300148	282568	283896	323014	323284
3541	"LOC410060"	NA	chrNC_037647.1	+	293044	293891	314299	314383	282568	283896	323014	323284
3542	"LOC410060"	NA	chrNC_037647.1	+	299852	300148	314299	314383	282568	283896	323014	323284
3543	"LOC410060"	NA	chrNC_037647.1	+	299852	300148	323014	323284	282568	283896	338151	338356
3544	"LOC410060"	NA	chrNC_037647.1	+	299852	300148	327741	327966	282568	283896	338151	338356
3545	"LOC410060"	NA	chrNC_037647.1	+	299852	300148	323014	323284	293044	293891	327741	327966
3546	"LOC410060"	NA	chrNC_037647.1	+	299852	300148	323014	323284	293044	293891	338151	338356
3547	"LOC410060"	NA	chrNC_037647.1	+	314299	314383	327741	327966	299852	300148	338151	338356
3548	"LOC410060"	NA	chrNC_037647.1	+	323014	323284	327741	327966	282568	283896	338151	338356
3549	"LOC410060"	NA	chrNC_037647.1	+	323014	323284	338151	338356	299852	300148	342961	343390
3550	"LOC410060"	NA	chrNC_037647.1	+	327741	327966	338151	338356	323014	323284	342961	343391
3551	"LOC551123"	NA	chrNC_037639.1	+	7059447	7059488	7365455	7365537	7055158	7056631	7491056	7491141
3552	"LOC551123"	NA	chrNC_037639.1	+	7365455	7365537	7491056	7491141	7059447	7059488	7522654	7522696
3553	"LOC551123"	NA	chrNC_037639.1	+	7365455	7365537	7522654	7522696	7059447	7059488	7582329	7582422
3554	"LOC551123"	NA	chrNC_037639.1	+	7365455	7365537	7582329	7582422	7059447	7059488	7659394	7659443
3555	"LOC551123"	NA	chrNC_037639.1	+	7365455	7365537	7659394	7659443	7059447	7059488	7742314	7742397
3556	"LOC551123"	NA	chrNC_037639.1	+	7491056	7491141	7522654	7522696	7365455	7365537	7550286	7550343
3557	"LOC551123"	NA	chrNC_037639.1	+	7491056	7491141	7522654	7522696	7365455	7365537	7582329	7582422
3558	"LOC551123"	NA	chrNC_037639.1	+	7491056	7491141	7659394	7659443	7365455	7365537	7742314	7742397
3559	"LOC551123"	NA	chrNC_037639.1	+	7522654	7522696	7550286	7550343	7491056	7491141	7582329	7582422
3560	"LOC551123"	NA	chrNC_037639.1	+	7522654	7522696	7582329	7582422	7491056	7491141	7659394	7659443
3561	"LOC551123"	NA	chrNC_037639.1	+	7582329	7582422	7659394	7659443	7522654	7522696	7742314	7742397
3562	"LOC551123"	NA	chrNC_037639.1	+	7582329	7582422	7659394	7659443	7561149	7562232	7742314	7742397
3563	"LOC551123"	NA	chrNC_037639.1	+	7659394	7659443	7742314	7742397	7582329	7582422	7743233	7743318
3564	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7743233	7743318	7659394	7659443	7750165	7750198
3565	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7743233	7743318	7659394	7659443	7751594	7751678
3566	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7750165	7750198	7659394	7659443	7751594	7751678
3567	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7751594	7751678	7659394	7659443	7781625	7781730
3568	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7743233	7743318	7659394	7659443	7782955	7783021
3569	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7751594	7751678	7659394	7659443	7782955	7783021
3570	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7781625	7781730	7659394	7659443	7782955	7783021
3571	"LOC551123"	NA	chrNC_037639.1	+	7742314	7742397	7782955	7783021	7659394	7659443	7788885	7788950
3572	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7750165	7750198	7659394	7659443	7751594	7751678
3573	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7751594	7751678	7659394	7659443	7782955	7783021
3574	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7781625	7781730	7659394	7659443	7782955	7783021
3575	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7750165	7750198	7742314	7742397	7751594	7751678
3576	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7751594	7751678	7742314	7742397	7770284	7770356
3577	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7751594	7751678	7742314	7742397	7781625	7781730
3578	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7751594	7751678	7742314	7742397	7782955	7783021
3579	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7781625	7781730	7742314	7742397	7782955	7783021
3580	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7751594	7751678	7742314	7742397	7787217	7787495
3581	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7782955	7783021	7742314	7742397	7787217	7787495
3582	"LOC551123"	NA	chrNC_037639.1	+	7743233	7743318	7788885	7788950	7742314	7742397	7789691	7794461
3583	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7751594	7751678	7743233	7743318	7770284	7770437
3584	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7751594	7751678	7743233	7743318	7781625	7781730
3585	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7751594	7751678	7743233	7743318	7782955	7783021
3586	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7770284	7770356	7743233	7743318	7782955	7783021
3587	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7770284	7770421	7743233	7743318	7782955	7783021
3588	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7770284	7770437	7743233	7743318	7782955	7783021
3589	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7781625	7781730	7743233	7743318	7782955	7783021
3590	"LOC551123"	NA	chrNC_037639.1	+	7750165	7750198	7782955	7783021	7743233	7743318	7787217	7787495
3591	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7781625	7781730	7659394	7659443	7782955	7783021
3592	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7782955	7783021	7659394	7659443	7787217	7787495
3593	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7781625	7781730	7742314	7742397	7782955	7783021
3594	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7782955	7783021	7742314	7742397	7787217	7787495
3595	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7770284	7770356	7743233	7743318	7782955	7783021
3596	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7770284	7770421	7743233	7743318	7782955	7783021
3597	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7770284	7770437	7743233	7743318	7782955	7783021
3598	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7781625	7781730	7743233	7743318	7782955	7783021
3599	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7787217	7787495	7743233	7743318	7788885	7788950
3600	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7782955	7783021	7743233	7743318	7789691	7794461
3601	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7770284	7770356	7750165	7750198	7782955	7783021
3602	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7770284	7770421	7750165	7750198	7782955	7783021
3603	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7770284	7770437	7750165	7750198	7782955	7783021
3604	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7781625	7781730	7750165	7750198	7782955	7783021
3605	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7782955	7783021	7750165	7750198	7787217	7787495
3606	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7782955	7783021	7750165	7750198	7788885	7788950
3607	"LOC551123"	NA	chrNC_037639.1	+	7751594	7751678	7787217	7787495	7750165	7750198	7788885	7788950
3608	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770356	7781625	7781730	7743233	7743318	7782955	7783021
3609	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770356	7781625	7781730	7750165	7750198	7782955	7783021
3610	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770356	7781625	7781730	7751594	7751678	7782955	7783021
3611	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770421	7781625	7781730	7743233	7743318	7782955	7783021
3612	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770421	7781625	7781730	7750165	7750198	7782955	7783021
3613	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770421	7781625	7781730	7751594	7751678	7782955	7783021
3614	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770437	7781625	7781730	7743233	7743318	7782955	7783021
3615	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770437	7781625	7781730	7750165	7750198	7782955	7783021
3616	"LOC551123"	NA	chrNC_037639.1	+	7770284	7770437	7781625	7781730	7751594	7751678	7782955	7783021
3617	"LOC551123"	NA	chrNC_037639.1	+	7782955	7783021	7787217	7787495	7750165	7750198	7788885	7788950
3618	"LOC551123"	NA	chrNC_037639.1	+	7782955	7783021	7788885	7788950	7751594	7751678	7789691	7794461
3619	"LOC409565"	NA	chrNC_037645.1	+	2022595	2022826	2028761	2028970	2019363	2019517	2033504	2033676
3620	"LOC412865"	NA	chrNC_037648.1	+	9285040	9286995	9413221	9413303	9247165	9247850	9413704	9413799
3621	"LOC412865"	NA	chrNC_037648.1	+	9374935	9375007	9404858	9404945	9189566	9189842	9413221	9413303
3622	"LOC409265"	NA	chrNC_037648.1	+	15440272	15440437	15440514	15440703	15439950	15440189	15440778	15440998
3623	"LOC552620"	NA	chrNC_037639.1	+	15538347	15538457	15539315	15539345	15537543	15537667	15539423	15539586
3624	"LOC552620"	NA	chrNC_037639.1	+	15538350	15538457	15539315	15539345	15537543	15537667	15539423	15539586
3625	"LOC100578611"	NA	chrNC_037639.1	+	9165135	9166236	9211959	9212121	9115460	9117294	9215563	9215747
3626	"LOC100578611"	NA	chrNC_037639.1	+	9272051	9272164	9282673	9282839	9240701	9240818	9325423	9325552
3627	"LOC100578611"	NA	chrNC_037639.1	+	9331721	9331847	9342452	9342571	9326626	9326870	9348528	9348707
3628	"LOC100578611"	NA	chrNC_037639.1	+	9331721	9331847	9342452	9342571	9326626	9326870	9353559	9353701
3629	"LOC100578611"	NA	chrNC_037639.1	+	9342452	9342571	9348528	9348707	9326626	9326870	9349037	9349199
3630	"LOC100578611"	NA	chrNC_037639.1	+	9342452	9342571	9348528	9348707	9331721	9331847	9349037	9349199
3631	"LOC102656347"	NA	chrNC_037645.1	+	1009982	1010102	1014919	1015123	1009185	1009435	1015192	1015291
3632	"LOC408660"	NA	chrNC_037639.1	-	15290758	15290870	15292529	15292662	15289615	15290561	15299395	15299912
3633	"LOC409246"	NA	chrNC_037639.1	+	9518650	9518939	9523021	9523161	9516147	9516696	9523274	9523339
3634	"LOC552608"	NA	chrNC_037641.1	+	132200	132341	133961	134149	129450	129603	137162	142196
3635	"LOC552608"	NA	chrNC_037641.1	+	132200	132341	133961	134188	129450	129603	137162	142196
3636	"LOC552608"	NA	chrNC_037641.1	+	133300	133415	133961	134149	132200	132341	135756	135902
3637	"LOC552608"	NA	chrNC_037641.1	+	133300	133415	133961	134188	132200	132341	135756	135902
3638	"LOC552608"	NA	chrNC_037641.1	+	133300	133415	133961	134149	132200	132341	137162	142196
3639	"LOC552608"	NA	chrNC_037641.1	+	133300	133415	133961	134188	132200	132341	137162	142196
3640	"LOC412002"	NA	chrNC_037640.1	-	10168151	10168331	10168508	10168626	10167830	10168057	10168698	10168943
3641	"LOC413874"	NA	chrNC_037640.1	+	3824689	3825032	3827796	3828007	3822207	3822438	3830280	3831034
3642	"LOC107966098"	NA	chrNC_037639.1	-	9996611	9996765	9997622	9997703	9995784	9996071	9997824	9998008
3643	"LOC107966098"	NA	chrNC_037639.1	-	9996611	9996765	9997622	9997703	9995784	9996071	9997828	9998008
3644	"LOC409821"	NA	chrNC_037639.1	+	15698312	15698334	15698508	15698533	15697510	15698020	15700108	15700271
3645	"LOC409821"	NA	chrNC_037639.1	+	15709333	15709369	15709461	15709494	15708646	15708664	15709571	15709625
3646	"LOC409821"	NA	chrNC_037639.1	+	15713227	15713266	15716996	15717053	15713058	15713109	15717153	15717210
3647	"LOC409821"	NA	chrNC_037639.1	+	15713349	15713400	15716996	15717053	15713227	15713266	15717153	15717210
3648	"LOC409821"	NA	chrNC_037639.1	+	15713797	15713854	15713958	15714015	15713637	15713694	15714118	15714175
3649	"LOC409821"	NA	chrNC_037639.1	+	15713797	15713854	15713958	15714015	15713637	15713694	15716996	15717053
3650	"LOC409821"	NA	chrNC_037639.1	+	15713797	15713854	15713958	15714015	15713637	15713694	15717153	15717210
3651	"LOC409821"	NA	chrNC_037639.1	+	15713958	15714015	15714118	15714175	15713637	15713694	15714284	15714341
3652	"LOC409821"	NA	chrNC_037639.1	+	15713958	15714015	15714118	15714175	15713797	15713854	15714284	15714341
3653	"LOC409821"	NA	chrNC_037639.1	+	15713958	15714015	15714118	15714175	15713797	15713854	15714443	15714500
3654	"LOC409821"	NA	chrNC_037639.1	+	15713958	15714015	15716996	15717053	15713797	15713854	15717153	15717210
3655	"LOC409821"	NA	chrNC_037639.1	+	15714118	15714175	15714284	15714341	15713958	15714015	15714443	15714500
3656	"LOC409821"	NA	chrNC_037639.1	+	15714118	15714175	15714443	15714500	15713958	15714015	15714609	15714666
3657	"LOC409821"	NA	chrNC_037639.1	+	15714118	15714175	15714609	15714666	15713958	15714015	15714768	15714825
3658	"LOC409821"	NA	chrNC_037639.1	+	15714284	15714341	15714443	15714500	15714118	15714175	15714609	15714666
3659	"LOC409821"	NA	chrNC_037639.1	+	15714443	15714500	15714609	15714666	15713958	15714015	15716996	15717053
3660	"LOC409821"	NA	chrNC_037639.1	+	15714443	15714500	15714768	15714825	15714118	15714175	15715243	15715300
3661	"LOC409821"	NA	chrNC_037639.1	+	15714443	15714500	15714609	15714666	15714118	15714175	15716996	15717053
3662	"LOC409821"	NA	chrNC_037639.1	+	15714443	15714500	15714609	15714666	15714284	15714341	15714768	15714825
