ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
520	"LOC409836"	NA	chrNC_037645.1	-	2319448	2320252	2319448	2319853	2319936	2320252	520	9,48,47,2,12	0,45,66,9,29	43,78,59	372,263,477	232	149	0.000955674788423	0.0030786616886567925	1.0,0.407,0.314,0.125,0.21	0.069,0.16,0.074	0.31
523	"LOC408669"	NA	chrNC_037639.1	-	13880760	13881157	13880760	13880944	13881007	13881157	523	34,77,139,106,269	175,1256,2401,1187,2059	16,20,3	103,182,121	212	149	0.818069551321	1.0	0.12,0.041,0.039,0.059,0.084	0.098,0.072,0.017	0.006
524	"LOC102654823"	NA	chrNC_037640.1	-	3273715	3274665	3273715	3273889	3274199	3274665	524	0,0,49,17,50	0,4,18,4,6	2,11,0	0,0,8	298	149	1	1.0	NA,0.0,0.576,0.68,0.806	1.0,1.0,0.0	-0.151
525	"LOC413328"	NA	chrNC_037643.1	-	5392476	5393234	5392476	5392630	5392714	5393234	525	32,279,352,347,262	40,265,362,378,331	283,276,371	138,252,227	233	149	0.000329190181335	0.0011435673836674813	0.338,0.402,0.383,0.37,0.336	0.567,0.412,0.511	-0.131
526	"LOC102654429"	NA	chrNC_037642.1	-	9726600	9733280	9726600	9730300	9730799	9733280	526	0,2,14,12,0	0,0,2,0,0	31,34,7	4,1,2	298	149	1	1.0	NA,1.0,0.778,1.0,NA	0.795,0.944,0.636	0.134
527	"LOC102654429"	NA	chrNC_037642.1	-	9726600	9733280	9726600	9732030	9732427	9733280	527	0,0,0,0,0	0,0,22,0,0	0,11,16	10,0,12	298	149	1	1.0	NA,NA,0.0,NA,NA	0.0,1.0,0.4	-0.467
528	"LOC102654429"	NA	chrNC_037642.1	-	9734946	9737393	9734946	9735185	9736434	9737393	528	0,1,17,2,0	0,0,4,0,0	27,20,18	4,9,10	298	149	1	1.0	NA,1.0,0.68,1.0,NA	0.771,0.526,0.474	0.303
529	"LOC107965037"	NA	chrNC_037647.1	+	10084678	10086209	10084678	10084881	10085296	10086209	529	87,485,413,342,347	2,35,65,41,28	918,960,1425	58,138,130	298	149	0.906571115614	1.0	0.956,0.874,0.761,0.807,0.861	0.888,0.777,0.846	0.015
530	"LOC102656297"	NA	chrNC_037642.1	+	9874159	9875768	9874159	9875415	9875519	9875768	530	0,2,0,0,0	0,0,0,0,0	0,0,6	0,4,6	253	149	1	1.0	NA,1.0,NA,NA,NA	NA,0.0,0.371	0.815
531	"LOC102656297"	NA	chrNC_037642.1	+	9875876	9876599	9875876	9876036	9876362	9876599	531	0,15,22,14,10	0,0,3,0,3	23,26,11	4,12,4	298	149	1	1.0	NA,1.0,0.786,1.0,0.625	0.742,0.52,0.579	0.239
532	"LOC408676"	NA	chrNC_037639.1	+	14678465	14679323	14678465	14678685	14678757	14679323	532	22,153,147,87,49	14,112,305,153,124	307,300,346	513,257,341	221	149	0.32293220067	0.60129975764754	0.514,0.479,0.245,0.277,0.21	0.287,0.44,0.406	-0.033
534	"LOC102655185"	NA	chrNC_037638.1	-	3212400	3216215	3212400	3214852	3214942	3216215	534	0,45,6,2,0	0,0,0,4,0	2,6,7	0,0,0	239	149	1	1.0	NA,1.0,1.0,0.238,NA	1.0,1.0,1.0	-0.254
536	"LOC113218951"	NA	chrNC_037645.1	+	7117921	7119245	7117921	7119015	7119169	7119245	536	28,6,30,5,4	2,14,168,86,25	0,0,0	0,5,10	298	149	1	1.0	0.875,0.176,0.082,0.028,0.074	NA,0.0,0.0	0.247
537	"LOC552185"	NA	chrNC_037638.1	+	25111179	25111659	25111179	25111383	25111460	25111659	537	0,18,3,1,1	2,15,31,14,6	11,7,19	70,21,23	226	149	0.255963341922	0.49134406459666385	0.0,0.442,0.06,0.045,0.099	0.094,0.18,0.353	-0.08
538	"LOC107963976"	NA	chrNC_037644.1	-	1639891	1641142	1639891	1640849	1640958	1641142	538	0,2,25,1,12	0,0,18,2,2	117,125,320	33,129,209	258	149	1	1.0	NA,1.0,0.445,0.224,0.776	0.672,0.359,0.469	0.111
539	"LOC107963976"	NA	chrNC_037644.1	-	1641330	1644004	1641330	1643265	1643507	1644004	539	0,1,2,1,0	0,4,1,2,1	8,16,53	56,2,25	298	149	1	1.0	NA,0.111,0.5,0.2,0.0	0.067,0.8,0.515	-0.258
540	"LOC725485"	NA	chrNC_037645.1	-	12674586	12674821	12674586	12674637	12674724	12674821	540	10,148,215,135,162	21,93,126,118,59	98,197,211	93,143,116	236	149	0.939576133815	1.0	0.231,0.501,0.519,0.419,0.634	0.4,0.465,0.535	-0.006
541	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915550	9915626	9918471	541	21,73,41,39,33	0,0,0,0,0	688,720,1009	20,0,0	225	149	0.525883089562	0.8950587868047934	1.0,1.0,1.0,1.0,1.0	0.958,1.0,1.0	0.014
542	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9915782	9915246	9915550	9915649	9915782	542	21,74,41,39,33	22,3,0,13,4	713,728,1019	178,18,22	248	149	0.0554356037644	0.129026367761641	0.364,0.937,1.0,0.643,0.832	0.706,0.96,0.965	-0.122
543	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915583	9915649	9918471	543	21,74,40,39,33	2,4,0,8,0	708,725,1030	0,0,0	215	149	5.38428892592e-05	0.00021422106795006496	0.879,0.928,1.0,0.772,1.0	1.0,1.0,1.0	-0.084
544	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9915875	9918471	544	11,66,33,18,27	5,0,10,6,0	523,624,736	75,9,20	242	149	0.0550172008664	0.12837346868826668	0.575,1.0,0.67,0.649,1.0	0.811,0.977,0.958	-0.137
545	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9915961	9918471	545	11,70,35,24,41	0,2,0,1,3	572,672,805	0,2,0	298	149	0.622935504424	1.0	1.0,0.946,1.0,0.923,0.872	1.0,0.994,1.0	-0.05
546	"LOC102653946"	NA	chrNC_037641.1	-	3328905	3329360	3328905	3329064	3329178	3329360	546	2,0,8,4,6	0,1,0,2,0	4,28,22	0,0,0	263	149	0.682646014397	1.0	1.0,0.0,1.0,0.531,1.0	1.0,1.0,1.0	-0.294
547	"LOC551903"	NA	chrNC_037642.1	-	9494853	9495109	9494853	9494978	9495095	9495109	547	28,217,528,199,238	0,3,9,3,2	726,524,984	178,195,172	266	149	0	0.0	1.0,0.976,0.97,0.974,0.985	0.696,0.601,0.762	0.295
548	"LOC726572"	NA	chrNC_037645.1	-	1915981	1917079	1915981	1916673	1916745	1917079	548	43,243,60,118,26	0,16,4,0,1	35,121,265	0,0,27	221	149	0.259715617393	0.49647886923873974	1.0,0.911,0.91,1.0,0.946	1.0,1.0,0.869	-0.003
549	"LOC726572"	NA	chrNC_037645.1	-	1915981	1917079	1915981	1916673	1916928	1917079	549	57,406,146,226,100	1,9,8,6,2	67,194,445	0,2,0	298	149	2.74092355934e-05	0.00011652054035367763	0.966,0.958,0.901,0.95,0.962	1.0,0.98,1.0	-0.046
550	"LOC725795"	NA	chrNC_037642.1	+	7475246	7478073	7475246	7475561	7476552	7478073	550	69,430,215,484,296	0,2,0,0,0	272,216,399	0,5,2	298	149	0.666454312141	1.0	1.0,0.991,1.0,1.0,1.0	1.0,0.956,0.99	0.016
551	"LOC102655619"	NA	chrNC_037653.1	-	4717760	4718937	4717760	4717953	4718130	4718937	551	3,55,28,7,14	1,21,9,12,1	0,0,1	0,0,0	298	149	1	1.0	0.6,0.567,0.609,0.226,0.875	NA,NA,1.0	-0.425
552	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996605	25996681	25998221	552	0,0,2,0,0	0,0,0,0,0	24,12,50	4,14,9	225	149	1	1.0	NA,NA,1.0,NA,NA	0.799,0.362,0.786	0.351
553	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996761	25996865	25998221	553	0,0,11,0,0	0,0,0,0,2	42,28,32	17,0,0	253	149	1	1.0	NA,NA,1.0,NA,0.0	0.593,1.0,1.0	-0.364
554	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996761	25997025	25998221	554	0,4,13,0,0	0,0,0,0,0	61,34,41	0,2,2	298	149	1	1.0	NA,1.0,1.0,NA,NA	1.0,0.895,0.911	0.065
555	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25998221	25994609	25996945	25997025	25998221	555	0,4,6,0,0	0,0,0,0,2	53,18,16	15,2,6	229	149	1	1.0	NA,1.0,1.0,NA,0.0	0.697,0.854,0.634	-0.062
556	"LOC725098"	NA	chrNC_037642.1	-	397486	397828	397486	397627	397750	397828	556	300,1115,2313,1206,1339	10,24,42,20,60	3288,3250,3027	522,461,586	272	149	0	0.0	0.943,0.962,0.968,0.971,0.924	0.775,0.794,0.739	0.184
557	"LOC412148"	NA	chrNC_037649.1	-	2263826	2264070	2263826	2263947	2264019	2264070	557	3,18,3,17,14	45,406,305,289,224	16,10,10	290,386,340	221	149	0.436423484076	0.77392431176144	0.043,0.029,0.007,0.038,0.04	0.036,0.017,0.019	0.007
558	"LOC411892"	NA	chrNC_037642.1	+	6589334	6591148	6589334	6589518	6589626	6591148	558	0,89,53,33,61	0,15,14,14,13	34,54,37	4,20,26	257	149	1	1.0	NA,0.775,0.687,0.577,0.731	0.831,0.61,0.452	0.062
559	"LOC725290"	NA	chrNC_037650.1	+	3743234	3744266	3743234	3744009	3744083	3744266	559	6,20,38,40,44	0,0,16,0,5	59,28,42	2,4,0	223	149	0.0798080166432	0.17690777022575999	1.0,1.0,0.613,1.0,0.855	0.952,0.824,1.0	-0.032
560	"LOC725290"	NA	chrNC_037650.1	+	3754440	3754891	3754440	3754729	3754812	3754891	560	208,1754,1703,1924,1599	7,49,59,45,53	1085,1415,1725	12,9,25	232	149	1.30119592878e-09	1.0720472652160886e-08	0.95,0.958,0.949,0.965,0.951	0.983,0.99,0.978	-0.029
561	"LOC413473"	NA	chrNC_037643.1	-	16669427	16670182	16669427	16669818	16669978	16670182	561	12,12,6,35,25	0,14,0,0,0	18,14,32	0,4,0	298	149	0.586515438685	0.9750633749055418	1.0,0.3,1.0,1.0,1.0	1.0,0.636,1.0	-0.019
562	"LOC551632"	NA	chrNC_037639.1	-	29869	30167	29869	30043	30143	30167	562	0,0,0,0,0	0,0,0,0,1	2,0,0	0,0,0	249	149	1	1.0	NA,NA,NA,NA,0.0	1.0,NA,NA	-1.0
563	"LOC724460"	NA	chrNC_037648.1	+	14521801	14523101	14521801	14521977	14522064	14523101	563	8,43,92,75,77	2,5,54,71,8	439,233,415	137,58,125	236	149	0.901157861669	1.0	0.716,0.844,0.518,0.4,0.859	0.669,0.717,0.677	-0.02
564	"LOC724460"	NA	chrNC_037648.1	+	14525784	14527701	14525784	14526730	14527442	14527701	564	130,882,1738,1636,890	6,81,130,122,129	613,398,411	6,9,0	298	149	0	0.0	0.915,0.845,0.87,0.87,0.775	0.981,0.957,1.0	-0.124
566	"LOC551688"	NA	chrNC_037639.1	-	15306140	15306571	15306140	15306391	15306447	15306571	566	0,0,0,0,0	8,0,0,0,0	7,0,3	15,0,4	205	149	1	1.0	0.0,NA,NA,NA,NA	0.253,NA,0.353	-0.303
567	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15306885	15310257	567	0,2,2,7,5	2,0,27,4,0	125,25,14	90,3,33	222	149	0.706705005749	1.0	0.0,1.0,0.047,0.54,1.0	0.482,0.848,0.222	0.0
568	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15310032	15310257	568	0,4,13,2,5	0,2,8,4,0	104,8,16	10,4,0	298	149	1	1.0	NA,0.5,0.448,0.2,1.0	0.839,0.5,1.0	-0.243
569	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15309861	15310032	15310257	569	0,11,13,2,8	0,1,0,0,4	24,4,25	0,0,0	298	149	1	1.0	NA,0.846,1.0,1.0,0.5	1.0,1.0,1.0	-0.163
570	"LOC727119"	NA	chrNC_037639.1	-	2316064	2316436	2316064	2316132	2316275	2316436	570	28,68,19,10,21	24,134,10,6,7	17,12,17	22,12,34	292	149	0.0610449033662	0.13929609076944166	0.373,0.206,0.492,0.46,0.605	0.283,0.338,0.203	0.153
571	"LOC100576610"	NA	chrNC_037646.1	-	11993299	11994208	11993299	11993840	11993933	11994208	571	0,4,0,0,0	0,0,0,0,0	0,5,3	0,0,4	242	149	1	1.0	NA,1.0,NA,NA,NA	NA,1.0,0.316	0.342
572	"LOC552202"	NA	chrNC_037639.1	+	2386146	2386472	2386146	2386227	2386380	2386472	572	10,88,9,37,0	0,4,0,0,0	348,3,2	2,0,0	298	149	1	1.0	1.0,0.917,1.0,1.0,NA	0.989,1.0,1.0	-0.017
574	"LOC413955"	NA	chrNC_037639.1	+	6948983	6949241	6948983	6949074	6949153	6949241	574	84,470,542,373,555	12,60,22,24,28	201,370,405	2,22,31	228	149	0.125355522273	0.26285133161297974	0.821,0.837,0.942,0.91,0.928	0.985,0.917,0.895	-0.045
575	"LOC413955"	NA	chrNC_037639.1	+	6949798	6950356	6949798	6949907	6949990	6950356	575	99,751,633,669,751	0,77,51,48,48	392,472,593	13,7,18	232	149	9.43700073641e-09	6.863943504373211e-08	1.0,0.862,0.889,0.9,0.909	0.951,0.977,0.955	-0.049
576	"LOC100577147"	NA	chrNC_037640.1	+	2286298	2287824	2286298	2286349	2286501	2287824	576	0,0,9,4,0	0,0,4,0,0	438,243,340	112,75,104	298	149	1	1.0	NA,NA,0.529,1.0,NA	0.662,0.618,0.62	0.131
577	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4614408	4616454	577	2,23,8,12,7	0,8,6,2,0	13,14,6	2,2,0	298	149	0.125180623128	0.26285133161297974	1.0,0.59,0.4,0.75,1.0	0.765,0.778,1.0	-0.1
578	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614277	4614408	4616454	578	2,12,4,6,7	1,0,0,1,1	2,10,6	0,0,0	280	149	1	1.0	0.516,1.0,1.0,0.761,0.788	1.0,1.0,1.0	-0.187
579	"LOC100578885"	NA	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4615135	4616454	579	8,77,95,35,38	8,0,1,2,2	17,30,34	0,0,0	298	149	0.00087727969734	0.002845809749907805	0.333,1.0,0.979,0.897,0.905	1.0,1.0,1.0	-0.177
582	"LOC100578420"	NA	chrNC_037639.1	+	5377586	5379527	5377586	5379368	5379457	5379527	582	937,6349,8619,5990,8550	73,414,778,383,371	376,500,245	18,12,6	238	149	9.17717605831e-06	4.127512517046671e-05	0.889,0.906,0.874,0.907,0.935	0.929,0.963,0.962	-0.049
583	"LOC102656534"	NA	chrNC_037643.1	-	13332541	13332971	13332541	13332647	13332723	13332971	583	50,282,579,301,238	2,62,143,37,42	70,135,100	10,39,43	225	149	0.0501822555773	0.11887959272892189	0.943,0.751,0.728,0.843,0.79	0.823,0.696,0.606	0.103
584	"LOC408924"	NA	chrNC_037644.1	+	11054080	11054532	11054080	11054386	11054451	11054532	584	170,1098,424,778,356	10,131,95,81,47	262,186,339	2,4,4	214	149	0	0.0	0.922,0.854,0.757,0.87,0.841	0.989,0.97,0.983	-0.132
585	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4956550	4957349	4957823	585	3,22,3,9,27	0,2,1,2,0	4,29,46	0,44,37	298	149	0.000177441490956	0.0006503859373229764	1.0,0.846,0.6,0.692,1.0	1.0,0.248,0.383	0.284
586	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4957244	4957349	4957823	586	0,22,9,2,27	0,10,9,4,12	4,19,22	6,7,15	254	149	1	1.0	NA,0.563,0.37,0.227,0.569	0.281,0.614,0.462	-0.02
587	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4957529	4957649	4957823	587	1,131,30,34,100	0,0,32,38,6	10,10,27	20,64,90	269	149	8.15968392853e-09	6.077332589969145e-08	1.0,1.0,0.342,0.331,0.902	0.217,0.08,0.142	0.569
588	"LOC100577822"	NA	chrNC_037638.1	+	4956305	4957823	4956305	4957536	4957649	4957823	588	1,124,30,34,87	0,8,0,0,4	10,9,23	0,0,26	262	149	0.216643074548	0.42462042611408	1.0,0.898,1.0,1.0,0.925	1.0,1.0,0.335	0.186
590	"LOC100576850"	NA	chrNC_037641.1	+	10314	10489	10314	10384	10453	10489	590	61,287,104,166,87	10,37,51,25,26	525,156,356	50,63,73	218	149	0.736312044097	1.0	0.807,0.841,0.582,0.819,0.696	0.878,0.629,0.769	-0.01
592	"LOC410226"	NA	chrNC_037647.1	+	6379201	6380309	6379201	6380127	6380252	6380309	592	78,110,128,161,107	18,93,36,56,55	93,71,164	115,137,201	274	149	1.31590416341e-09	1.0746550667848334e-08	0.702,0.391,0.659,0.61,0.514	0.305,0.22,0.307	0.298
593	"LOC725891"	NA	chrNC_037639.1	+	6865061	6865538	6865061	6865226	6865342	6865538	593	2,0,0,6,0	0,0,6,0,0	0,0,0	2,2,0	265	149	1	1.0	1.0,NA,0.0,1.0,NA	0.0,0.0,NA	0.667
594	"LOC408620"	NA	chrNC_037638.1	-	4394643	4395059	4394643	4394744	4394819	4395059	594	101,317,262,164,79	16,57,83,118,46	1669,550,983	71,52,100	224	149	4.35662617093e-12	4.6091124603816245e-11	0.808,0.787,0.677,0.48,0.533	0.94,0.876,0.867	-0.237
596	"LOC100578907"	NA	chrNC_037638.1	-	6594832	6596091	6594832	6595798	6595966	6596091	596	11,139,94,188,28	6,8,2,0,4	96,42,127	11,2,2	298	149	0.7916287429	1.0	0.478,0.897,0.959,1.0,0.778	0.814,0.913,0.969	-0.076
598	"LOC100578349"	NA	chrNC_037640.1	-	1377359	1378098	1377359	1377817	1377887	1378098	598	37,110,92,65,86	0,2,8,0,1	0,2,0	0,0,0	219	149	1	1.0	1.0,0.974,0.887,1.0,0.983	NA,1.0,NA	-0.031
601	"LOC102655337"	NA	chrNC_037644.1	-	10971105	10972268	10971105	10971160	10971251	10972268	601	0,0,2,4,0	0,0,2,0,2	10,6,3	0,1,0	240	149	1	1.0	NA,NA,0.383,1.0,0.0	1.0,0.788,1.0	-0.468
602	"LOC102655337"	NA	chrNC_037644.1	-	10974141	10975952	10974141	10975439	10975546	10975952	602	0,0,0,4,0	0,0,0,8,0	0,0,6	0,0,2	256	149	1	1.0	NA,NA,NA,0.225,NA	NA,NA,0.636	-0.411
603	"LOC102656828"	NA	chrNC_037638.1	+	4199462	4201344	4199462	4200022	4200089	4201344	603	0,0,0,0,1	0,0,1,0,0	0,1,7	0,2,4	216	149	1	1.0	NA,NA,0.0,NA,1.0	NA,0.256,0.547	0.098
604	"LOC724502"	NA	chrNC_037648.1	-	14563934	14564226	14563934	14564081	14564169	14564226	604	38,173,301,229,287	0,22,8,10,12	1166,1170,1176	73,60,71	237	149	0.270115003775	0.5111322530783028	1.0,0.832,0.959,0.935,0.938	0.909,0.925,0.912	0.017
606	"LOC100576417"	NA	chrNC_037647.1	-	3423536	3424817	3423536	3424515	3424701	3424817	606	0,4,8,0,4	0,0,0,0,0	38,9,18	2,0,0	298	149	1	1.0	NA,1.0,1.0,NA,1.0	0.905,1.0,1.0	0.032
607	"NLG-5"	NA	chrNC_037646.1	+	7168674	7170679	7168674	7169909	7170445	7170679	607	0,16,46,10,13	0,0,4,0,2	18,12,29	0,0,0	298	149	1	1.0	NA,1.0,0.852,1.0,0.765	1.0,1.0,1.0	-0.096
608	"LOC413303"	NA	chrNC_037638.1	+	4803878	4804716	4803878	4804498	4804654	4804716	608	38,349,76,149,90	33,228,12,57,26	173,149,189	170,62,173	298	149	0.0422638439776	0.10246780922694167	0.365,0.434,0.76,0.567,0.634	0.337,0.546,0.353	0.14
609	"LOC107966085"	NA	chrNC_037639.1	-	11774240	11774841	11774240	11774576	11774663	11774841	609	2,10,3,3,2	0,0,2,2,0	4,12,37	0,0,0	236	149	0.485534042096	0.841551158205251	1.0,1.0,0.486,0.486,1.0	1.0,1.0,1.0	-0.206
610	"LOC551324"	NA	chrNC_037648.1	+	10419751	10419967	10419751	10419778	10419856	10419967	610	89,364,230,290,126	2,105,52,138,108	582,239,562	58,30,63	227	149	0.00102636353179	0.0032724124934811302	0.967,0.695,0.744,0.58,0.434	0.868,0.839,0.854	-0.17
611	"LOC102654365"	NA	chrNC_037638.1	+	9117911	9118147	9117911	9117968	9118058	9118147	611	38,692,179,326,157	13,210,126,78,38	1431,558,1365	418,277,567	239	149	0.409604584181	0.7319421648224779	0.646,0.673,0.47,0.723,0.72	0.681,0.557,0.6	0.034
612	"LOC552265"	NA	chrNC_037649.1	+	7874097	7874966	7874097	7874741	7874850	7874966	612	2,22,8,6,6	0,0,0,4,0	26,25,15	0,11,0	258	149	0.010754848986	0.029362945472041053	1.0,1.0,1.0,0.464,1.0	1.0,0.568,1.0	0.037
613	"LOC552265"	NA	chrNC_037649.1	+	7899070	7899992	7899070	7899633	7899729	7899992	613	2,101,73,87,66	0,5,24,5,9	102,121,169	13,6,20	245	149	0.686571903854	1.0	1.0,0.925,0.649,0.914,0.817	0.827,0.925,0.837	-0.002
614	"LOC552265"	NA	chrNC_037649.1	+	7899070	7899992	7899070	7899633	7899732	7899992	614	2,107,73,87,68	0,1,1,6,5	108,121,170	1,8,12	248	149	0.152638340826	0.31095469433042894	1.0,0.985,0.978,0.897,0.891	0.985,0.901,0.895	0.023
615	"LOC100578353"	NA	chrNC_037640.1	+	2815438	2817137	2815438	2816661	2816745	2817137	615	2,0,0,0,0	2,0,2,0,0	142,102,273	46,24,155	233	149	1	1.0	0.39,NA,0.0,NA,NA	0.664,0.731,0.53	-0.447
616	"LOC410748"	NA	chrNC_037638.1	-	6937155	6938198	6937155	6937759	6937876	6938198	616	14,0,33,19,6	28,16,37,82,49	3,17,8	0,11,3	266	149	0.00041256017215	0.001412108530410478	0.219,0.0,0.333,0.115,0.064	1.0,0.464,0.599	-0.541
617	"LOC410748"	NA	chrNC_037638.1	-	6937155	6938198	6937155	6937759	6937890	6938198	617	24,5,79,59,21	57,85,418,547,291	4,23,8	33,23,51	280	149	0.0320101713222	0.07925922739619203	0.183,0.03,0.091,0.054,0.037	0.061,0.347,0.077	-0.083
618	"LOC410748"	NA	chrNC_037638.1	-	6938466	6939391	6938466	6938548	6938826	6939391	618	47,113,283,587,259	4,2,63,116,70	8,22,35	2,69,12	298	149	0.00238362286427	0.007112669508446698	0.855,0.966,0.692,0.717,0.649	0.667,0.138,0.593	0.31
619	"LOC726393"	NA	chrNC_037639.1	-	13703372	13704541	13703372	13703710	13703835	13704541	619	41,298,30,301,23	0,34,1,22,0	595,50,325	174,18,134	274	149	3.5527136788e-15	4.864082992592353e-14	1.0,0.827,0.942,0.882,1.0	0.65,0.602,0.569	0.323
620	"LOC102656644"	NA	chrNC_037638.1	-	2013421	2013908	2013421	2013584	2013680	2013908	620	12,113,8,60,15	0,16,16,14,5	21,1,18	0,0,2	245	149	7.79511042924e-05	0.00030178945578437634	1.0,0.811,0.233,0.723,0.646	1.0,1.0,0.846	-0.266
621	"LOC102656644"	NA	chrNC_037638.1	-	2015132	2016927	2015132	2015274	2015356	2016927	621	4,80,70,58,71	0,1,3,2,0	16,0,0	0,0,0	231	149	1	1.0	1.0,0.981,0.938,0.949,1.0	1.0,NA,NA	-0.026
622	"LOC726280"	NA	chrNC_037639.1	-	14819580	14821900	14819580	14821386	14821479	14821900	622	8,9,19,43,20	49,512,670,484,691	645,509,370	2756,2074,2139	242	149	0	0.0	0.091,0.011,0.017,0.052,0.018	0.126,0.131,0.096	-0.08
623	"LOC551780"	NA	chrNC_037645.1	+	2814752	2815093	2814752	2814911	2814988	2815093	623	26,244,139,61,85	0,36,53,4,14	47,119,158	2,2,2	226	149	5.69408342699e-09	4.381150140931975e-08	1.0,0.817,0.634,0.91,0.8	0.939,0.975,0.981	-0.133
624	"LOC551780"	NA	chrNC_037645.1	+	2814752	2815131	2814752	2814905	2814988	2815131	624	26,259,144,61,93	4,14,12,6,4	50,125,162	0,1,0	232	149	1.1690497792e-08	8.062113662482962e-08	0.807,0.922,0.885,0.867,0.937	1.0,0.988,1.0	-0.112
625	"LOC412430"	NA	chrNC_037652.1	-	1870916	1871215	1870916	1870993	1871146	1871215	625	2,32,4,17,13	0,12,0,0,0	52,6,10	8,0,0	298	149	0.738728016115	1.0	1.0,0.571,1.0,1.0,1.0	0.765,1.0,1.0	-0.007
626	"LOC725770"	NA	chrNC_037643.1	+	7114215	7114410	7114215	7114229	7114301	7114410	626	46,281,273,233,201	2,19,37,10,10	682,500,773	35,18,45	221	149	0.0475241025789	0.11315841304592301	0.939,0.909,0.833,0.94,0.931	0.929,0.949,0.921	-0.023
628	"LOC113218848"	NA	chrNC_037643.1	-	7665065	7665546	7665065	7665339	7665454	7665546	628	8,0,26,0,8	0,2,0,0,2	12,31,12	0,11,4	264	149	1	1.0	1.0,0.0,1.0,NA,0.693	1.0,0.614,0.629	-0.074
629	"LOC724240"	NA	chrNC_037638.1	-	26180171	26182036	26180171	26180554	26180628	26182036	629	0,0,0,0,0	0,0,0,0,1	0,2,0	0,0,0	223	149	1	1.0	NA,NA,NA,NA,0.0	NA,1.0,NA	-1.0
630	"LOC100578777"	NA	chrNC_037643.1	+	8385909	8387592	8385909	8386052	8386117	8387592	630	30,37,174,64,392	13,90,102,12,194	747,759,854	1159,1428,1056	214	149	0.000701961966717	0.002317470180899032	0.616,0.223,0.543,0.788,0.585	0.31,0.27,0.36	0.238
631	"LOC100578461"	NA	chrNC_037643.1	+	8582829	8584035	8582829	8583196	8583770	8584035	631	2,17,24,37,6	0,13,16,26,11	173,51,121	23,16,17	298	149	0.00229182988541	0.0068828826558603555	1.0,0.395,0.429,0.416,0.214	0.79,0.614,0.781	-0.238
632	"LOC410549"	NA	chrNC_037651.1	+	9429137	9429540	9429137	9429303	9429399	9429540	632	4,124,92,105,71	0,0,6,0,0	2838,1941,3436	42,46,88	245	149	0.00418849957098	0.011852562615751915	1.0,1.0,0.903,1.0,1.0	0.976,0.962,0.96	0.015
633	"LOC408298"	NA	chrNC_037647.1	+	8729942	8731247	8729942	8730921	8731000	8731247	633	2,30,49,23,27	4,16,0,0,0	25,49,119	4,8,4	228	149	0.708447349135	1.0	0.246,0.551,1.0,1.0,1.0	0.803,0.8,0.951	-0.092
634	"LOC102654087"	NA	chrNC_037643.1	+	8972387	8974207	8972387	8972661	8972749	8974207	634	6,11,15,4,12	1,10,6,0,1	31,19,51	0,2,8	237	149	0.0682920286506	0.15394643746660677	0.79,0.409,0.611,1.0,0.883	1.0,0.857,0.8	-0.147
635	"LOC100576703"	NA	chrNC_037643.1	-	9016423	9017658	9016423	9016600	9016722	9017658	635	177,803,125,336,93	10,46,13,27,3	41,4,3	0,0,0	271	149	2.04413349263e-05	8.729762759809772e-05	0.907,0.906,0.841,0.872,0.945	1.0,1.0,1.0	-0.106
636	"LOC100576703"	NA	chrNC_037643.1	-	9016423	9017658	9016423	9016955	9017170	9017658	636	207,1048,631,553,88	11,94,171,99,38	23,15,6	0,3,0	298	149	0.00336705169294	0.00976549883528704	0.904,0.848,0.649,0.736,0.537	1.0,0.714,1.0	-0.17
