ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
526	"LOC102654429"	"LOC102654429"	chrNC_037642.1	-	9726600	9733280	9726600	9730300	9730799	9733280	526	0,2,44,12,0	0,0,2,0,0	35,72,49	4,1,2	648	149	1	1.0	NA,1.0,0.835,1.0,NA	0.668,0.943,0.849	0.125
527	"LOC102654429"	"LOC102654429"	chrNC_037642.1	-	9726600	9733280	9726600	9732030	9732427	9733280	527	0,0,0,0,0	0,0,22,0,0	0,11,16	10,0,12	546	149	1	1.0	NA,NA,0.0,NA,NA	0.0,1.0,0.267	-0.422
528	"LOC102654429"	"LOC102654429"	chrNC_037642.1	-	9734946	9737393	9734946	9735185	9736434	9737393	528	2,1,35,2,0	0,0,4,0,0	63,24,49	4,9,10	1398	149	1	1.0	1.0,1.0,0.483,1.0,NA	0.627,0.221,0.343	0.474
529	"LOC107965037"	"LOC107965037"	chrNC_037647.1	+	10084678	10086209	10084678	10084881	10085296	10086209	529	125,788,582,604,491	2,35,65,41,28	1459,1343,2169	58,138,130	564	149	0.78505708759	1.0	0.943,0.856,0.703,0.796,0.822	0.869,0.72,0.815	0.023
530	"LOC102656297"	"LOC102656297"	chrNC_037642.1	+	9874159	9875768	9874159	9875415	9875519	9875768	530	0,2,0,0,0	0,0,0,0,0	0,0,6	0,4,6	253	149	1	1.0	NA,1.0,NA,NA,NA	NA,0.0,0.371	0.815
531	"LOC102656297"	"LOC102656297"	chrNC_037642.1	+	9875876	9876599	9875876	9876036	9876362	9876599	531	0,21,25,14,10	0,0,3,0,3	58,39,21	4,12,4	475	149	1	1.0	NA,1.0,0.723,1.0,0.511	0.82,0.505,0.622	0.159
532	"LOC408676"	"LOC408676"	chrNC_037639.1	+	14678465	14679323	14678465	14678685	14678757	14679323	532	22,153,147,87,49	14,112,305,153,124	307,300,346	513,257,341	221	149	0.32293220067	0.5819007965729825	0.514,0.479,0.245,0.277,0.21	0.287,0.44,0.406	-0.033
534	"LOC102655185"	"LOC102655185"	chrNC_037638.1	-	3212400	3216215	3212400	3214852	3214942	3216215	534	0,45,6,2,0	0,0,0,4,0	2,6,7	0,0,0	239	149	1	1.0	NA,1.0,1.0,0.238,NA	1.0,1.0,1.0	-0.254
536	"LOC113218951"	"LOC113218951"	chrNC_037645.1	+	7117921	7119245	7117921	7119015	7119169	7119245	536	30,6,30,5,4	2,14,168,86,25	0,0,0	0,5,10	303	149	1	1.0	0.881,0.174,0.081,0.028,0.073	NA,0.0,0.0	0.247
537	"LOC552185"	"LOC552185"	chrNC_037638.1	+	25111179	25111659	25111179	25111383	25111460	25111659	537	0,18,3,1,1	2,15,31,14,6	11,7,19	70,21,23	226	149	0.255963341922	0.4794806264172676	0.0,0.442,0.06,0.045,0.099	0.094,0.18,0.353	-0.08
538	"LOC107963976"	"LOC107963976"	chrNC_037644.1	-	1639891	1641142	1639891	1640849	1640958	1641142	538	0,2,25,1,12	0,0,18,2,2	117,125,320	33,129,209	258	149	1	1.0	NA,1.0,0.445,0.224,0.776	0.672,0.359,0.469	0.111
539	"LOC107963976"	"LOC107963976"	chrNC_037644.1	-	1641330	1644004	1641330	1643265	1643507	1644004	539	0,1,2,1,0	0,4,1,2,1	8,20,60	56,2,25	391	149	1	1.0	NA,0.087,0.433,0.16,0.0	0.052,0.792,0.478	-0.271
540	"LOC725485"	"LOC725485"	chrNC_037645.1	-	12674586	12674821	12674586	12674637	12674724	12674821	540	10,148,217,135,162	21,93,126,118,59	98,197,211	93,143,116	236	149	0.933265871876	1.0	0.231,0.501,0.521,0.419,0.634	0.4,0.465,0.535	-0.005
541	"LOC102654089"	"LOC102654089"	chrNC_037647.1	+	9915246	9918471	9915246	9915550	9915626	9918471	541	21,73,41,39,33	0,0,0,0,0	688,720,1013	20,0,0	225	149	0.525578158588	0.8706641737463132	1.0,1.0,1.0,1.0,1.0	0.958,1.0,1.0	0.014
542	"LOC102654089"	"LOC102654089"	chrNC_037647.1	+	9915246	9915782	9915246	9915550	9915649	9915782	542	21,74,41,39,33	22,3,0,13,4	719,728,1031	178,18,22	248	149	0.0535972519878	0.12290404335133448	0.364,0.937,1.0,0.643,0.832	0.708,0.96,0.966	-0.123
543	"LOC102654089"	"LOC102654089"	chrNC_037647.1	+	9915246	9918471	9915246	9915583	9915649	9918471	543	21,74,40,39,33	2,4,0,8,0	708,725,1030	0,0,0	215	149	5.38428892592e-05	0.00021150940886208945	0.879,0.928,1.0,0.772,1.0	1.0,1.0,1.0	-0.084
544	"LOC102654089"	"LOC102654089"	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9915875	9918471	544	11,66,33,18,27	5,0,10,6,0	523,624,736	75,9,20	242	149	0.0550172008664	0.12523475307241663	0.575,1.0,0.67,0.649,1.0	0.811,0.977,0.958	-0.137
545	"LOC102654089"	"LOC102654089"	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9915961	9918471	545	13,70,35,24,41	0,2,0,1,3	574,673,810	0,2,0	328	149	0.710464424039	1.0	1.0,0.941,1.0,0.916,0.861	1.0,0.994,1.0	-0.054
546	"LOC102653946"	"LOC102653946"	chrNC_037641.1	-	3328905	3329360	3328905	3329064	3329178	3329360	546	2,0,8,4,6	0,1,0,2,0	4,28,22	0,0,0	263	149	0.682646014397	1.0	1.0,0.0,1.0,0.531,1.0	1.0,1.0,1.0	-0.294
547	"LOC551903"	"LOC551903"	chrNC_037642.1	-	9494853	9495109	9494853	9494978	9495095	9495109	547	28,217,528,199,238	0,3,9,3,2	726,524,984	178,195,172	266	149	0	0.0	1.0,0.976,0.97,0.974,0.985	0.696,0.601,0.762	0.295
548	"LOC726572"	"LOC726572"	chrNC_037645.1	-	1915981	1917079	1915981	1916673	1916745	1917079	548	43,243,60,118,26	0,16,4,0,1	35,121,265	0,0,27	221	149	0.259715617393	0.4855326100258694	1.0,0.911,0.91,1.0,0.946	1.0,1.0,0.869	-0.003
549	"LOC726572"	"LOC726572"	chrNC_037645.1	-	1915981	1917079	1915981	1916673	1916928	1917079	549	74,531,160,258,106	1,9,8,6,2	83,225,553	0,2,0	404	149	1.44841585241e-05	6.27197748183121e-05	0.965,0.956,0.881,0.941,0.951	1.0,0.976,1.0	-0.053
550	"LOC725795"	"LOC725795"	chrNC_037642.1	+	7475246	7478073	7475246	7475561	7476552	7478073	550	154,735,288,578,392	0,2,0,0,0	506,266,553	0,5,2	1140	149	0.135400208773	0.27167584993030813	1.0,0.98,1.0,1.0,1.0	1.0,0.874,0.973	0.047
551	"LOC102655619"	"LOC102655619"	chrNC_037653.1	-	4717760	4718937	4717760	4717953	4718130	4718937	551	4,55,28,7,14	1,21,9,12,1	0,0,1	0,0,0	326	149	1	1.0	0.646,0.545,0.587,0.21,0.865	NA,NA,1.0	-0.429
552	"LOC107965445"	"LOC107965445"	chrNC_037638.1	-	25994609	25998221	25994609	25996605	25996681	25998221	552	0,0,2,0,0	0,0,0,0,0	24,12,50	4,14,9	225	149	1	1.0	NA,NA,1.0,NA,NA	0.799,0.362,0.786	0.351
553	"LOC107965445"	"LOC107965445"	chrNC_037638.1	-	25994609	25998221	25994609	25996761	25996865	25998221	553	0,0,11,0,0	0,0,0,0,2	54,28,32	17,0,0	253	149	1	1.0	NA,NA,1.0,NA,0.0	0.652,1.0,1.0	-0.384
554	"LOC107965445"	"LOC107965445"	chrNC_037638.1	-	25994609	25998221	25994609	25996761	25997025	25998221	554	0,4,16,0,0	0,0,0,0,0	99,44,45	0,2,2	413	149	1	1.0	NA,1.0,1.0,NA,NA	1.0,0.888,0.89	0.074
555	"LOC107965445"	"LOC107965445"	chrNC_037638.1	-	25994609	25998221	25994609	25996945	25997025	25998221	555	0,4,6,0,0	0,0,0,0,2	53,18,16	15,2,6	229	149	1	1.0	NA,1.0,1.0,NA,0.0	0.697,0.854,0.634	-0.062
556	"LOC725098"	"LOC725098"	chrNC_037642.1	-	397486	397828	397486	397627	397750	397828	556	314,1159,2383,1252,1421	10,24,42,20,60	3446,3380,3175	522,461,586	272	149	0	0.0	0.945,0.964,0.969,0.972,0.928	0.783,0.801,0.748	0.178
557	"LOC412148"	"LOC412148"	chrNC_037649.1	-	2263826	2264070	2263826	2263947	2264019	2264070	557	3,18,3,17,14	45,406,305,289,224	16,10,10	290,386,340	221	149	0.436423484076	0.7524264142125111	0.043,0.029,0.007,0.038,0.04	0.036,0.017,0.019	0.007
558	"LOC411892"	"LOC411892"	chrNC_037642.1	+	6589334	6591148	6589334	6589518	6589626	6591148	558	0,89,53,35,61	0,15,14,14,13	34,54,37	4,20,26	257	149	1	1.0	NA,0.775,0.687,0.592,0.731	0.831,0.61,0.452	0.065
559	"LOC725290"	"LOC725290"	chrNC_037650.1	+	3743234	3744266	3743234	3744009	3744083	3744266	559	6,20,38,40,44	0,0,16,0,5	59,28,42	2,4,0	223	149	0.0798080166432	0.17400764284500983	1.0,1.0,0.613,1.0,0.855	0.952,0.824,1.0	-0.032
560	"LOC725290"	"LOC725290"	chrNC_037650.1	+	3754440	3754891	3754440	3754729	3754812	3754891	560	212,1756,1707,1924,1599	7,49,59,45,53	1101,1415,1725	12,9,25	232	149	1.18629783774e-09	9.68809900821e-09	0.951,0.958,0.949,0.965,0.951	0.983,0.99,0.978	-0.029
561	"LOC413473"	"LOC413473"	chrNC_037643.1	-	16669427	16670182	16669427	16669818	16669978	16670182	561	12,12,6,35,25	0,14,0,0,0	18,14,32	0,4,0	309	149	0.574576925811	0.9270903257019774	1.0,0.292,1.0,1.0,1.0	1.0,0.628,1.0	-0.018
562	"LOC551632"	"LOC551632"	chrNC_037639.1	-	29869	30167	29869	30043	30143	30167	562	0,0,0,0,0	0,0,0,0,1	2,0,0	0,0,0	249	149	1	1.0	NA,NA,NA,NA,0.0	1.0,NA,NA	-1.0
563	"LOC724460"	"LOC724460"	chrNC_037648.1	+	14521801	14523101	14521801	14521977	14522064	14523101	563	8,43,92,75,77	2,5,54,71,8	441,233,415	137,58,125	236	149	0.896503273604	1.0	0.716,0.844,0.518,0.4,0.859	0.67,0.717,0.677	-0.021
564	"LOC724460"	"LOC724460"	chrNC_037648.1	+	14525784	14527701	14525784	14526730	14527442	14527701	564	360,2174,4331,4152,1906	6,81,130,122,129	1593,1289,1069	6,9,0	861	149	0	0.0	0.912,0.823,0.852,0.855,0.719	0.979,0.961,1.0	-0.148
566	"LOC551688"	"LOC551688"	chrNC_037639.1	-	15306140	15306571	15306140	15306391	15306447	15306571	566	0,0,0,0,0	8,0,0,0,0	7,0,3	15,0,4	205	149	1	1.0	0.0,NA,NA,NA,NA	0.253,NA,0.353	-0.303
567	"LOC551688"	"LOC551688"	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15306885	15310257	567	0,2,2,7,5	2,0,27,4,0	125,25,14	90,3,33	222	149	0.706705005749	1.0	0.0,1.0,0.047,0.54,1.0	0.482,0.848,0.222	0.0
568	"LOC551688"	"LOC551688"	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15310032	15310257	568	31,232,240,346,385	0,2,8,4,0	1040,564,627	10,4,0	3369	149	0.448729733502	0.7693690274223978	1.0,0.837,0.57,0.793,1.0	0.821,0.862,1.0	-0.054
569	"LOC551688"	"LOC551688"	chrNC_037639.1	-	15306663	15310257	15306663	15309861	15310032	15310257	569	0,12,13,2,14	0,1,0,0,4	24,10,25	0,0,0	320	149	1	1.0	NA,0.848,1.0,1.0,0.62	1.0,1.0,1.0	-0.133
570	"LOC727119"	"LOC727119"	chrNC_037639.1	-	2316064	2316436	2316064	2316132	2316275	2316436	570	28,68,19,10,21	24,134,10,6,7	17,12,17	22,12,34	292	149	0.0610449033662	0.13628970032118032	0.373,0.206,0.492,0.46,0.605	0.283,0.338,0.203	0.153
571	"LOC100576610"	"LOC100576610"	chrNC_037646.1	-	11993299	11994208	11993299	11993840	11993933	11994208	571	0,4,0,0,0	0,0,0,0,0	0,5,3	0,0,4	242	149	1	1.0	NA,1.0,NA,NA,NA	NA,1.0,0.316	0.342
572	"LOC552202"	"LOC552202"	chrNC_037639.1	+	2386146	2386472	2386146	2386227	2386380	2386472	572	10,91,9,41,0	0,4,0,0,0	390,3,2	2,0,0	302	149	1	1.0	1.0,0.918,1.0,1.0,NA	0.99,1.0,1.0	-0.017
574	"LOC413955"	"LOC413955"	chrNC_037639.1	+	6948983	6949241	6948983	6949074	6949153	6949241	574	84,470,542,373,555	12,60,22,24,28	201,370,405	2,22,31	228	149	0.125355522273	0.2548165747514476	0.821,0.837,0.942,0.91,0.928	0.985,0.917,0.895	-0.045
575	"LOC413955"	"LOC413955"	chrNC_037639.1	+	6949798	6950356	6949798	6949907	6949990	6950356	575	99,751,633,669,753	0,77,51,48,48	392,472,593	13,7,18	232	149	9.62737156662e-09	6.842048037040626e-08	1.0,0.862,0.889,0.9,0.91	0.951,0.977,0.955	-0.049
576	"LOC100577147"	"LOC100577147"	chrNC_037640.1	+	2286298	2287824	2286298	2286349	2286501	2287824	576	0,0,9,4,0	0,0,4,0,0	452,263,354	112,75,104	301	149	1	1.0	NA,NA,0.527,1.0,NA	0.666,0.634,0.628	0.121
577	"LOC100578885"	"LOC100578885"	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4614408	4616454	577	2,27,8,13,15	0,8,6,2,0	19,14,8	2,2,0	551	149	0.21189919157	0.4075691581932557	1.0,0.477,0.265,0.637,1.0	0.72,0.654,1.0	-0.116
578	"LOC100578885"	"LOC100578885"	chrNC_037639.1	-	4613799	4616454	4613799	4614277	4614408	4616454	578	2,12,4,6,7	1,0,0,1,1	2,10,6	0,0,0	280	149	1	1.0	0.516,1.0,1.0,0.761,0.788	1.0,1.0,1.0	-0.187
579	"LOC100578885"	"LOC100578885"	chrNC_037639.1	-	4613799	4616454	4613799	4614006	4615135	4616454	579	74,354,375,321,267	8,0,1,2,2	185,98,161	0,0,0	1278	149	0.00115036513506	0.0035699664691362003	0.519,1.0,0.978,0.949,0.94	1.0,1.0,1.0	-0.123
582	"LOC100578420"	"LOC100578420"	chrNC_037639.1	+	5377586	5379527	5377586	5379368	5379457	5379527	582	939,6361,8651,6012,8578	73,414,778,383,371	376,500,251	18,12,6	238	149	8.5057675473e-06	3.8071488396809135e-05	0.89,0.906,0.874,0.908,0.935	0.929,0.963,0.963	-0.049
583	"LOC102656534"	"LOC102656534"	chrNC_037643.1	-	13332541	13332971	13332541	13332647	13332723	13332971	583	50,282,579,301,238	2,62,143,37,42	70,135,100	10,39,43	225	149	0.0501822555773	0.11564277213481758	0.943,0.751,0.728,0.843,0.79	0.823,0.696,0.606	0.103
584	"LOC408924"	"LOC408924"	chrNC_037644.1	+	11054080	11054532	11054080	11054386	11054451	11054532	584	170,1098,424,778,356	10,131,95,81,47	262,186,339	2,4,4	214	149	0	0.0	0.922,0.854,0.757,0.87,0.841	0.989,0.97,0.983	-0.132
585	"LOC100577822"	"LOC100577822"	chrNC_037638.1	+	4956305	4957823	4956305	4956550	4957349	4957823	585	5,28,25,28,39	0,2,1,2,0	14,43,104	0,44,37	948	149	0.00098119543083	0.003086124817914628	1.0,0.688,0.797,0.688,1.0	1.0,0.133,0.306	0.355
586	"LOC100577822"	"LOC100577822"	chrNC_037638.1	+	4956305	4957823	4956305	4957244	4957349	4957823	586	0,22,9,2,27	0,10,9,4,12	4,19,22	6,7,15	254	149	1	1.0	NA,0.563,0.37,0.227,0.569	0.281,0.614,0.462	-0.02
587	"LOC100577822"	"LOC100577822"	chrNC_037638.1	+	4956305	4957823	4956305	4957529	4957649	4957823	587	1,131,32,34,100	0,0,32,38,6	10,10,27	20,64,90	269	149	5.39514255493e-09	4.083640421658399e-08	1.0,1.0,0.356,0.331,0.902	0.217,0.08,0.142	0.571
588	"LOC100577822"	"LOC100577822"	chrNC_037638.1	+	4956305	4957823	4956305	4957536	4957649	4957823	588	1,124,32,34,87	0,8,0,0,4	10,9,23	0,0,26	262	149	0.213222344362	0.4084567954753539	1.0,0.898,1.0,1.0,0.925	1.0,1.0,0.335	0.186
590	"LOC100576850"	"LOC100576850"	chrNC_037641.1	+	10314	10489	10314	10384	10453	10489	590	61,287,104,166,87	10,37,51,25,26	525,156,356	50,63,73	218	149	0.736312044097	1.0	0.807,0.841,0.582,0.819,0.696	0.878,0.629,0.769	-0.01
592	"LOC410226"	"LOC410226"	chrNC_037647.1	+	6379201	6380309	6379201	6380127	6380252	6380309	592	78,110,128,161,107	18,93,36,56,55	93,71,164	115,137,201	274	149	1.31590416341e-09	1.0653102401171393e-08	0.702,0.391,0.659,0.61,0.514	0.305,0.22,0.307	0.298
593	"LOC725891"	"LOC725891"	chrNC_037639.1	+	6865061	6865538	6865061	6865226	6865342	6865538	593	2,0,0,6,0	0,0,6,0,0	0,0,0	2,2,0	265	149	1	1.0	1.0,NA,0.0,1.0,NA	0.0,0.0,NA	0.667
594	"LOC408620"	"LOC408620"	chrNC_037638.1	-	4394643	4395059	4394643	4394744	4394819	4395059	594	101,317,262,164,79	16,57,83,118,46	1669,550,983	71,52,100	224	149	4.35662617093e-12	4.662090764523942e-11	0.808,0.787,0.677,0.48,0.533	0.94,0.876,0.867	-0.237
596	"LOC100578907"	"LOC100578907"	chrNC_037638.1	-	6594832	6596091	6594832	6595798	6595966	6596091	596	11,141,97,189,28	6,8,2,0,4	97,42,127	11,2,2	317	149	0.797551693366	1.0	0.463,0.892,0.958,1.0,0.767	0.806,0.908,0.968	-0.078
598	"LOC100578349"	"LOC100578349"	chrNC_037640.1	-	1377359	1378098	1377359	1377817	1377887	1378098	598	37,110,92,65,86	0,2,8,0,1	0,2,0	0,0,0	219	149	1	1.0	1.0,0.974,0.887,1.0,0.983	NA,1.0,NA	-0.031
601	"LOC102655337"	"LOC102655337"	chrNC_037644.1	-	10971105	10972268	10971105	10971160	10971251	10972268	601	0,0,2,4,0	0,0,2,0,2	10,6,3	0,1,0	240	149	1	1.0	NA,NA,0.383,1.0,0.0	1.0,0.788,1.0	-0.468
602	"LOC102655337"	"LOC102655337"	chrNC_037644.1	-	10974141	10975952	10974141	10975439	10975546	10975952	602	0,0,0,4,0	0,0,0,8,0	0,0,6	0,0,2	256	149	1	1.0	NA,NA,NA,0.225,NA	NA,NA,0.636	-0.411
603	"LOC102656828"	"LOC102656828"	chrNC_037638.1	+	4199462	4201344	4199462	4200022	4200089	4201344	603	0,0,0,0,1	0,0,1,0,0	0,1,7	0,2,4	216	149	1	1.0	NA,NA,0.0,NA,1.0	NA,0.256,0.547	0.098
604	"LOC724502"	"LOC724502"	chrNC_037648.1	-	14563934	14564226	14563934	14564081	14564169	14564226	604	38,173,301,229,287	0,22,8,10,12	1166,1184,1182	73,60,71	237	149	0.28312882688	0.519907175197791	1.0,0.832,0.959,0.935,0.938	0.909,0.925,0.913	0.017
606	"LOC100576417"	"LOC100576417"	chrNC_037647.1	-	3423536	3424817	3423536	3424515	3424701	3424817	606	4,4,10,0,4	0,0,0,0,0	42,15,37	2,0,0	335	149	1	1.0	1.0,1.0,1.0,NA,1.0	0.903,1.0,1.0	0.032
607	"NLG-5"	"NLG-5"	chrNC_037646.1	+	7168674	7170679	7168674	7169909	7170445	7170679	607	0,29,60,15,23	0,0,4,0,2	50,38,49	0,0,0	685	149	1	1.0	NA,1.0,0.765,1.0,0.714	1.0,1.0,1.0	-0.13
608	"LOC413303"	"LOC413303"	chrNC_037638.1	+	4803878	4804716	4803878	4804498	4804654	4804716	608	51,365,84,162,95	33,228,12,57,26	224,159,218	170,62,173	305	149	0.0386332187827	0.09082708759266087	0.43,0.439,0.774,0.581,0.641	0.392,0.556,0.381	0.13
609	"LOC107966085"	"LOC107966085"	chrNC_037639.1	-	11774240	11774841	11774240	11774576	11774663	11774841	609	2,10,3,3,2	0,0,2,2,0	4,12,37	0,0,0	236	149	0.485534042096	0.8188989007090145	1.0,1.0,0.486,0.486,1.0	1.0,1.0,1.0	-0.206
610	"LOC551324"	"LOC551324"	chrNC_037648.1	+	10419751	10419967	10419751	10419778	10419856	10419967	610	89,364,230,290,126	2,105,52,138,108	582,239,562	58,30,63	227	149	0.00102636353179	0.0032065249936123826	0.967,0.695,0.744,0.58,0.434	0.868,0.839,0.854	-0.17
611	"LOC102654365"	"LOC102654365"	chrNC_037638.1	+	9117911	9118147	9117911	9117968	9118058	9118147	611	38,692,179,326,157	13,210,126,78,38	1431,558,1367	418,277,567	239	149	0.411146068728	0.7128063128226593	0.646,0.673,0.47,0.723,0.72	0.681,0.557,0.6	0.034
612	"LOC552265"	"LOC552265"	chrNC_037649.1	+	7874097	7874966	7874097	7874741	7874850	7874966	612	2,22,8,6,6	0,0,0,4,0	26,25,15	0,11,0	258	149	0.010754848986	0.02852639431899145	1.0,1.0,1.0,0.464,1.0	1.0,0.568,1.0	0.037
613	"LOC552265"	"LOC552265"	chrNC_037649.1	+	7899070	7899992	7899070	7899633	7899729	7899992	613	2,105,73,87,66	0,5,24,5,9	102,121,169	13,6,20	245	149	0.709331123992	1.0	1.0,0.927,0.649,0.914,0.817	0.827,0.925,0.837	-0.002
614	"LOC552265"	"LOC552265"	chrNC_037649.1	+	7899070	7899992	7899070	7899633	7899732	7899992	614	2,111,73,87,68	0,1,1,6,5	108,121,170	1,8,12	248	149	0.144870027366	0.28880941215791434	1.0,0.985,0.978,0.897,0.891	0.985,0.901,0.895	0.023
615	"LOC100578353"	"LOC100578353"	chrNC_037640.1	+	2815438	2817137	2815438	2816661	2816745	2817137	615	2,0,0,0,0	2,0,2,0,0	142,102,273	46,24,155	233	149	1	1.0	0.39,NA,0.0,NA,NA	0.664,0.731,0.53	-0.447
616	"LOC410748"	"LOC410748"	chrNC_037638.1	-	6937155	6938198	6937155	6937759	6937876	6938198	616	14,0,33,19,6	28,16,37,82,49	3,17,8	0,11,3	266	149	0.00041256017215	0.001401801168874635	0.219,0.0,0.333,0.115,0.064	1.0,0.464,0.599	-0.541
617	"LOC410748"	"LOC410748"	chrNC_037638.1	-	6937155	6938198	6937155	6937759	6937890	6938198	617	24,5,79,59,21	57,85,418,547,291	4,23,8	33,23,51	280	149	0.0320101713222	0.07700638113945271	0.183,0.03,0.091,0.054,0.037	0.061,0.347,0.077	-0.083
618	"LOC410748"	"LOC410748"	chrNC_037638.1	-	6938466	6939391	6938466	6938548	6938826	6939391	618	107,176,492,885,404	4,2,63,116,70	22,63,63	2,69,12	427	149	0.019300212495	0.04866069527740188	0.903,0.968,0.732,0.727,0.668	0.793,0.242,0.647	0.239
619	"LOC726393"	"LOC726393"	chrNC_037639.1	-	13703372	13704541	13703372	13703710	13703835	13704541	619	41,298,30,301,23	0,34,1,22,0	595,50,325	174,18,134	274	149	3.5527136788e-15	4.864082992592353e-14	1.0,0.827,0.942,0.882,1.0	0.65,0.602,0.569	0.323
620	"LOC102656644"	"LOC102656644"	chrNC_037638.1	-	2013421	2013908	2013421	2013584	2013680	2013908	620	12,113,8,60,15	0,16,16,14,5	21,1,18	0,0,2	245	149	7.79511042924e-05	0.0002956555237562386	1.0,0.811,0.233,0.723,0.646	1.0,1.0,0.846	-0.266
621	"LOC102656644"	"LOC102656644"	chrNC_037638.1	-	2015132	2016927	2015132	2015274	2015356	2016927	621	4,80,70,58,71	0,1,3,2,0	16,0,0	0,0,0	231	149	1	1.0	1.0,0.981,0.938,0.949,1.0	1.0,NA,NA	-0.026
622	"LOC726280"	"LOC726280"	chrNC_037639.1	-	14819580	14821900	14819580	14821386	14821479	14821900	622	8,9,19,43,20	49,512,670,484,691	645,509,370	2756,2074,2139	242	149	0	0.0	0.091,0.011,0.017,0.052,0.018	0.126,0.131,0.096	-0.08
623	"LOC551780"	"LOC551780"	chrNC_037645.1	+	2814752	2815093	2814752	2814911	2814988	2815093	623	26,244,139,61,85	0,36,53,4,14	47,119,158	2,2,2	226	149	5.69408342699e-09	4.2409533364221514e-08	1.0,0.817,0.634,0.91,0.8	0.939,0.975,0.981	-0.133
624	"LOC551780"	"LOC551780"	chrNC_037645.1	+	2814752	2815131	2814752	2814905	2814988	2815131	624	26,259,144,61,93	4,14,12,6,4	50,125,162	0,1,0	232	149	1.1690497792e-08	8.1833484544e-08	0.807,0.922,0.885,0.867,0.937	1.0,0.988,1.0	-0.112
625	"LOC412430"	"LOC412430"	chrNC_037652.1	-	1870916	1871215	1870916	1870993	1871146	1871215	625	2,33,4,19,13	0,12,0,0,0	52,6,10	8,0,0	302	149	0.727554052147	1.0	1.0,0.576,1.0,1.0,1.0	0.762,1.0,1.0	-0.005
626	"LOC725770"	"LOC725770"	chrNC_037643.1	+	7114215	7114410	7114215	7114229	7114301	7114410	626	46,281,273,233,201	2,19,37,10,10	682,500,773	35,18,45	221	149	0.0475241025789	0.10978893176415856	0.939,0.909,0.833,0.94,0.931	0.929,0.949,0.921	-0.023
628	"LOC113218848"	"LOC113218848"	chrNC_037643.1	-	7665065	7665546	7665065	7665339	7665454	7665546	628	8,0,26,0,8	0,2,0,0,2	12,31,12	0,11,4	264	149	1	1.0	1.0,0.0,1.0,NA,0.693	1.0,0.614,0.629	-0.074
629	"LOC724240"	"LOC724240"	chrNC_037638.1	-	26180171	26182036	26180171	26180554	26180628	26182036	629	0,0,0,0,0	0,0,0,0,1	0,2,0	0,0,0	223	149	1	1.0	NA,NA,NA,NA,0.0	NA,1.0,NA	-1.0
630	"LOC100578777"	"LOC100578777"	chrNC_037643.1	+	8385909	8387592	8385909	8386052	8386117	8387592	630	30,37,174,64,392	13,90,102,12,194	747,759,854	1159,1428,1056	214	149	0.000701961966717	0.00230114996835749	0.616,0.223,0.543,0.788,0.585	0.31,0.27,0.36	0.238
631	"LOC100578461"	"LOC100578461"	chrNC_037643.1	+	8582829	8584035	8582829	8583196	8583770	8584035	631	6,51,24,87,20	0,13,16,26,11	1089,102,363	23,16,17	723	149	0.000428747921715	0.0014462475185386414	1.0,0.447,0.236,0.408,0.273	0.907,0.568,0.815	-0.291
632	"LOC410549"	"LOC410549"	chrNC_037651.1	+	9429137	9429540	9429137	9429303	9429399	9429540	632	4,128,92,105,71	0,0,6,0,0	2886,1973,3470	42,46,88	245	149	0.0043462486714	0.012042730693670834	1.0,1.0,0.903,1.0,1.0	0.977,0.963,0.96	0.014
633	"LOC408298"	"LOC408298"	chrNC_037647.1	+	8729942	8731247	8729942	8730921	8731000	8731247	633	2,30,49,23,27	4,16,0,0,0	25,49,119	4,8,4	228	149	0.708447349135	1.0	0.246,0.551,1.0,1.0,1.0	0.803,0.8,0.951	-0.092
634	"LOC102654087"	"LOC102654087"	chrNC_037643.1	+	8972387	8974207	8972387	8972661	8972749	8974207	634	6,11,15,4,12	1,10,6,0,1	31,19,51	0,2,8	237	149	0.0682920286506	0.1510210894862437	0.79,0.409,0.611,1.0,0.883	1.0,0.857,0.8	-0.147
635	"LOC100576703"	"LOC100576703"	chrNC_037643.1	-	9016423	9017658	9016423	9016600	9016722	9017658	635	177,811,125,338,93	10,46,13,27,3	41,4,3	0,0,0	271	149	2.10491171478e-05	8.867297766788145e-05	0.907,0.906,0.841,0.873,0.945	1.0,1.0,1.0	-0.106
636	"LOC100576703"	"LOC100576703"	chrNC_037643.1	-	9016423	9017658	9016423	9016955	9017170	9017658	636	250,1111,665,569,106	11,94,171,99,38	29,15,8	0,3,0	364	149	0.00318789251122	0.009076232195552966	0.903,0.829,0.614,0.702,0.533	1.0,0.672,1.0	-0.174
