ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
9257	"LOC100577998"	NA	chrNC_037646.1	+	5095853	5096141	5093452	5093624	5096227	5096461	9257	46,350,279,266,110	0,1,0,0,0	1099,403,1084	2,3,0	298	149	1	1.0	1.0,0.994,1.0,1.0,1.0	0.996,0.985,1.0	0.005
9258	"LOC100577998"	NA	chrNC_037646.1	+	5095853	5096141	5093991	5094123	5096227	5096461	9258	46,350,279,266,110	0,2,0,0,0	1099,403,1084	0,0,0	298	149	1	1.0	1.0,0.989,1.0,1.0,1.0	1.0,1.0,1.0	-0.002
9259	"LOC100577998"	NA	chrNC_037646.1	+	5096227	5096461	5093452	5093624	5097799	5097919	9259	61,580,1808,745,561	0,2,0,0,0	1387,1573,2027	0,10,4	298	149	1	1.0	1.0,0.993,1.0,1.0,1.0	1.0,0.987,0.996	0.004
9260	"LOC100577998"	NA	chrNC_037646.1	+	5137509	5137579	5097799	5097919	5162794	5164020	9260	0,4,0,9,0	0,0,4,0,8	0,6,8	4,5,15	219	149	1	1.0	NA,1.0,0.0,1.0,0.0	0.0,0.449,0.266	0.262
9261	"LOC408826"	NA	chrNC_037642.1	+	5685231	5685309	5626810	5627006	5712181	5712549	9261	10,45,165,39,76	2,2,48,9,12	4,1,0	2,0,0	227	149	1	1.0	0.766,0.937,0.693,0.74,0.806	0.568,1.0,NA	0.004
9262	"LOC408826"	NA	chrNC_037642.1	+	5685231	5685309	5659979	5660391	5712181	5712549	9262	17,163,457,128,248	67,702,1731,592,932	10,16,6	89,200,265	227	149	0	0.0	0.143,0.132,0.148,0.124,0.149	0.069,0.05,0.015	0.095
9263	"LOC408826"	NA	chrNC_037642.1	+	5712181	5712549	5659979	5660391	5716850	5716979	9263	67,702,1737,592,932	0,0,0,0,1	89,200,265	0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,0.998	1.0,1.0,1.0	-0.0
9264	"LOC408826"	NA	chrNC_037642.1	+	5715189	5715402	5712181	5712549	5716850	5716979	9264	247,2212,4795,2001,2449	0,0,6,0,0	356,400,618	0,0,0	298	149	1	1.0	1.0,1.0,0.998,1.0,1.0	1.0,1.0,1.0	-0.0
9265	"LOC408826"	NA	chrNC_037642.1	+	5720201	5720678	5719567	5719663	5721276	5721809	9265	20,69,345,100,160	153,1782,3477,1079,393	596,567,826	97,79,154	298	149	0	0.0	0.061,0.019,0.047,0.044,0.169	0.754,0.782,0.728	-0.687
9266	"LOC725044"	NA	chrNC_037638.1	-	24234810	24234979	24234434	24234618	24235229	24235377	9266	42,320,258,281,135	0,0,0,0,0	3161,1946,2972	0,0,6	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.996	0.001
9267	"LOC412523"	NA	chrNC_037638.1	+	5140765	5140879	5140293	5140545	5140950	5141269	9267	12,135,8,6,3	0,0,0,0,0	164,11,68	0,0,1	263	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.975	0.008
9268	"LOC412323"	NA	chrNC_037645.1	-	6450657	6450906	6450399	6450555	6450989	6451137	9268	152,1173,1198,1317,783	0,0,2,0,4	3242,2228,3156	0,10,4	298	149	1	1.0	1.0,1.0,0.997,1.0,0.99	1.0,0.991,0.997	0.001
9269	"LOC408944"	NA	chrNC_037644.1	+	2753304	2753404	2738480	2738569	2835115	2837717	9269	18,111,161,177,252	0,0,0,0,0	64,54,92	0,0,2	249	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.965	0.012
9270	"LOC408944"	NA	chrNC_037644.1	+	2835115	2837717	2738480	2738569	2902152	2902300	9270	14,149,273,278,361	0,0,0,0,0	65,64,30	0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.97,1.0	0.01
9271	"LOC408944"	NA	chrNC_037644.1	+	2924339	2924729	2902152	2902300	2924866	2927050	9271	98,537,786,441,1063	0,4,0,2,0	404,376,453	0,0,4	298	149	1	1.0	1.0,0.985,1.0,0.991,1.0	1.0,1.0,0.983	0.001
9272	"LOC408944"	NA	chrNC_037644.1	+	2924357	2924729	2902152	2902300	2924866	2927050	9272	118,648,950,511,1245	0,4,0,2,0	400,396,440	0,0,4	298	149	1	1.0	1.0,0.988,1.0,0.992,1.0	1.0,1.0,0.982	0.002
9273	"LOC408944"	NA	chrNC_037644.1	+	2928979	2929202	2924866	2927050	2929747	2930157	9273	97,1024,1550,1178,1479	0,41,8,20,17	2795,1648,2144	52,31,42	298	149	0.251860951217	0.7769520041515817	1.0,0.926,0.99,0.967,0.978	0.964,0.964,0.962	0.009
9274	"LOC408944"	NA	chrNC_037644.1	+	2930842	2930991	2930245	2930447	2931189	2932633	9274	174,1290,1728,1231,2223	0,10,5,0,6	2918,1689,2631	32,8,8	298	149	0.277836810904	0.8457257570789076	1.0,0.985,0.994,1.0,0.995	0.979,0.991,0.994	0.007
9275	"LOC408944"	NA	chrNC_037644.1	+	2930860	2930991	2930245	2930447	2931189	2932633	9275	100,705,1051,698,1368	0,10,5,0,6	1606,855,1301	32,8,8	280	149	0.000505922475125	0.0024299889898280126	1.0,0.974,0.991,1.0,0.992	0.964,0.983,0.989	0.013
9276	"LOC410408"	NA	chrNC_037650.1	+	2800475	2800614	2798875	2799294	2800769	2801043	9276	9,53,20,50,58	0,0,2,0,10	120,67,71	3,2,0	288	149	0.0791772265682	0.27172581809006385	1.0,1.0,0.838,1.0,0.75	0.954,0.945,1.0	-0.049
9277	"LOC410408"	NA	chrNC_037650.1	+	2800769	2801043	2798875	2799294	2801146	2801463	9277	0,18,29,23,29	0,0,0,0,0	60,68,48	2,0,0	298	149	1	1.0	NA,1.0,1.0,1.0,1.0	0.938,1.0,1.0	0.021
9278	"LOC410408"	NA	chrNC_037650.1	+	2812984	2813402	2812657	2812773	2813474	2813800	9278	40,194,368,106,179	0,0,0,0,0	789,576,482	0,0,2	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.992	0.003
9279	"LOC552167"	NA	chrNC_037638.1	-	19449254	19449269	19448758	19449119	19449353	19451129	9279	0,0,2,0,0	72,490,391,390,351	0,0,0	865,753,958	164	149	1	1.0	0.0,0.0,0.005,0.0,0.0	0.0,0.0,0.0	0.001
9280	"LOC725039"	NA	chrNC_037645.1	-	11764341	11764497	11763651	11763812	11765399	11765558	9280	2170,13331,8938,9454,6730	2,17,17,10,13	23187,15389,19406	25,12,82	298	149	1	1.0	0.998,0.997,0.996,0.998,0.996	0.998,0.998,0.992	0.001
9281	"LOC413000"	NA	chrNC_037638.1	-	12361473	12361520	12361317	12361391	12370837	12371149	9281	113,1934,967,771,727	0,2,0,0,0	1531,921,1771	1,2,12	196	149	1	1.0	1.0,0.999,1.0,1.0,1.0	0.999,0.997,0.991	0.004
9282	"LOC412601"	NA	chrNC_037638.1	+	19453479	19453625	19452113	19452529	19457634	19457729	9282	0,2,6,2,1	0,0,0,0,0	78,116,115	26,4,27	295	149	1	1.0	NA,1.0,1.0,1.0,1.0	0.602,0.936,0.683	0.26
9283	"LOC412601"	NA	chrNC_037638.1	+	19453479	19453625	19452113	19452529	19458163	19458372	9283	0,2,23,2,1	26,304,287,353,252	89,123,153	255,202,326	295	149	0	0.0	0.0,0.003,0.039,0.003,0.002	0.15,0.235,0.192	-0.183
9284	"LOC412601"	NA	chrNC_037638.1	+	19457634	19457729	19452116	19452529	19458163	19458372	9284	0,0,0,0,0	26,304,287,353,252	62,23,69	255,202,326	244	149	0	0.0	0.0,0.0,0.0,0.0,0.0	0.129,0.065,0.114	-0.103
9285	"LOC412601"	NA	chrNC_037638.1	+	19457634	19457729	19453479	19453625	19458163	19458372	9285	0,0,0,0,0	0,0,17,0,0	42,35,49	13,21,40	244	149	1	1.0	NA,NA,0.0,NA,NA	0.664,0.504,0.428	-0.532
9286	"LOC412601"	NA	chrNC_037638.1	+	19459737	19460007	19459332	19459646	19463052	19465239	9286	40,524,504,460,334	0,0,0,0,0	781,630,781	20,2,6	298	149	0.000755749415958	0.003546671449587749	1.0,1.0,1.0,1.0,1.0	0.951,0.994,0.985	0.023
9287	"LOC412601"	NA	chrNC_037638.1	+	19459737	19460456	19459332	19459646	19463052	19465207	9287	51,580,548,508,353	0,0,0,0,0	590,584,645	20,2,6	298	149	4.29128007682e-05	0.00023460730735712452	1.0,1.0,1.0,1.0,1.0	0.937,0.993,0.982	0.029
9288	"LOC410824"	NA	chrNC_037639.1	+	13889837	13890087	13888597	13889037	13891583	13891802	9288	1,17,26,69,62	0,50,64,82,87	0,11,0	1,11,8	298	149	0.338068573254	1.0	1.0,0.145,0.169,0.296,0.263	0.0,0.333,0.0	0.264
9289	"LOC410824"	NA	chrNC_037639.1	+	13889837	13890087	13888597	13889037	13891587	13891802	9289	22,138,130,348,207	32,647,734,1115,733	13,10,4	0,36,39	298	149	0.241734716349	0.7505274844379538	0.256,0.096,0.081,0.135,0.124	1.0,0.122,0.049	-0.252
9290	"LOC100576640"	NA	chrNC_037646.1	+	6292463	6292678	6291121	6291348	6294886	6297667	9290	0,22,14,31,2	0,2,5,0,1	42,14,85	6,0,2	298	149	1	1.0	NA,0.846,0.583,1.0,0.5	0.778,1.0,0.955	-0.179
9291	"LOC100576640"	NA	chrNC_037646.1	+	6294886	6297667	6292463	6292678	6298460	6299254	9291	18,133,185,116,156	0,0,0,0,0	218,138,251	0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.972,1.0	0.009
9292	"LOC100576640"	NA	chrNC_037646.1	+	6294889	6297667	6292463	6292678	6298460	6299254	9292	18,121,176,104,154	0,0,0,0,0	191,124,180	0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.969,1.0	0.01
9293	"LOC100576640"	NA	chrNC_037646.1	+	6298460	6299254	6292463	6292678	6299866	6299940	9293	20,163,129,121,133	0,0,0,0,0	268,207,285	4,3,0	298	149	0.625540144877	1.0	1.0,1.0,1.0,1.0,1.0	0.971,0.972,1.0	0.019
9294	"LOC551905"	NA	chrNC_037639.1	-	82099	82279	81845	82011	84313	84430	9294	3,212,56,129,55	0,4,0,0,0	24,7,24	0,0,0	298	149	1	1.0	1.0,0.964,1.0,1.0,1.0	1.0,1.0,1.0	-0.007
9295	"LOC552249"	NA	chrNC_037641.1	-	10207048	10207182	10206613	10206827	10207575	10207709	9295	14,209,42,122,62	21,92,33,99,14	492,130,397	332,98,478	283	149	0.206379934166	0.6511629620244956	0.26,0.545,0.401,0.394,0.7	0.438,0.411,0.304	0.076
9296	"LOC552249"	NA	chrNC_037641.1	-	10207048	10207182	10206613	10206827	10208104	10208241	9296	30,441,129,318,131	4,46,50,50,39	772,267,808	78,5,48	283	149	3.4468363963e-07	2.358717455507255e-06	0.798,0.835,0.576,0.77,0.639	0.839,0.966,0.899	-0.178
9297	"LOC552249"	NA	chrNC_037641.1	-	10207575	10207709	10206613	10206827	10208104	10208241	9297	29,280,128,335,73	4,46,50,50,39	718,266,1019	78,5,48	283	149	1.30716625302e-08	1.0096589924523496e-07	0.792,0.762,0.574,0.779,0.496	0.829,0.966,0.918	-0.224
9298	"LOC552249"	NA	chrNC_037641.1	-	10207575	10207709	10207048	10207182	10208104	10208241	9298	8,188,97,236,62	16,232,88,196,69	469,170,565	370,141,422	283	149	0.0273188368123	0.10173768038483065	0.208,0.299,0.367,0.388,0.321	0.4,0.388,0.413	-0.084
9299	"LOC410083"	NA	chrNC_037638.1	-	19336127	19336245	19334638	19335560	19336505	19336640	9299	15,185,44,153,31	8,31,82,50,34	111,25,117	45,20,27	267	149	0.37852547963	1.0	0.511,0.769,0.23,0.631,0.337	0.579,0.411,0.707	-0.07
9300	"LOC408587"	NA	chrNC_037638.1	-	15908564	15908573	15908232	15908403	15908937	15909047	9300	0,0,35,0,0	2,12,23,0,2	0,0,0	1,4,8	158	149	1	1.0	0.0,0.0,0.589,NA,0.0	0.0,0.0,0.0	0.147
9301	"LOC408587"	NA	chrNC_037638.1	-	15909747	15909767	15909533	15909632	15909847	15909918	9301	0,0,45,0,0	2,2,18,0,6	0,4,0	11,0,9	169	149	1	1.0	0.0,0.0,0.688,NA,0.0	0.0,1.0,0.0	-0.161
9302	"LOC408587"	NA	chrNC_037638.1	-	15909847	15909918	15909533	15909632	15910749	15910912	9302	2,11,45,18,12	0,0,0,0,0	17,2,30	0,0,4	220	149	0.324893194221	0.9686189878614576	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.836	0.055
9303	"LOC408587"	NA	chrNC_037638.1	-	15912859	15913146	15912036	15912294	15918364	15918583	9303	12,7,40,16,4	0,0,0,0,0	20,8,31	0,0,6	298	149	0.00744068337636	0.03031041601218017	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.721	0.093
9304	"LOC408587"	NA	chrNC_037638.1	-	15915296	15915329	15912859	15913146	15918364	15918583	9304	0,1,20,6,0	0,0,2,2,0	6,1,15	16,0,19	182	149	1	1.0	NA,1.0,0.891,0.711,NA	0.235,1.0,0.393	0.325
9305	"LOC411387"	NA	chrNC_037643.1	+	13127370	13127465	13121415	13121548	13130641	13130853	9305	0,0,4,2,0	0,9,41,7,16	2,0,2	10,0,10	244	149	1	1.0	NA,0.0,0.056,0.149,0.0	0.109,NA,0.109	-0.058
9308	"LOC413501"	NA	chrNC_037638.1	-	19691690	19691810	19691228	19691428	19701887	19702108	9308	8,159,294,251,216	0,0,0,0,4	5,16,18	0,0,0	269	149	1	1.0	1.0,1.0,1.0,1.0,0.968	1.0,1.0,1.0	-0.006
9309	"LOC552183"	NA	chrNC_037639.1	+	15122117	15122148	15121499	15121738	15122775	15123039	9309	100,1012,773,794,522	0,0,0,0,0	1279,940,1389	0,1,0	180	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.999,1.0	0.0
9310	"LOC552183"	NA	chrNC_037639.1	+	15122775	15123039	15122117	15122148	15123117	15123195	9310	122,1290,676,808,444	0,0,1,0,0	1757,917,1700	0,0,0	298	149	1	1.0	1.0,1.0,0.997,1.0,1.0	1.0,1.0,1.0	-0.001
9311	"LOC550996"	NA	chrNC_037638.1	-	18545669	18545902	18545077	18545559	18546068	18546246	9311	35,269,92,127,41	5,16,14,3,18	1119,233,619	129,49,83	298	149	0.322542455139	0.9631217959371465	0.778,0.894,0.767,0.955,0.532	0.813,0.704,0.789	0.017
9312	"LOC100578046"	NA	chrNC_037642.1	+	7429033	7429286	7426755	7427014	7430045	7430206	9312	36,524,464,188,330	0,0,0,0,0	466,654,1144	1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.996,1.0,1.0	0.001
9313	"LOC100578046"	NA	chrNC_037642.1	+	7429530	7429814	7429033	7429286	7430045	7430206	9313	101,819,710,416,529	2,6,22,0,9	1080,1477,1778	5,2,16	298	149	0.000323768630664	0.001595610188180134	0.962,0.986,0.942,1.0,0.967	0.991,0.997,0.982	-0.019
9314	"LOC100578046"	NA	chrNC_037642.1	+	7429881	7429960	7426755	7427014	7430045	7430206	9314	48,184,65,40,44	0,0,0,0,0	250,112,211	1,0,0	228	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.994,1.0,1.0	0.002
9315	"LOC100578046"	NA	chrNC_037642.1	+	7429881	7429960	7429530	7429814	7430045	7430206	9315	59,259,124,78,82	0,0,1,0,0	376,224,382	0,2,0	228	149	1	1.0	1.0,1.0,0.988,1.0,1.0	1.0,0.987,1.0	0.002
9316	"Sergef"	NA	chrNC_037638.1	+	19782953	19783178	19782324	19782892	19783259	19783412	9316	98,504,93,215,104	0,0,0,0,0	1121,285,1079	0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.998	0.001
9317	"Sergef"	NA	chrNC_037638.1	+	19783259	19783412	19782324	19782892	19783485	19783718	9317	95,593,518,620,480	0,0,0,0,0	1547,1453,1940	0,4,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.995,1.0	0.002
9318	"LOC551391"	NA	chrNC_037648.1	+	2908018	2908093	2907653	2907735	2910565	2910806	9318	98,681,778,714,628	45,384,525,515,400	351,413,443	2094,2130,2540	224	149	0	0.0	0.592,0.541,0.496,0.48,0.511	0.1,0.114,0.104	0.418
9319	"LOC725074"	NA	chrNC_037642.1	+	3295711	3295821	3293168	3293314	3296350	3296782	9319	10073,55303,66669,63732,50412	0,0,0,0,0	21489,36192,11373	0,4,2	259	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
9320	"LOC413663"	NA	chrNC_037645.1	+	2803391	2803493	2802975	2803288	2803712	2803897	9320	417,3269,3080,3518,3331	2,12,6,8,14	13303,13036,12578	84,59,70	251	149	1	1.0	0.992,0.994,0.997,0.996,0.993	0.989,0.992,0.991	0.004
9321	"LOC411723"	NA	chrNC_037638.1	+	19790092	19790125	19789532	19789694	19790325	19790486	9321	1,11,0,0,6	0,2,0,0,0	14,8,17	0,0,0	182	149	1	1.0	1.0,0.818,NA,NA,1.0	1.0,1.0,1.0	-0.061
9322	"LOC411723"	NA	chrNC_037638.1	+	19790325	19790486	19790092	19790125	19792125	19792326	9322	39,317,176,342,249	0,0,0,2,0	244,237,559	0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.988,1.0	1.0,1.0,1.0	-0.002
9323	"LOC411723"	NA	chrNC_037638.1	+	19791158	19791399	19790325	19790486	19792125	19792326	9323	86,801,623,598,431	36,308,170,342,243	444,287,663	230,223,531	298	149	0.00100941122385	0.004651560587189127	0.544,0.565,0.647,0.466,0.47	0.491,0.392,0.384	0.116
9324	"LOC411723"	NA	chrNC_037638.1	+	19791213	19791399	19790373	19790486	19792125	19792326	9324	88,795,623,597,437	36,308,170,342,243	456,284,660	230,223,531	298	149	0.00139792139234	0.006327647890525765	0.55,0.563,0.647,0.466,0.473	0.498,0.389,0.383	0.116
9325	"LOC411723"	NA	chrNC_037638.1	+	19794182	19794332	19793466	19793590	19794940	19794991	9325	50,212,285,193,261	157,1434,892,1105,771	906,755,1186	781,469,958	298	149	0	0.0	0.137,0.069,0.138,0.08,0.145	0.367,0.446,0.382	-0.285
9326	"LOC724792"	NA	chrNC_037639.1	+	15200945	15202136	15200456	15200746	15202378	15202757	9326	13,371,81,138,70	0,0,0,0,0	224,122,280	4,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.966,1.0,1.0	0.011
9327	"LOC724792"	NA	chrNC_037639.1	+	15200945	15202259	15200456	15200746	15202378	15202757	9327	38,516,86,186,79	0,0,0,0,0	423,140,445	4,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.981,1.0,1.0	0.006
9328	"LOC100578660"	NA	chrNC_037649.1	+	3060251	3060284	3060019	3060176	3060638	3060823	9328	0,8,21,18,2	155,1524,503,824,337	6,0,12	4881,1871,5260	182	149	0.362279295326	1.0	0.0,0.004,0.033,0.018,0.005	0.001,0.0,0.002	0.011
9329	"LOC409365"	NA	chrNC_037646.1	-	12329248	12329318	12329017	12329122	12329422	12329591	9329	104,1206,312,629,324	0,11,8,2,8	1165,541,1697	0,0,0	219	149	0.18649211714	0.5940029233025033	1.0,0.987,0.964,0.995,0.965	1.0,1.0,1.0	-0.018
9330	"LOC409365"	NA	chrNC_037646.1	-	12329674	12329765	12329422	12329591	12329881	12330056	9330	12,325,45,42,48	0,0,0,0,0	349,52,221	22,1,16	240	149	8.24751378303e-12	8.059470468776916e-11	1.0,1.0,1.0,1.0,1.0	0.908,0.97,0.896	0.075
9331	"LOC107965350"	NA	chrNC_037649.1	+	2331227	2331305	2330851	2331109	2331940	2332242	9331	8,54,56,53,30	0,0,0,0,0	198,6,11	37,0,0	227	149	7.7272055421e-10	6.6270281833225725e-09	1.0,1.0,1.0,1.0,1.0	0.778,1.0,1.0	0.074
9333	"LOC413735"	NA	chrNC_037638.1	-	5228451	5228514	5228264	5228382	5228663	5229126	9333	106,601,76,469,78	0,0,0,0,0	1012,156,812	14,2,8	212	149	0.11432660601	0.3803695115519474	1.0,1.0,1.0,1.0,1.0	0.981,0.982,0.986	0.017
9334	"LOC551189"	NA	chrNC_037650.1	+	712271	712410	702845	703204	715067	715208	9334	59,722,582,541,339	18,64,81,32,46	4812,2229,5792	28,27,38	288	149	0	0.0	0.629,0.854,0.788,0.897,0.792	0.989,0.977,0.987	-0.192
9335	"LOC551189"	NA	chrNC_037650.1	+	712271	712410	704656	704675	715067	715208	9335	58,687,556,531,345	0,0,0,0,2	4589,2179,5670	35,10,42	288	149	0.0852312735163	0.2900656126136666	1.0,1.0,1.0,1.0,0.989	0.985,0.991,0.986	0.01
9336	"LOC551189"	NA	chrNC_037650.1	+	712271	712410	708635	708782	715067	715208	9336	58,690,555,530,334	0,2,0,0,0	4576,2180,5653	1,1,2	288	149	1	1.0	1.0,0.994,1.0,1.0,1.0	1.0,0.999,0.999	-0.001
9337	"LOC551189"	NA	chrNC_037650.1	+	715067	715208	712271	712410	715409	715607	9337	365,2455,1473,1680,993	0,0,0,0,0	9645,5858,12772	18,0,0	290	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.996,1.0,1.0	0.001
9338	"LOC410178"	NA	chrNC_037647.1	-	11700063	11700211	11699580	11699929	11700590	11700608	9338	38,244,210,162,130	0,22,27,27,45	255,92,186	10,0,10	297	149	1.34879380506e-05	7.745373693865366e-05	1.0,0.848,0.796,0.751,0.592	0.927,1.0,0.903	-0.146
9339	"LOC410178"	NA	chrNC_037647.1	-	11700590	11700608	11700063	11700211	11701215	11701321	9339	5,139,93,60,58	0,0,0,0,4	127,50,89	0,0,0	167	149	1	1.0	1.0,1.0,1.0,1.0,0.928	1.0,1.0,1.0	-0.014
9340	"LOC551707"	NA	chrNC_037648.1	-	13504430	13504476	13504207	13504336	13505105	13505187	9340	36,411,511,530,207	0,0,0,0,0	1806,1173,1801	2,0,1	195	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.999,1.0,0.999	0.001
9341	"LOC551707"	NA	chrNC_037648.1	-	13504701	13504776	13504430	13504476	13505105	13505187	9341	2,38,74,33,13	6,104,58,95,32	462,312,360	144,71,96	224	149	0	0.0	0.181,0.196,0.459,0.188,0.213	0.681,0.745,0.714	-0.466
9342	"LOC551707"	NA	chrNC_037648.1	-	13504701	13504776	13504430	13504476	13505151	13505191	9342	2,38,74,33,13	0,31,10,4,12	455,312,360	117,55,183	224	149	0.937853987729	1.0	1.0,0.449,0.831,0.846,0.419	0.721,0.791,0.567	0.016
9343	"LOC410278"	NA	chrNC_037648.1	+	16154664	16154795	16154157	16154563	16156787	16156981	9343	14,212,212,264,189	0,5,0,0,6	140,90,136	0,2,0	280	149	0.853162118609	1.0	1.0,0.958,1.0,1.0,0.944	1.0,0.96,1.0	-0.006
9344	"LOC410278"	NA	chrNC_037648.1	+	16156787	16156981	16150025	16150254	16157181	16157421	9344	55,983,879,1002,767	0,0,0,0,4	421,323,629	0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,0.99	1.0,1.0,1.0	-0.002
9345	"LOC410278"	NA	chrNC_037648.1	+	16156787	16156981	16150025	16150254	16157685	16157773	9345	19,217,161,184,147	2,0,0,0,0	104,93,192	0,0,0	298	149	1	1.0	0.826,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.035
9346	"LOC410278"	NA	chrNC_037648.1	+	16156787	16156981	16150025	16150254	16158046	16158273	9346	19,220,174,193,152	0,0,0,0,0	159,157,236	6,2,0	298	149	0.266951770455	0.8187127379036864	1.0,1.0,1.0,1.0,1.0	0.93,0.975,1.0	0.032
9347	"LOC410278"	NA	chrNC_037648.1	+	16156787	16156981	16154157	16154795	16157685	16157773	9347	12,120,146,143,135	0,0,0,0,0	105,75,127	0,4,0	298	149	0.776564422638	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.904,1.0	0.032
9348	"LOC410278"	NA	chrNC_037648.1	+	16156787	16156981	16154157	16154795	16158046	16158273	9348	12,123,159,152,140	0,0,0,0,0	160,139,171	2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.976,1.0,1.0	0.008
9349	"LOC410278"	NA	chrNC_037648.1	+	16157181	16157421	16150025	16150254	16157685	16157773	9349	7,197,167,242,153	2,0,0,0,0	62,36,187	0,0,0	298	149	1	1.0	0.636,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.073
9350	"LOC410278"	NA	chrNC_037648.1	+	16157181	16157421	16150025	16150254	16158046	16158273	9350	0,1,3,2,10	0,0,0,0,0	5,1,12	6,2,0	298	149	1	1.0	NA,1.0,1.0,1.0,1.0	0.294,0.2,1.0	0.502
9351	"LOC410278"	NA	chrNC_037648.1	+	16157181	16157421	16156787	16156981	16157685	16157773	9351	43,963,887,1064,775	0,0,2,4,6	391,269,637	12,3,13	298	149	2.92036568705e-07	2.0080890074082046e-06	1.0,1.0,0.996,0.993,0.985	0.942,0.978,0.961	0.034
9352	"LOC410278"	NA	chrNC_037648.1	+	16157181	16157421	16156787	16156981	16158046	16158273	9352	36,767,723,824,632	0,3,15,13,11	334,234,462	67,67,57	298	149	0	0.0	1.0,0.992,0.96,0.969,0.966	0.714,0.636,0.802	0.26
9353	"LOC410278"	NA	chrNC_037648.1	+	16157685	16157773	16150025	16150254	16158046	16158273	9353	17,249,221,246,152	0,0,0,0,0	132,128,182	6,2,0	237	149	0.27597210855	0.841097670346382	1.0,1.0,1.0,1.0,1.0	0.933,0.976,1.0	0.03
9354	"LOC410278"	NA	chrNC_037648.1	+	16157685	16157773	16154157	16154795	16158046	16158273	9354	15,249,221,246,152	0,0,0,0,0	132,132,182	2,0,0	237	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.976,1.0,1.0	0.008
9355	"LOC410278"	NA	chrNC_037648.1	+	16157685	16157773	16156787	16156981	16158046	16158273	9355	15,249,223,250,158	0,3,15,13,11	144,131,195	67,67,57	237	149	0	0.0	1.0,0.981,0.903,0.924,0.9	0.575,0.551,0.683	0.339
9356	"LOC410278"	NA	chrNC_037648.1	+	16157685	16157773	16157181	16157421	16158046	16158273	9356	22,439,385,475,294	0,1,3,2,6	194,162,366	5,1,12	237	149	0.000922899897619	0.004278262713250886	1.0,0.996,0.988,0.993,0.969	0.961,0.99,0.95	0.022
9357	"LOC410278"	NA	chrNC_037648.1	+	16158046	16158273	16156787	16156981	16158359	16158509	9357	59,791,734,752,534	0,0,0,0,0	727,686,669	0,0,2	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.994	0.002
9358	"LOC100577074"	NA	chrNC_037638.1	+	20120510	20120867	20119448	20119534	20120976	20121158	9358	8,27,24,12,16	0,0,8,0,2	22,2,20	26,2,7	298	149	8.55627118912e-06	5.010986082367846e-05	1.0,1.0,0.6,1.0,0.8	0.297,0.333,0.588	0.474
9364	"LOC102653613"	NA	chrNC_037643.1	-	14217549	14217706	14215925	14216109	14218525	14218634	9364	4,1,66,26,8	0,0,1,0,0	427,490,775	0,5,4	298	149	1	1.0	1.0,1.0,0.971,1.0,1.0	1.0,0.98,0.99	0.004
9365	"LOC102653613"	NA	chrNC_037643.1	-	14217549	14217706	14215925	14216109	14219456	14219750	9365	4,3,78,32,15	0,0,0,2,0	345,491,719	0,1,0	298	149	1	1.0	1.0,1.0,1.0,0.889,1.0	1.0,0.996,1.0	-0.021
