ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1905	"LOC410923"	NA	chrNC_037640.1	+	11656945	11656996	11657417	11657429	11656280	11656526	11657710	11657917	1905	2,13,12,32,17	0,8,18,0,0	9,1,2	0,0,0	200	161	0.000136192881441	0.0004226977228577092	1.0,0.567,0.349,1.0,1.0	1.0,1.0,1.0	-0.217
1906	"LOC551213"	NA	chrNC_037652.1	-	3488403	3488462	3489168	3489231	3485679	3486251	3490251	3490486	1906	10,91,66,118,105	37,121,144,126,125	200,126,146	183,131,137	212	208	0.00740873165972	0.017426063939049174	0.21,0.425,0.31,0.479,0.452	0.517,0.486,0.511	-0.129
1907	"LOC409350"	NA	chrNC_037644.1	+	1370417	1370509	1370569	1370611	1369809	1370128	1370763	1370826	1907	215,1129,1156,1505,1157	158,723,1082,916,959	2109,1783,2529	1213,1257,1662	241	191	0.105096348513	0.1880174230668847	0.519,0.553,0.459,0.566,0.489	0.579,0.529,0.547	-0.034
1908	"LOC724390"	NA	chrNC_037643.1	-	6461282	6461485	6462074	6462361	6460953	6461194	6462762	6463222	1908	16,15,89,16,27	0,12,74,19,17	71,146,95	134,58,67	298	298	0.438598465571	0.6284534557503993	1.0,0.556,0.546,0.457,0.614	0.346,0.716,0.586	0.085
1909	"LOC727630"	NA	chrNC_037646.1	+	2827096	2827209	2827968	2828021	2813141	2813447	2843254	2843381	1909	114,890,660,1053,540	4,70,108,25,41	246,348,539	17,25,19	262	202	0.0704718495743	0.13208103440989302	0.956,0.907,0.825,0.97,0.91	0.918,0.915,0.956	-0.016
1910	"LOC727630"	NA	chrNC_037646.1	+	2827096	2827209	2836857	2836958	2813141	2813447	2843254	2843381	1910	114,890,660,1053,540	83,2119,565,741,467	246,348,539	218,251,444	262	250	0.233139281559	0.3715073902562869	0.567,0.286,0.527,0.576,0.525	0.518,0.57,0.537	-0.045
1911	"LOC727630"	NA	chrNC_037646.1	+	2827123	2827209	2827968	2828021	2813141	2813447	2843254	2843381	1911	123,1803,1018,1982,791	4,70,108,25,41	193,250,388	17,25,19	235	202	0.00567683480514	0.013727471154959701	0.964,0.957,0.89,0.986,0.943	0.907,0.896,0.946	0.032
1912	"LOC727630"	NA	chrNC_037646.1	+	2827123	2827209	2836857	2836958	2813141	2813447	2843254	2843381	1912	123,1803,1018,1982,791	83,2119,565,741,467	193,250,388	218,251,444	235	250	0.00015472985227	0.00047629762532248415	0.612,0.475,0.657,0.74,0.643	0.485,0.514,0.482	0.132
1913	"LOC727630"	NA	chrNC_037646.1	+	2827968	2828021	2836857	2836958	2813141	2813447	2843254	2843381	1913	4,70,108,25,41	83,2119,565,741,467	17,25,19	218,251,444	202	250	1	1.0	0.056,0.039,0.191,0.04,0.098	0.088,0.11,0.05	0.002
1914	"LOC552142"	NA	chrNC_037638.1	-	21830092	21830495	21831733	21831902	21822504	21822661	21834848	21834952	1914	3,81,61,100,39	8,17,49,24,28	157,122,160	14,18,26	298	298	6.24590115559e-05	0.000203171957782317	0.273,0.827,0.555,0.806,0.582	0.918,0.871,0.86	-0.274
1915	"LOC552142"	NA	chrNC_037638.1	-	21830092	21830495	21833563	21833608	21822504	21822661	21834848	21834952	1915	0,15,7,2,14	8,17,49,24,28	0,2,9	14,18,26	194	298	0.346342419055	0.517524913278739	0.0,0.575,0.18,0.113,0.434	0.0,0.146,0.347	0.096
1916	"LOC552142"	NA	chrNC_037638.1	-	21830273	21830495	21831733	21831902	21819931	21822661	21834848	21834952	1916	3,81,61,100,39	3,83,39,64,75	157,122,160	45,64,98	298	298	0.00173003585378	0.004568861275048977	0.5,0.494,0.61,0.61,0.342	0.777,0.656,0.62	-0.173
1917	"LOC552142"	NA	chrNC_037638.1	-	21830273	21830495	21833563	21833608	21819931	21822661	21834848	21834952	1917	0,15,7,2,14	3,83,39,64,75	0,2,9	45,64,98	194	298	0.0072318150884	0.01707273582976776	0.0,0.217,0.216,0.046,0.223	0.0,0.046,0.124	0.084
1918	"LOC552142"	NA	chrNC_037638.1	-	21831733	21831902	21833563	21833608	21819931	21822661	21834848	21834952	1918	0,15,7,2,14	3,81,61,100,39	0,2,9	157,122,160	194	298	1.60381150431e-05	5.633049781912832e-05	0.0,0.221,0.15,0.03,0.355	0.0,0.025,0.08	0.116
1919	"LOC552142"	NA	chrNC_037638.1	-	21843082	21843189	21843600	21843707	21840011	21840195	21859133	21859320	1919	2,75,87,85,103	13,79,101,124,125	16,13,21	117,102,178	256	256	7.96973598227e-12	4.6971457888535553e-11	0.133,0.487,0.463,0.407,0.452	0.12,0.113,0.106	0.275
1920	"LOC550695"	NA	chrNC_037639.1	+	615754	615820	618804	618867	614319	614345	622305	622420	1920	0,41,34,18,50	135,1155,1021,659,752	44,122,97	399,544,754	215	212	0	0.0	0.0,0.034,0.032,0.026,0.062	0.098,0.181,0.113	-0.1
1921	"LOC410852"	NA	chrNC_037639.1	+	12319826	12319883	12330712	12331065	12306206	12306531	12375997	12376307	1921	18,66,51,60,66	49,388,420,433,406	10,20,9	70,99,90	206	298	0.572594226678	0.7776339899043251	0.347,0.197,0.149,0.167,0.19	0.171,0.226,0.126	0.036
1922	"LOC410852"	NA	chrNC_037639.1	+	12330712	12331065	12375997	12376307	12319826	12319883	12412487	12412717	1922	9,159,225,182,216	45,418,424,486,338	11,50,42	108,154,156	298	298	0.00169859068012	0.004489322086598407	0.167,0.276,0.347,0.272,0.39	0.092,0.245,0.212	0.107
1923	"LOC410895"	NA	chrNC_037639.1	+	5693071	5693203	5704050	5704224	5660898	5661167	5704607	5705907	1923	24,93,162,70,115	29,229,364,151,394	133,254,232	409,491,552	281	298	0.898432291955	1.0	0.467,0.301,0.321,0.33,0.236	0.256,0.354,0.308	0.025
1924	"LOC410895"	NA	chrNC_037639.1	+	5693071	5693203	5704607	5705907	5660898	5661167	5706270	5707201	1924	24,93,165,70,107	55,304,628,237,681	138,244,241	745,959,986	281	298	0.335610079324	0.5052821087463694	0.316,0.245,0.218,0.239,0.143	0.164,0.212,0.206	0.038
1925	"LOC550724"	NA	chrNC_037638.1	+	22812236	22812348	22813182	22813334	22811926	22812126	22813955	22814496	1925	15,267,77,82,47	119,1459,247,574,297	96,111,205	429,509,971	261	298	0.131357146172	0.22829063788861018	0.126,0.173,0.263,0.14,0.153	0.204,0.199,0.194	-0.028
1926	"LOC727237"	NA	chrNC_037649.1	-	2467186	2467348	2469350	2469389	2461881	2462126	2485419	2485634	1926	9,484,159,173,185	50,903,194,315,315	228,148,172	721,332,464	188	298	0.0684411512226	0.12863134143669766	0.222,0.459,0.565,0.465,0.482	0.334,0.414,0.37	0.066
1927	"LOC551999"	NA	chrNC_037647.1	+	384629	384813	387047	387251	384354	384441	387462	387580	1927	338,2675,277,1328,211	12,101,46,55,6	1958,450,1630	128,22,123	298	298	0.0300354788814	0.06210881727125684	0.966,0.964,0.858,0.96,0.972	0.939,0.953,0.93	0.003
1928	"LOC408576"	NA	chrNC_037638.1	-	19207085	19207437	19238697	19238886	19201002	19202466	19259743	19259906	1928	265,1584,3218,2294,3520	41,230,308,451,587	185,62,49	109,35,77	298	298	2.03181915737e-12	1.249753492615038e-11	0.866,0.873,0.913,0.836,0.857	0.629,0.639,0.389	0.317
1929	"LOC408576"	NA	chrNC_037638.1	-	19207085	19207437	19213109	19213193	19201002	19202469	19228786	19228939	1929	6,75,169,120,105	399,1425,3659,3020,5038	0,0,0	1273,909,325	233	298	0	0.0	0.019,0.063,0.056,0.048,0.026	0.0,0.0,0.0	0.042
1930	"LOC408576"	NA	chrNC_037638.1	-	19207085	19207437	19228786	19228939	19201002	19202469	19238697	19238886	1930	302,1076,2853,1567,3323	190,778,1701,1764,2231	523,625,236	683,424,171	298	298	0.292865918688	0.4495305820877967	0.614,0.58,0.626,0.47,0.598	0.434,0.596,0.58	0.041
1931	"LOC408576"	NA	chrNC_037638.1	-	19207085	19207437	19238697	19238886	19201002	19202469	19259743	19259906	1931	265,1588,3218,2294,3510	157,662,1394,1629,1824	191,62,49	426,237,134	298	298	0	0.0	0.628,0.706,0.698,0.585,0.658	0.31,0.207,0.268	0.393
1932	"LOC408576"	NA	chrNC_037638.1	-	19213109	19213193	19218701	19218752	19207085	19207437	19228786	19228939	1932	0,0,3,0,0	119,597,1298,905,1449	4,0,0	6,40,2	200	233	0.183161794362	0.3041906481721385	0.0,0.0,0.003,0.0,0.0	0.437,0.0,0.0	-0.145
1933	"LOC408576"	NA	chrNC_037638.1	-	19228786	19228939	19259743	19259906	19207085	19207437	19291503	19295964	1933	203,996,2253,1447,2234	242,763,2265,1396,3214	49,45,34	847,673,191	298	298	0	0.0	0.456,0.566,0.499,0.509,0.41	0.055,0.063,0.151	0.398
1934	"LOC408576"	NA	chrNC_037638.1	-	19238697	19238886	19259743	19259906	19207085	19207437	19291503	19295968	1934	203,996,2253,1447,2234	33,116,307,140,413	49,45,34	257,187,37	298	298	0	0.0	0.86,0.896,0.88,0.912,0.844	0.16,0.194,0.479	0.601
1935	"LOC409733"	NA	chrNC_037638.1	-	11318991	11319310	11322951	11323114	11318485	11318810	11337650	11338662	1935	2,25,17,17,29	18,311,324,190,305	244,143,305	2652,1729,3031	298	298	0.136575834401	0.23633557431129562	0.1,0.074,0.05,0.082,0.087	0.084,0.076,0.091	-0.005
1936	"LOC552505"	NA	chrNC_037644.1	+	12461840	12464683	12465968	12466254	12453040	12454590	12466676	12470578	1936	8,46,64,43,48	20,85,249,72,144	475,378,605	2787,1678,2148	298	298	9.41448547498e-05	0.0002998983461568488	0.286,0.351,0.204,0.374,0.25	0.146,0.184,0.22	0.11
1937	"LOC102653941"	NA	chrNC_037638.1	+	23437331	23437555	23446409	23446590	23436750	23436886	23519650	23519807	1937	0,0,3,18,7	0,0,6,3,4	69,39,93	15,9,27	298	298	1	1.0	NA,NA,0.333,0.857,0.636	0.821,0.812,0.775	-0.194
1938	"LOC102653941"	NA	chrNC_037638.1	+	23446409	23446590	23519650	23519807	23437331	23437555	23520706	23521134	1938	3,4,171,14,124	7,0,0,37,0	142,112,114	25,30,33	298	298	0.104220018854	0.1867459342071409	0.3,1.0,1.0,0.275,1.0	0.85,0.789,0.776	-0.09
1939	"LOC409782"	NA	chrNC_037642.1	-	4764166	4764450	4766392	4766642	4763619	4763865	4770700	4770924	1939	0,13,18,18,10	0,2,25,26,14	253,179,183	489,349,283	298	298	1	1.0	NA,0.867,0.419,0.409,0.417	0.341,0.339,0.393	0.17
1940	"LOC409782"	NA	chrNC_037642.1	-	4775836	4775976	4782807	4782994	4770700	4770924	4795846	4795991	1940	0,4,9,3,7	0,0,17,6,6	143,80,123	94,114,127	298	289	1	1.0	NA,1.0,0.339,0.327,0.531	0.596,0.405,0.484	0.054
1941	"LOC409782"	NA	chrNC_037642.1	-	4881836	4881953	4931316	4931604	4854970	4855212	4932045	4932194	1941	0,0,0,0,0	0,2,11,22,4	3,7,8	128,91,81	298	266	1	1.0	NA,0.0,0.0,0.0,0.0	0.02,0.064,0.081	-0.055
1942	"LOC409782"	NA	chrNC_037642.1	-	4931316	4931604	4932045	4932194	4881836	4881953	4932702	4933193	1942	0,0,0,2,0	0,8,16,17,0	0,0,2	106,111,84	298	298	1	1.0	NA,0.0,0.0,0.105,NA	0.0,0.0,0.023	0.027
1943	"LOC101664701"	NA	chrNC_037638.1	+	23801832	23802183	23802500	23802688	23801462	23801694	23802863	23803407	1943	0,9,0,0,0	2,17,0,4,0	74,71,20	238,102,44	298	298	1	1.0	0.0,0.346,NA,0.0,NA	0.237,0.41,0.312	-0.204
1944	"LOC100578515"	NA	chrNC_037651.1	+	9125005	9125043	9134590	9134651	9121700	9122548	9161796	9162011	1944	15,16,70,12,74	7,98,87,68,83	333,42,117	422,235,330	187	210	0.441724090016	0.6321288479374484	0.706,0.155,0.475,0.165,0.5	0.47,0.167,0.285	0.093
1945	"LOC100578515"	NA	chrNC_037651.1	+	9134590	9134651	9161796	9162011	9125005	9125043	9186026	9186194	1945	21,94,71,73,88	51,441,335,238,364	801,254,350	1586,979,1397	210	298	0.130161764931	0.22662750939864798	0.369,0.232,0.231,0.303,0.255	0.417,0.269,0.262	-0.038
1946	"LOC100578515"	NA	chrNC_037651.1	+	9134590	9134651	9161796	9162011	9128168	9128187	9186026	9186194	1946	0,0,0,0,0	51,441,335,238,364	231,185,114	1587,981,1398	210	298	0	0.0	0.0,0.0,0.0,0.0,0.0	0.171,0.211,0.104	-0.162
1947	"LOC726019"	NA	chrNC_037648.1	-	16141227	16141532	16141832	16142075	16140994	16141165	16142143	16142341	1947	16,169,157,172,72	31,625,523,561,503	20,107,55	83,128,171	298	298	0.0748257379269	0.13908542384983666	0.34,0.213,0.231,0.235,0.125	0.194,0.455,0.243	-0.069
1948	"LOC413328"	NA	chrNC_037643.1	-	5381505	5382247	5382766	5382943	5379770	5379922	5383619	5384262	1948	14,519,162,255,171	4,79,148,84,41	177,157,281	59,69,108	298	298	0.387186654345	0.5690062778666963	0.778,0.868,0.523,0.752,0.807	0.75,0.695,0.722	0.023
1949	"LOC551071"	NA	chrNC_037638.1	-	24406240	24406294	24407323	24407368	24405059	24405258	24413721	24414720	1949	0,13,12,12,10	9,56,114,96,140	19,6,4	191,118,140	194	203	0.0379187034322	0.07612995472470778	0.0,0.195,0.099,0.116,0.07	0.094,0.051,0.029	0.038
1950	"LOC551071"	NA	chrNC_037638.1	-	24406240	24406294	24407323	24407368	24405059	24405258	24417541	24417623	1950	0,15,20,7,12	11,74,139,98,152	37,24,19	190,123,140	194	203	0.0245626475553	0.05180513508701989	0.0,0.175,0.131,0.07,0.076	0.169,0.17,0.124	-0.064
1951	"LOC551071"	NA	chrNC_037638.1	-	24406240	24406294	24413721	24414441	24405059	24405258	24417541	24417623	1951	4,16,45,22,20	11,74,139,98,152	4,6,8	190,123,140	298	203	4.85389506366e-13	3.1041071834332285e-12	0.199,0.128,0.181,0.133,0.082	0.014,0.032,0.037	0.117
1952	"LOC551071"	NA	chrNC_037638.1	-	24406240	24406294	24413721	24414720	24405059	24405258	24417541	24417623	1952	0,0,2,2,1	11,74,139,98,152	31,23,7	190,123,140	298	203	8.43769498715e-15	5.959232179859802e-14	0.0,0.0,0.01,0.014,0.004	0.1,0.113,0.033	-0.076
1953	"LOC551071"	NA	chrNC_037638.1	-	24407323	24407368	24413721	24414441	24405059	24405258	24417541	24417623	1953	4,16,45,22,20	0,15,20,7,12	4,6,8	37,24,19	298	194	7.04815669161e-08	3.1209311633136946e-07	1.0,0.41,0.594,0.672,0.52	0.066,0.14,0.215	0.499
1954	"LOC551071"	NA	chrNC_037638.1	-	24407323	24407368	24413721	24414720	24405059	24405258	24417541	24417623	1954	0,0,2,2,1	0,15,20,7,12	31,23,7	37,24,19	298	194	1	1.0	NA,0.0,0.061,0.157,0.051	0.353,0.384,0.193	-0.243
1955	"LOC551071"	NA	chrNC_037638.1	-	24407323	24407368	24413721	24414441	24406240	24406294	24417541	24417623	1955	4,16,45,20,20	5,58,84,75,103	1,6,8	129,217,111	298	194	2.22044604925e-16	1.6509382383764285e-15	0.342,0.152,0.259,0.148,0.112	0.005,0.018,0.045	0.18
1956	"LOC551071"	NA	chrNC_037638.1	-	24407323	24407368	24413721	24414720	24406240	24406294	24417541	24417623	1956	0,0,2,0,1	5,58,84,75,103	28,23,7	129,217,111	298	194	2.59947618986e-12	1.5788200987964774e-11	0.0,0.0,0.015,0.0,0.006	0.124,0.065,0.039	-0.072
1957	"LOC551071"	NA	chrNC_037638.1	-	24408014	24408080	24413721	24414441	24407323	24407368	24417541	24417623	1957	4,24,47,30,20	19,219,394,195,309	1,8,15	260,391,305	298	215	2.13384865333e-12	1.3101288555744809e-11	0.132,0.073,0.079,0.1,0.045	0.003,0.015,0.034	0.068
1958	"LOC551071"	NA	chrNC_037638.1	-	24408014	24408080	24413721	24414720	24407323	24407368	24417541	24417623	1958	0,8,4,10,1	19,219,394,195,309	28,25,14	260,391,305	298	215	2.87264976251e-08	1.309726973931446e-07	0.0,0.026,0.007,0.036,0.002	0.072,0.044,0.032	-0.035
1959	"LOC551071"	NA	chrNC_037638.1	-	24421692	24421920	24439836	24440005	24421378	24421564	24451783	24451841	1959	9,37,88,49,61	31,108,205,96,165	8,33,68	139,202,106	298	298	0.0237497180575	0.05027865844087766	0.225,0.255,0.3,0.338,0.27	0.054,0.14,0.391	0.083
1960	"LOC410079"	NA	chrNC_037640.1	-	12171134	12171164	12171238	12171377	12170140	12170277	12171582	12171779	1960	88,539,261,459,178	19,111,116,130,103	5032,2760,6161	170,210,172	288	179	0	0.0	0.742,0.751,0.583,0.687,0.518	0.948,0.891,0.957	-0.276
1961	"LOC107964213"	NA	chrNC_037638.1	-	6991113	6991272	6992057	6992141	6990666	6991003	6992540	6992638	1961	34,527,234,402,176	67,794,471,640,361	282,137,292	254,307,511	233	298	0.439063282995	0.6285870022734174	0.394,0.459,0.389,0.445,0.384	0.587,0.363,0.422	-0.043
1962	"LOC107964213"	NA	chrNC_037638.1	-	6991113	6991272	6992540	6992638	6990666	6991003	6993397	6993534	1962	59,655,369,468,253	65,751,454,594,356	243,195,313	228,297,458	247	298	0.780717861469	0.9921745023852844	0.523,0.513,0.495,0.487,0.462	0.563,0.442,0.452	0.01
1963	"TpnI"	NA	chrNC_037639.1	-	14379653	14379795	14379926	14379970	14375000	14375788	14389773	14389874	1963	8468,43500,50555,71535,59321	1491,7161,11046,10456,3926	96,76,113	141,193,151	193	291	0	0.0	0.895,0.902,0.873,0.912,0.958	0.507,0.373,0.53	0.438
1964	"TpnI"	NA	chrNC_037639.1	-	14379653	14379795	14386004	14386105	14375000	14375788	14390475	14390599	1964	271,936,1038,2803,1962	1487,7153,11046,10472,3979	0,1,0	141,193,151	250	291	0	0.0	0.175,0.132,0.099,0.238,0.365	0.0,0.006,0.0	0.2
1965	"TpnI"	NA	chrNC_037639.1	-	14379653	14379795	14388125	14388226	14375000	14375788	14390475	14390599	1965	8,11,37,55,15	1487,7153,11046,10472,3979	0,1,0	141,193,151	250	291	1	1.0	0.006,0.002,0.004,0.006,0.004	0.0,0.006,0.0	0.002
1966	"TpnI"	NA	chrNC_037639.1	-	14379653	14379795	14389773	14389874	14375000	14375788	14390475	14390599	1966	19126,91315,110215,110994,138934	1487,7153,11046,10472,3979	181,206,192	141,193,151	250	291	0	0.0	0.937,0.937,0.921,0.925,0.976	0.599,0.554,0.597	0.356
1967	"TpnI"	NA	chrNC_037639.1	-	14379653	14379795	14394982	14395029	14375000	14375788	14397061	14397181	1967	2845,14025,17659,24601,17112	1487,7152,11012,10447,3913	45,24,44	141,193,151	196	291	0	0.0	0.74,0.744,0.704,0.778,0.867	0.321,0.156,0.302	0.507
1968	"TpnI"	NA	chrNC_037639.1	-	14379926	14379970	14389773	14389874	14379653	14379795	14390475	14390599	1968	19056,91032,110051,110794,138664	7869,39002,44477,68511,49606	181,206,190	70,69,49	250	193	0.0125976593424	0.028336357417113826	0.652,0.643,0.656,0.555,0.683	0.666,0.697,0.75	-0.067
1969	"TpnI"	NA	chrNC_037639.1	-	14379926	14379970	14390475	14390599	14379653	14379795	14390789	14390918	1969	31295,146685,169317,224790,209247	7883,39008,44447,68502,49549	256,328,368	70,66,49	273	193	0.0163814073012	0.03591594355149682	0.737,0.727,0.729,0.699,0.749	0.721,0.778,0.842	-0.052
1970	"TpnI"	NA	chrNC_037639.1	-	14379926	14379970	14394982	14395029	14379653	14379795	14396862	14397003	1970	416,1995,2151,2949,3141	7868,38999,44443,68504,49540	0,0,0	70,66,49	196	193	1.50924004527e-06	5.957711870651587e-06	0.049,0.048,0.045,0.041,0.059	0.0,0.0,0.0	0.048
1971	"TpnI"	NA	chrNC_037639.1	-	14379926	14379970	14394982	14395029	14379653	14379795	14397061	14397180	1971	2793,13660,17036,23950,16681	7868,39005,44445,68521,49540	45,24,44	70,66,49	196	193	0.0102406931397	0.023455832695738053	0.259,0.256,0.274,0.256,0.249	0.388,0.264,0.469	-0.115
1972	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14388125	14388226	14375000	14375788	14390475	14390599	1972	8,11,37,55,15	271,936,1038,2803,1962	0,1,0	0,1,0	250	250	1	1.0	0.029,0.012,0.034,0.019,0.008	NA,0.5,NA	-0.48
1973	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14389773	14389874	14375000	14375788	14390475	14390599	1973	19126,91315,110215,110994,138934	271,936,1038,2803,1962	181,206,192	0,1,0	250	250	0.0260662227744	0.05463570733940223	0.986,0.99,0.991,0.975,0.986	1.0,0.995,1.0	-0.013
1974	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14386853	14386954	14379926	14379970	14390475	14390599	1974	109,384,437,851,354	769,2614,2656,6698,4398	0,3,0	0,2,16	250	250	1	1.0	0.124,0.128,0.141,0.113,0.074	NA,0.6,0.0	-0.184
1975	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14388125	14388226	14379926	14379970	14390475	14390599	1975	13,34,70,105,56	769,2614,2656,6698,4398	0,4,10	0,2,16	250	250	1	1.0	0.017,0.013,0.026,0.015,0.013	NA,0.667,0.385	-0.509
1976	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14389773	14389874	14379926	14379970	14390475	14390599	1976	41117,199944,233892,262342,284957	769,2614,2656,6698,4398	374,391,444	0,2,16	250	250	0.335320155182	0.505070385120528	0.982,0.987,0.989,0.975,0.985	1.0,0.995,0.965	-0.003
1977	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14390789	14390918	14379926	14379970	14394982	14395029	1977	314,1622,2336,1589,1542	388,1298,1244,3082,1862	21,35,24	0,1,16	278	250	9.13669683655e-06	3.31640661323418e-05	0.421,0.529,0.628,0.317,0.427	1.0,0.969,0.574	-0.383
1978	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14394982	14395029	14379926	14379970	14397061	14397190	1978	2823,13706,17109,24038,16756	389,1323,1259,3090,1858	45,24,44	0,1,16	196	250	0.852398872625	1.0	0.903,0.93,0.945,0.908,0.92	1.0,0.968,0.778	0.006
1979	"TpnI"	NA	chrNC_037639.1	-	14386004	14386105	14386853	14386954	14379926	14379970	14397061	14397204	1979	67,196,230,453,160	389,1323,1259,3090,1858	0,3,0	0,1,16	250	250	1	1.0	0.147,0.129,0.154,0.128,0.079	NA,0.75,0.0	-0.248
1980	"TpnI"	NA	chrNC_037639.1	-	14386853	14386954	14388125	14388226	14379926	14379970	14390475	14390599	1980	13,34,70,105,56	109,384,437,851,354	0,4,10	0,3,0	250	250	1	1.0	0.107,0.081,0.138,0.11,0.137	NA,0.571,1.0	-0.671
1981	"TpnI"	NA	chrNC_037639.1	-	14386853	14386954	14389773	14389874	14379926	14379970	14390475	14390599	1981	41117,199944,233892,262342,284957	109,384,437,851,354	374,391,444	0,3,0	250	250	1	1.0	0.997,0.998,0.998,0.997,0.999	1.0,0.992,1.0	0.0
1982	"TpnI"	NA	chrNC_037639.1	-	14386853	14386954	14394982	14395029	14379926	14379970	14397061	14397192	1982	2823,13706,17109,24038,16756	67,196,230,453,160	45,24,44	0,3,0	196	250	0.513817560188	0.714609825678062	0.982,0.989,0.99,0.985,0.993	1.0,0.911,1.0	0.017
1983	"TpnI"	NA	chrNC_037639.1	-	14388125	14388226	14389773	14389874	14375000	14375788	14390475	14390599	1983	19126,91315,110215,110994,138934	8,11,37,55,15	181,206,192	0,1,0	250	250	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.995,1.0	0.002
1984	"TpnI"	NA	chrNC_037639.1	-	14388125	14388226	14389773	14389874	14379926	14379970	14390475	14390599	1984	41117,199944,233892,262342,284957	13,34,70,105,56	374,391,444	0,4,10	250	250	0.827800121878	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.99,0.978	0.011
1985	"LOC409898"	NA	chrNC_037643.1	+	6532798	6533451	6547933	6548033	6517004	6517056	6559343	6559423	1985	0,0,0,0,0	3,47,87,71,73	0,0,6	26,63,53	298	249	0.392159811448	0.5738220770452354	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.086	-0.029
1986	"LOC411018"	NA	chrNC_037641.1	-	10888758	10888948	10954835	10956079	10831264	10831453	10956208	10957066	1986	0,2,0,4,0	0,8,23,16,8	22,10,18	46,62,49	298	298	1	1.0	NA,0.2,0.0,0.2,0.0	0.324,0.139,0.269	-0.144
1987	"LOC100578727"	NA	chrNC_037639.1	-	5506970	5507113	5507397	5507632	5505841	5506404	5518979	5519021	1987	0,0,5,2,2	36,28,48,39,28	344,225,520	1030,731,1232	298	292	2.22044604925e-16	1.6509382383764285e-15	0.0,0.0,0.093,0.048,0.065	0.247,0.232,0.293	-0.216
1988	"LOC100578727"	NA	chrNC_037639.1	-	5507397	5507632	5518979	5519021	5506970	5507113	5525372	5525609	1988	0,0,4,0,0	22,26,64,37,42	45,24,123	1180,728,1262	191	298	6.57660448655e-06	2.4236005422656478e-05	0.0,0.0,0.089,0.0,0.0	0.056,0.049,0.132	-0.061
1989	"LOC410788"	NA	chrNC_037638.1	+	23689665	23689775	23716953	23717067	23662856	23663021	23741634	23741790	1989	0,1,28,3,13	16,95,297,216,207	0,3,6	45,39,55	259	263	0.798742694873	1.0	0.0,0.011,0.087,0.014,0.06	0.0,0.072,0.1	-0.023
1990	"LOC410788"	NA	chrNC_037638.1	+	23716953	23717067	23741634	23741790	23689665	23689775	23742713	23742925	1990	2,0,71,31,26	14,117,371,175,202	0,0,6	27,53,107	263	298	5.49455331422e-06	2.0494017488430274e-05	0.139,0.0,0.178,0.167,0.127	0.0,0.0,0.06	0.102
1991	"LOC410788"	NA	chrNC_037638.1	+	23716953	23717067	23741634	23741790	23709148	23709432	23742713	23742925	1991	6,57,55,68,132	14,123,379,173,204	0,12,71	27,53,113	263	298	0.249074895833	0.3931966274395889	0.327,0.344,0.141,0.308,0.423	0.0,0.204,0.416	0.102
1992	"LOC409335"	NA	chrNC_037640.1	-	6123210	6123446	6123960	6124196	6122578	6122926	6124312	6124357	1992	166,1581,972,1055,660	41,303,123,186,66	1049,757,1220	112,75,152	298	298	0.00104323211293	0.002841589563641055	0.802,0.839,0.888,0.85,0.909	0.904,0.91,0.889	-0.043
1993	"LOC411760"	NA	chrNC_037641.1	-	10285631	10285786	10286675	10286855	10285266	10285515	10287560	10287692	1993	6,63,87,22,56	1,60,115,6,36	49,67,77	111,27,36	298	298	0.748829504416	0.9624962817018723	0.857,0.512,0.431,0.786,0.609	0.306,0.713,0.681	0.072
1994	"LOC725485"	NA	chrNC_037645.1	-	12667509	12667685	12668509	12668704	12667284	12667358	12669263	12669335	1994	64,389,550,389,437	20,411,481,485,353	258,277,410	222,332,326	298	298	0.514147299941	0.714609825678062	0.762,0.486,0.533,0.445,0.553	0.537,0.455,0.557	0.039
1995	"LOC725485"	NA	chrNC_037645.1	-	12667509	12667685	12668509	12668710	12667284	12667358	12669263	12669335	1995	7,83,113,82,89	20,411,481,485,353	22,68,58	222,332,326	298	298	0.0484229683245	0.09480029041769879	0.259,0.168,0.19,0.145,0.201	0.09,0.17,0.151	0.056
1996	"LOC725485"	NA	chrNC_037645.1	-	12667509	12667685	12674586	12674821	12667284	12667358	12676514	12676732	1996	23,157,278,250,211	20,411,481,485,353	145,179,208	218,331,323	298	298	0.550220629155	0.7536017766928603	0.535,0.276,0.366,0.34,0.374	0.399,0.351,0.392	-0.002
