ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1179	"LOC408595"	NA	chrNC_037638.1	-	10974080	10974263	10974080	10974254	10974483	10974646	1179	0,0,4,0,5	0,28,11,10,38	0,14,5	5,30,33	158	149	1	1.0	NA,0.0,0.255,0.0,0.11	0.0,0.306,0.125	-0.052
1180	"Nmdar1"	NA	chrNC_037640.1	+	4402922	4403080	4402925	4403080	4402660	4402795	1180	2,13,28,4,4	0,12,7,12,4	0,10,16	0,0,0	152	149	1	1.0	1.0,0.515,0.797,0.246,0.495	NA,1.0,1.0	-0.389
1182	"LOC413467"	NA	chrNC_037638.1	+	9313246	9313471	9313256	9313471	9310657	9310795	1182	17,104,31,50,24	0,0,0,2,0	48,60,93	0,0,0	159	149	1	1.0	1.0,1.0,1.0,0.959,1.0	1.0,1.0,1.0	-0.008
1183	"LOC413467"	NA	chrNC_037638.1	+	9315463	9315725	9315523	9315725	9313574	9313801	1183	3,114,83,95,40	6,0,0,1,0	156,195,217	0,0,2	209	149	0.0995736287397	0.23544503347318227	0.263,1.0,1.0,0.985,1.0	1.0,1.0,0.987	-0.146
1184	"LOC408602"	NA	chrNC_037638.1	+	8527675	8528292	8527687	8528292	8527230	8527530	1184	2,11,45,46,39	30,95,188,166,160	0,1,25	59,74,101	161	149	0.00170221436353	0.006314241843078825	0.058,0.097,0.181,0.204,0.184	0.0,0.012,0.186	0.079
1185	"LOC551884"	NA	chrNC_037649.1	+	8569252	8569507	8569268	8569507	8568743	8569183	1185	28,33,7,16,21	88,844,375,594,204	82,27,113	2551,1465,2880	165	149	0.000892177697671	0.003498736069298039	0.223,0.034,0.017,0.024,0.085	0.028,0.016,0.034	0.051
1186	"LOC412943"	NA	chrNC_037653.1	-	1300398	1300609	1300398	1300537	1300831	1301225	1186	12,47,3,2,14	0,2,0,0,0	24,26,28	0,0,0	221	149	1	1.0	1.0,0.941,1.0,1.0,1.0	1.0,1.0,1.0	-0.012
1187	"LOC100577253"	NA	chrNC_037640.1	-	9450531	9454636	9450531	9451825	9454704	9454887	1187	28,316,279,202,124	0,0,0,0,0	616,314,667	0,0,2	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.994	0.002
1188	"LOC413018"	NA	chrNC_037638.1	+	18437718	18437949	18437722	18437949	18436493	18436643	1188	4,54,6,26,9	0,0,1,0,0	50,7,25	2,2,0	153	149	0.671625654671	1.0	1.0,1.0,0.854,1.0,1.0	0.961,0.773,1.0	0.059
1189	"LOC413018"	NA	chrNC_037638.1	+	18437718	18437949	18437722	18437949	18436493	18436757	1189	5,119,51,46,38	0,0,2,8,0	225,129,296	10,8,15	153	149	0.0691369048239	0.17212507425037346	1.0,1.0,0.961,0.848,1.0	0.956,0.94,0.951	0.013
1190	"LOC411694"	NA	chrNC_037652.1	+	5201911	5202104	5201929	5202104	5201153	5201350	1190	49,298,211,203,260	0,27,2,4,32	129,151,290	2,7,16	167	149	0.173738800149	0.3727604271356568	1.0,0.908,0.989,0.978,0.879	0.983,0.951,0.942	-0.008
1193	"LOC412588"	NA	chrNC_037638.1	-	9087829	9088157	9087829	9088151	9090825	9090989	1193	190,1318,1099,1251,1081	0,3,0,0,0	669,600,1237	0,0,1	155	149	1	1.0	1.0,0.998,1.0,1.0,1.0	1.0,1.0,0.999	-0.0
1194	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092477	9093043	9093293	1194	3,4,11,8,13	0,0,0,0,0	5,3,14	0,0,2	152	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.873	0.042
1195	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9093043	9093293	1195	48,212,210,318,235	0,0,0,0,0	119,121,190	0,0,2	238	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.983	0.006
1196	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092477	9093043	9093293	1196	71,314,258,366,269	0,0,0,0,0	178,130,236	0,0,2	260	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.985	0.005
1197	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092480	9093043	9093293	1197	45,209,199,310,222	0,1,0,0,0	114,118,180	0,0,4	235	149	1	1.0	1.0,0.993,1.0,1.0,1.0	1.0,1.0,0.966	0.01
1198	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9093043	9093293	1198	68,311,247,358,256	0,1,0,0,0	173,127,226	0,0,4	257	149	1	1.0	1.0,0.994,1.0,1.0,1.0	1.0,1.0,0.97	0.009
1199	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092566	9093043	9093293	1199	25,102,48,48,36	2,0,0,0,2	59,9,46	0,0,0	171	149	1	1.0	0.916,1.0,1.0,1.0,0.94	1.0,1.0,1.0	-0.029
1200	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9093948	9094334	1200	166,1151,910,648,652	0,7,3,2,4	533,496,998	11,6,2	298	149	0.108874788309	0.2534427661897187	1.0,0.988,0.993,0.994,0.988	0.96,0.976,0.996	0.015
1201	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092264	9093948	9094334	1201	164,1113,875,634,653	0,7,3,2,4	628,495,1031	11,6,2	298	149	0.165989214167	0.3588955981989189	1.0,0.988,0.993,0.994,0.988	0.966,0.976,0.996	0.013
1202	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9093948	9094334	1202	68,313,250,370,263	2,42,39,26,6	292,145,292	26,20,35	257	149	0.149172676057	0.3281525412802933	0.952,0.812,0.788,0.892,0.962	0.867,0.808,0.829	0.047
1203	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9093948	9094335	1203	48,222,210,320,237	2,14,3,5,16	127,121,190	25,11,38	238	149	4.9766191168e-11	5.529576796444444e-10	0.938,0.908,0.978,0.976,0.903	0.761,0.873,0.758	0.143
1204	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092477	9091925	9092264	9094161	9094335	1204	164,1109,875,622,647	0,0,0,2,2	507,476,969	0,0,4	298	149	1	1.0	1.0,1.0,1.0,0.994,0.994	1.0,1.0,0.992	0.0
1205	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9094161	9094335	1205	164,1125,873,646,656	0,0,0,2,2	507,476,970	0,0,4	298	149	1	1.0	1.0,1.0,1.0,0.994,0.994	1.0,1.0,0.992	0.0
1206	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092264	9094161	9094335	1206	164,1109,871,626,646	0,0,0,2,2	507,476,963	0,0,4	298	149	1	1.0	1.0,1.0,1.0,0.994,0.994	1.0,1.0,0.992	0.0
1207	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092264	9094161	9094335	1207	165,1115,874,622,649	0,0,0,2,2	509,476,965	0,0,4	298	149	1	1.0	1.0,1.0,1.0,0.994,0.994	1.0,1.0,0.992	0.0
1208	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092477	9094161	9094335	1208	3,19,13,32,23	0,0,4,0,1	5,3,17	0,0,6	152	149	0.0235797608997	0.06709227397592417	1.0,1.0,0.761,1.0,0.958	1.0,1.0,0.735	0.032
1209	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9094161	9094335	1209	46,212,210,322,233	0,0,4,0,1	119,121,190	0,0,6	238	149	0.577932353931	0.9795463625949151	1.0,1.0,0.97,1.0,0.993	1.0,1.0,0.952	0.009
1210	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092477	9094161	9094335	1210	72,318,260,366,272	0,0,4,0,1	178,129,236	0,0,6	260	149	0.57086900124	0.9703155828441925	1.0,1.0,0.974,1.0,0.994	1.0,1.0,0.958	0.008
1211	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092480	9094161	9094335	1211	43,209,199,314,220	0,16,2,24,10	114,118,180	0,0,7	235	149	0.000373994676605	0.00159533394	1.0,0.892,0.984,0.892,0.933	1.0,1.0,0.942	-0.04
1212	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9094161	9094335	1212	69,315,249,358,259	0,16,2,24,10	173,126,226	0,0,7	257	149	0.000318272320226	0.0013815598337359855	1.0,0.919,0.986,0.896,0.938	1.0,1.0,0.949	-0.035
1213	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092566	9094161	9094335	1213	26,106,50,48,39	0,0,0,4,0	59,8,46	0,0,0	171	149	1	1.0	1.0,1.0,1.0,0.913,1.0	1.0,1.0,1.0	-0.017
1214	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9095308	9095717	1214	164,1115,871,624,646	4,36,21,12,49	507,476,963	4,0,8	298	149	1.22302168393e-12	1.6306955785733335e-11	0.953,0.939,0.954,0.963,0.868	0.984,1.0,0.984	-0.054
1215	"LOC100576512"	NA	chrNC_037639.1	-	6742024	6743707	6742024	6743680	6744129	6744208	1215	140,1227,961,1148,1026	142,1928,1321,1260,1192	15,6,14	0,8,10	176	149	0.0435248736368	0.11606632969813332	0.455,0.35,0.381,0.435,0.422	1.0,0.388,0.542	-0.235
1216	"LOC107964289"	NA	chrNC_037641.1	-	12061275	12062888	12061275	12062881	12063032	12063346	1216	0,10,2,2,10	3,62,45,63,34	2,15,0	13,23,8	156	149	0.105570198936	0.2476720209642229	0.0,0.133,0.041,0.029,0.219	0.128,0.384,0.0	-0.086
1217	"LOC724973"	NA	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12792102	12792412	1217	0,16,21,21,0	3,6,8,10,0	27,35,13	1,16,0	298	149	1	1.0	0.0,0.571,0.568,0.512,NA	0.931,0.522,1.0	-0.405
1218	"LOC724973"	NA	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12799091	12799611	1218	0,25,22,21,11	8,2,1,0,4	27,33,16	0,0,4	298	149	0.0310309649863	0.08599805538928407	0.0,0.862,0.917,1.0,0.579	1.0,1.0,0.667	-0.217
1219	"LOC724973"	NA	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12799091	12799921	1219	0,28,27,33,27	2,11,13,4,1	31,43,30	16,9,2	298	149	0.763612818145	1.0	0.0,0.56,0.509,0.805,0.931	0.492,0.705,0.882	-0.132
1220	"LOC724973"	NA	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12805849	12806815	1220	0,20,25,23,0	0,3,0,0,0	25,33,13	0,1,0	298	149	1	1.0	NA,0.769,1.0,1.0,NA	1.0,0.943,1.0	-0.058
1221	"LOC410161"	NA	chrNC_037640.1	+	355499	355811	355517	355811	354898	355017	1221	22,77,82,99,76	66,683,422,454,383	67,50,184	199,187,410	167	149	5.25287229047e-07	3.3440035801400526e-06	0.229,0.091,0.148,0.163,0.15	0.231,0.193,0.286	-0.08
1222	"LOC410161"	NA	chrNC_037640.1	+	361146	361831	361773	361831	360279	360648	1222	2,4,6,17,6	0,0,0,0,0	33,5,20	0,0,10	298	149	0.000687738367582	0.0027601539836066887	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.5	0.167
1223	"Crzr"	NA	chrNC_037638.1	+	10201976	10202361	10202013	10202361	10201019	10201158	1223	0,1,3,0,0	0,0,1,0,0	0,2,6	0,0,0	186	149	1	1.0	NA,1.0,0.706,NA,NA	NA,1.0,1.0	-0.147
1224	"Eyg"	NA	chrNC_037639.1	+	14154775	14154931	14154790	14154931	14150400	14150577	1224	0,0,0,0,0	0,0,10,0,0	0,2,0	0,2,2	164	149	1	1.0	NA,NA,0.0,NA,NA	NA,0.476,0.0	-0.238
1225	"LOC726875"	NA	chrNC_037648.1	+	14314626	14315024	14314639	14315024	14314136	14314411	1225	0,88,71,52,85	0,18,2,12,8	76,33,93	10,9,11	162	149	1	1.0	NA,0.818,0.97,0.799,0.907	0.875,0.771,0.886	0.029
1226	"LOC411405"	NA	chrNC_037638.1	-	5687729	5687894	5687729	5687855	5688102	5688195	1226	2,99,60,37,55	0,4,8,2,1	2,14,23	0,0,0	188	149	0.00130921827924	0.004963860774369669	1.0,0.951,0.856,0.936,0.978	1.0,1.0,1.0	-0.056
1227	"LOC551749"	NA	chrNC_037643.1	-	10849897	10850000	10849897	10849990	10850078	10850209	1227	9,75,79,48,49	143,619,597,826,672	347,285,209	4519,3133,3001	159	149	0.241220907031	0.48123871726882794	0.056,0.102,0.11,0.052,0.064	0.067,0.079,0.061	0.008
1228	"LOC100578458"	NA	chrNC_037638.1	+	5880388	5881090	5880937	5881090	5878707	5878905	1228	0,0,5,3,0	0,0,2,2,0	64,32,7	87,57,25	298	149	1	1.0	NA,NA,0.556,0.429,NA	0.269,0.219,0.123	0.289
1229	"LOC100577367"	NA	chrNC_037650.1	-	2439575	2439666	2439575	2439633	2439720	2439809	1229	0,5,7,6,1	27,216,111,107,118	27,5,31	286,183,397	182	149	0.000330491990293	0.0014291545526183783	0.0,0.019,0.049,0.044,0.007	0.072,0.022,0.06	-0.028
1230	"LOC102654555"	NA	chrNC_037638.1	+	10737840	10738038	10737843	10738038	10737546	10737763	1230	94,760,223,464,139	5,78,14,30,19	840,311,473	84,32,35	152	149	0.533353355864	0.9229096035927902	0.949,0.905,0.94,0.938,0.878	0.907,0.905,0.93	0.008
1231	"LOC410096"	NA	chrNC_037642.1	-	13635869	13636108	13635869	13635994	13636200	13636244	1231	8,52,31,46,19	4,295,129,130,109	370,279,211	801,560,797	263	149	0.211979076154	0.4326103594979592	0.531,0.091,0.12,0.167,0.09	0.207,0.22,0.13	0.014
1232	"LOC410096"	NA	chrNC_037642.1	-	13636200	13636342	13636200	13636244	13637382	13637495	1232	30,431,112,265,127	0,8,0,2,0	1033,542,898	0,0,0	247	149	0.74829018021	1.0	1.0,0.97,1.0,0.988,1.0	1.0,1.0,1.0	-0.008
1233	"LOC725606"	NA	chrNC_037638.1	-	5979448	5979680	5979448	5979670	5980045	5980331	1233	2,7,14,13,20	2,9,1,0,0	33,19,53	95,30,45	159	149	5.8091059657e-06	3.2650712687775176e-05	0.484,0.422,0.929,1.0,1.0	0.246,0.372,0.525	0.386
1234	"LOC725606"	NA	chrNC_037638.1	-	5979448	5979680	5979448	5979670	5980774	5981354	1234	2,7,14,13,20	0,0,0,0,0	27,9,23	146,36,132	159	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.148,0.19,0.14	0.841
1235	"LOC410792"	NA	chrNC_037639.1	-	15894910	15895084	15894910	15895081	15895660	15895675	1235	0,1,1,0,2	0,2,0,0,0	11,0,6	0,0,0	152	149	1	1.0	NA,0.329,1.0,NA,1.0	1.0,NA,1.0	-0.224
1236	"LOC413946"	NA	chrNC_037645.1	+	1879968	1880127	1879980	1880127	1876842	1877046	1236	79,621,1160,540,753	7,104,217,82,181	145,136,157	58,39,46	161	149	2.34241845956e-05	0.00011986789558515992	0.913,0.847,0.832,0.859,0.794	0.698,0.763,0.76	0.109
1237	"LOC409902"	NA	chrNC_037651.1	-	6803200	6803453	6803200	6803381	6804936	6804984	1237	28,166,146,124,192	0,0,0,0,0	212,149,306	0,6,4	221	149	0.321921015885	0.6112424352246836	1.0,1.0,1.0,1.0,1.0	1.0,0.944,0.981	0.025
1238	"LOC409902"	NA	chrNC_037651.1	-	6803200	6803456	6803200	6803381	6804936	6804984	1238	29,168,145,126,204	0,0,0,0,0	217,154,311	0,6,4	224	149	0.33297449234	0.6267755149929412	1.0,1.0,1.0,1.0,1.0	1.0,0.945,0.981	0.025
1239	"LOC409902"	NA	chrNC_037651.1	-	6803200	6803456	6803200	6803453	6804936	6804984	1239	1,2,3,2,12	0,0,4,0,0	13,5,7	8,0,2	152	149	0.00172089090938	0.00637367003474074	1.0,1.0,0.424,1.0,1.0	0.614,1.0,0.774	0.089
1240	"LOC409902"	NA	chrNC_037651.1	-	6803200	6803453	6803200	6803381	6805443	6805604	1240	57,243,212,165,286	0,24,14,6,0	333,325,502	49,26,53	221	149	9.54914781914e-07	5.906689372663917e-06	1.0,0.872,0.911,0.949,1.0	0.821,0.894,0.865	0.086
1241	"LOC409902"	NA	chrNC_037651.1	-	6803200	6803456	6803200	6803381	6805443	6805604	1241	51,325,275,225,375	0,24,14,6,0	563,305,674	49,26,53	224	149	9.94976572799e-07	6.107273081119182e-06	1.0,0.9,0.929,0.961,1.0	0.884,0.886,0.894	0.07
1242	"LOC409902"	NA	chrNC_037651.1	-	6803200	6803456	6803200	6803453	6805443	6805604	1242	23,159,133,101,183	29,77,70,41,94	359,156,370	129,176,198	152	149	0.754681323612	1.0	0.437,0.669,0.651,0.707,0.656	0.732,0.465,0.647	0.009
1243	"LOC409902"	NA	chrNC_037651.1	-	6806945	6807105	6806945	6807102	6807701	6807845	1243	1,25,22,22,22	0,45,24,39,45	45,30,87	83,60,116	152	149	0.881160251077	1.0	1.0,0.353,0.473,0.356,0.324	0.347,0.329,0.424	0.135
1244	"LOC409902"	NA	chrNC_037651.1	-	6806945	6807105	6806945	6807102	6807719	6807845	1244	4,40,38,19,11	35,193,197,189,194	55,48,59	308,280,433	152	149	0.249084693817	0.4932370174594059	0.101,0.169,0.159,0.09,0.053	0.149,0.144,0.118	-0.023
1245	"LOC410604"	NA	chrNC_037652.1	+	6932691	6936706	6932711	6936706	6932452	6932616	1245	5,57,31,25,14	2,48,63,49,21	374,371,482	460,386,624	169	149	0.601019036832	1.0	0.688,0.511,0.303,0.31,0.37	0.418,0.459,0.405	0.009
1246	"LOC410604"	NA	chrNC_037652.1	+	6932691	6936706	6932711	6936706	6932452	6932620	1246	6,93,72,87,14	42,865,537,527,378	732,567,846	5578,3546,6685	169	149	0.0430744341189	0.11499292756992215	0.112,0.087,0.106,0.127,0.032	0.104,0.124,0.1	-0.017
1247	"LOC503505"	NA	chrNC_037638.1	+	6273883	6274011	6273895	6274011	6259198	6259402	1247	7319,50245,46803,40774,38705	2036,14139,14116,10935,10227	30019,36297,25835	12958,15257,11040	161	149	7.13191639079e-09	5.9022756337572415e-08	0.769,0.767,0.754,0.775,0.778	0.682,0.688,0.684	0.084
1250	"LOC410643"	NA	chrNC_037653.1	+	3563835	3568351	3563862	3568351	3538952	3538985	1250	0,7,36,8,11	8,86,133,108,122	0,0,0	0,0,4	176	149	1	1.0	0.0,0.064,0.186,0.059,0.071	NA,NA,0.0	0.076
1251	"LOC100578799"	NA	chrNC_037642.1	-	10736277	10737162	10736277	10736602	10738400	10738584	1251	14,91,86,151,21	0,0,0,0,0	124,300,426	0,4,2	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.974,0.991	0.012
1252	"LOC100577146"	NA	chrNC_037650.1	+	3026979	3027169	3027029	3027169	3024324	3024939	1252	0,4,12,7,4	0,0,4,0,6	0,0,14	0,0,0	199	149	1	1.0	NA,1.0,0.692,1.0,0.333	NA,NA,1.0	-0.244
1253	"LOC100579059"	NA	chrNC_037638.1	-	6307741	6310418	6307741	6309482	6310489	6310780	1253	12,88,9,16,34	20,108,7,5,45	23,18,11	169,67,106	298	149	1.31765376388e-10	1.3630901005655173e-09	0.231,0.289,0.391,0.615,0.274	0.064,0.118,0.049	0.283
1254	"LOC409243"	NA	chrNC_037645.1	+	7340894	7340951	7340897	7340951	7340349	7340477	1254	30,160,177,86,178	0,4,29,22,12	118,185,264	1,0,21	152	149	0.000281676438453	0.0012449787334939226	1.0,0.975,0.857,0.793,0.936	0.991,1.0,0.925	-0.06
1255	"LOC409243"	NA	chrNC_037645.1	+	7342120	7342189	7342123	7342189	7341557	7341725	1255	6,4,6,1,10	2,16,11,6,6	311,273,296	303,389,382	152	149	0.541266151	0.933217501724138	0.746,0.197,0.348,0.14,0.62	0.502,0.408,0.432	-0.037
1256	"LOC551360"	NA	chrNC_037647.1	-	11030078	11032768	11030078	11032765	11032946	11033238	1256	2,57,80,82,119	1,57,103,174,135	19,13,4	16,15,13	152	149	0.944939179488	1.0	0.662,0.495,0.432,0.316,0.464	0.538,0.459,0.232	0.064
1257	"LOC413669"	NA	chrNC_037641.1	-	3357828	3357957	3357828	3357934	3359382	3359500	1257	3,57,37,26,29	62,665,513,635,514	6,17,29	182,258,198	172	149	0.24360504865	0.48559145910299006	0.04,0.069,0.059,0.034,0.047	0.028,0.054,0.113	-0.015
1258	"LOC413669"	NA	chrNC_037641.1	-	3368318	3368456	3368318	3368453	3368512	3368688	1258	28,210,133,110,127	56,496,349,374,409	51,65,116	86,201,337	152	149	0.627083795691	1.0	0.329,0.293,0.272,0.224,0.233	0.368,0.241,0.252	-0.017
1259	"LOC413669"	NA	chrNC_037641.1	-	3368878	3369043	3368878	3369031	3369525	3369610	1259	10,148,61,85,85	175,1662,1416,1115,1046	58,89,82	500,403,768	161	149	2.33134936911e-08	1.7876161296690094e-07	0.05,0.076,0.038,0.066,0.07	0.097,0.17,0.09	-0.059
1260	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227086	24227028	24227086	24226696	24226887	1260	186,1107,99,1301,957	5,38,214,43,29	202,36,23	2,2,26	195	149	0.72707309036	1.0	0.966,0.957,0.261,0.959,0.962	0.987,0.932,0.403	0.047
1261	"LOC100576132"	NA	chrNC_037638.1	+	24233488	24233719	24233491	24233719	24233296	24233403	1261	100,876,275,611,421	50,265,57,275,86	127,33,117	32,0,48	152	149	0.23647416387	0.4725545322964197	0.662,0.764,0.825,0.685,0.828	0.796,1.0,0.705	-0.081
1262	"Usp"	NA	chrNC_037646.1	-	7406147	7406473	7406147	7406434	7407426	7407733	1262	137,1179,1624,967,1106	35,320,593,343,347	848,879,846	266,204,219	188	149	0.047996859568	0.12644617229769484	0.756,0.745,0.685,0.691,0.716	0.716,0.773,0.754	-0.029
1263	"Usp"	NA	chrNC_037646.1	-	7414581	7414743	7414581	7414719	7415224	7415354	1263	139,910,1208,777,958	52,384,474,281,395	727,591,597	176,115,110	173	149	2.74934519595e-11	3.127217284492891e-10	0.697,0.671,0.687,0.704,0.676	0.781,0.816,0.824	-0.12
1264	"LOC551670"	NA	chrNC_037638.1	-	11524183	11524383	11524183	11524263	11524573	11524767	1264	30,133,44,79,31	0,49,23,28,4	296,168,359	0,12,6	269	149	7.45080663833e-11	7.983007112496429e-10	1.0,0.601,0.514,0.61,0.811	1.0,0.886,0.971	-0.245
1266	"LOC725818"	NA	chrNC_037638.1	-	13205559	13205791	13205559	13205788	13210164	13210185	1266	5,17,14,12,11	0,0,0,0,0	13,0,0	14,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.477,NA,NA	0.523
1267	"LOC408590"	NA	chrNC_037638.1	+	11311129	11312275	11311132	11312275	11310948	11311039	1267	10,92,46,46,33	10,111,15,32,27	220,144,326	83,42,87	152	149	2.61140099556e-05	0.00013278310146915253	0.495,0.448,0.75,0.585,0.545	0.722,0.771,0.786	-0.195
1268	"LOC408590"	NA	chrNC_037638.1	+	11311129	11312275	11311132	11312275	11310948	11311053	1268	0,10,1,18,0	0,1,0,2,0	24,0,19	4,0,8	152	149	1	1.0	NA,0.907,1.0,0.898,NA	0.855,NA,0.7	0.158
1271	"LOC100577254"	NA	chrNC_037638.1	+	6666775	6666947	6666792	6666947	6666562	6666638	1271	0,0,0,0,0	2,0,0,4,2	13,18,26	235,230,373	166	149	1	1.0	0.0,NA,NA,0.0,0.0	0.047,0.066,0.059	-0.057
1272	"LOC100577254"	NA	chrNC_037638.1	+	6667084	6667233	6667089	6667233	6666792	6666947	1272	0,0,0,0,0	0,2,0,0,0	141,75,52	28,17,14	154	149	1	1.0	NA,0.0,NA,NA,NA	0.83,0.81,0.782	-0.807
1275	"LOC100577254"	NA	chrNC_037638.1	+	6756960	6757205	6756975	6757205	6746886	6747093	1275	0,4,59,34,20	4,0,10,5,1	168,199,213	34,68,75	164	149	0.267497278121	0.5241767658181224	0.0,1.0,0.843,0.861,0.948	0.818,0.727,0.721	-0.025
1276	"LOC100577254"	NA	chrNC_037638.1	+	6756960	6757205	6756975	6757205	6751700	6751721	1276	0,3,13,3,0	0,0,0,0,0	31,20,32	0,0,6	164	149	1	1.0	NA,1.0,1.0,1.0,NA	1.0,1.0,0.829	0.057
1277	"LOC100577254"	NA	chrNC_037638.1	+	6758260	6758371	6758278	6758371	6756960	6757205	1277	0,0,3,1,9	6,0,81,45,42	19,36,29	223,391,327	167	149	1	1.0	0.0,NA,0.032,0.019,0.161	0.071,0.076,0.073	-0.02
1279	"LOC410980"	NA	chrNC_037641.1	-	13151575	13151822	13151575	13151819	13151904	13152286	1279	3,68,6,21,6	15,102,17,7,12	67,2,24	98,11,57	152	149	0.564504591855	0.9638329585296375	0.164,0.395,0.257,0.746,0.329	0.401,0.151,0.292	0.097
1280	"LOC410980"	NA	chrNC_037641.1	-	13152840	13153081	13152840	13153005	13153392	13153618	1280	33,131,54,50,55	8,62,33,30,27	158,118,365	252,186,279	225	149	1.72682733796e-05	8.970531625766233e-05	0.732,0.583,0.52,0.525,0.574	0.293,0.296,0.464	0.236
1281	"LOC100576547"	NA	chrNC_037638.1	-	5674993	5675318	5674993	5675164	5675751	5676181	1281	0,32,1,1,16	0,5,1,0,2	142,48,109	13,4,3	298	149	1	1.0	NA,0.762,0.333,1.0,0.8	0.845,0.857,0.948	-0.16
1282	"LOC411433"	NA	chrNC_037648.1	-	14475633	14475993	14475633	14475983	14476081	14476184	1282	13,39,7,8,4	14,5,0,11,15	13,15,35	4,0,6	159	149	0.0142555318548	0.043089768830629725	0.465,0.88,1.0,0.405,0.2	0.753,1.0,0.845	-0.276
1284	"LOC413569"	NA	chrNC_037651.1	+	10356625	10356846	10356646	10356846	10356428	10356568	1284	14,33,61,44,82	38,416,566,885,1026	6,4,10	97,92,102	170	149	0.173171439827	0.3720782950624888	0.244,0.065,0.086,0.042,0.065	0.051,0.037,0.079	0.045
1285	"LOC412528"	NA	chrNC_037638.1	-	5046083	5046253	5046083	5046249	5048029	5048151	1285	0,25,24,20,10	55,375,375,242,145	2,30,42	225,277,564	153	149	0.807119815103	1.0	0.0,0.061,0.059,0.074,0.063	0.009,0.095,0.068	-0.006
1286	"LOC410669"	NA	chrNC_037638.1	-	21769528	21769794	21769528	21769781	21769968	21770733	1286	0,14,18,0,14	0,13,6,2,5	0,3,18	0,3,13	162	149	1	1.0	NA,0.498,0.734,0.0,0.72	NA,0.479,0.56	-0.032
1288	"LOC107966053"	NA	chrNC_037638.1	+	20606267	20606493	20606302	20606493	20605655	20605834	1288	0,6,1,6,3	2,42,19,12,14	2,11,22	3,9,15	184	149	7.36765013443e-07	4.6047813340187505e-06	0.0,0.104,0.041,0.288,0.148	0.351,0.497,0.543	-0.347
1289	"LOC107966053"	NA	chrNC_037638.1	+	20606280	20606493	20606302	20606493	20605655	20605834	1289	0,0,1,0,2	2,42,19,12,14	0,0,6	3,9,15	171	149	0.0108514192208	0.034132904495307995	0.0,0.0,0.044,0.0,0.111	0.0,0.0,0.258	-0.055
1290	"LOC107966053"	NA	chrNC_037638.1	+	20608024	20608298	20608027	20608298	20607047	20607775	1290	6,11,3,3,1	7,13,5,3,0	0,8,8	2,0,8	152	149	0.553744206141	0.9492757819559999	0.457,0.453,0.37,0.495,1.0	0.0,1.0,0.495	0.057
