ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1485	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10833969	10834137	10836403	10836493	10832769	10833012	10836967	10837172	1485	13,28,17,10,6	35,519,724,248,310	24,14,48	562,223,664	239	317	0.334453882527	0.49425175235806224	0.33,0.067,0.03,0.051,0.025	0.054,0.077,0.087	0.028
1486	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10833969	10834137	10836403	10836517	10832769	10833012	10836967	10837172	1486	20,166,161,57,78	35,519,724,248,310	44,70,193	562,223,664	263	317	0.112523817838	0.20438614235778052	0.408,0.278,0.211,0.217,0.233	0.086,0.274,0.259	0.063
1487	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10838770	10841663	10846856	10846935	10836967	10837172	10882400	10882754	1487	0,37,48,4,35	388,5113,6649,3189,3105	34,22,116	2643,998,5310	228	3042	2.59127164171e-11	1.6620386919323307e-10	0.0,0.088,0.088,0.016,0.131	0.146,0.227,0.226	-0.135
1488	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10846856	10846935	10882400	10882754	10838770	10841663	10885126	10885388	1488	94,929,977,565,531	12,251,274,123,83	768,438,1477	81,24,244	503	228	5.49679740369e-05	0.0001959100167092455	0.78,0.627,0.618,0.676,0.744	0.811,0.892,0.733	-0.123
1489	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11709723	11709906	11714658	11714967	11707662	11707901	11738766	11739747	1489	132,1091,1161,888,1319	82,584,718,615,887	384,343,396	244,219,256	458	332	0.818806581229	0.9731035832259183	0.539,0.575,0.54,0.511,0.519	0.533,0.532,0.529	0.005
1490	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11709723	11709906	11714658	11714967	11707662	11707901	11745702	11745795	1490	152,1117,1005,811,1331	82,584,716,615,887	483,428,432	255,219,254	458	332	0.0686481874043	0.13494976817079368	0.573,0.581,0.504,0.489,0.521	0.579,0.586,0.552	-0.039
1491	"LOC410729"	"LOC410729"	chrNC_037638.1	+	10476989	10477171	10477352	10477585	10476643	10476921	10477642	10477778	1491	29,286,354,378,130	9,216,210,358,184	500,34,31	195,46,32	331	382	0.961746732997	1.0	0.788,0.604,0.66,0.549,0.449	0.747,0.46,0.528	0.032
1492	"LOC727168"	"LOC727168"	chrNC_037639.1	-	1638715	1638957	1647802	1647972	1638368	1638578	1648234	1648487	1492	76,454,18,168,61	72,293,38,77,50	716,52,272	475,91,316	319	391	0.315643244028	0.4713809537794912	0.564,0.655,0.367,0.728,0.599	0.649,0.412,0.513	0.058
1493	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27502369	27502576	27503542	27503853	27490877	27491109	27515259	27515335	1493	218,1692,1871,1305,1205	162,1591,1734,1160,1170	447,512,614	597,512,702	460	356	0.00428777784405	0.011383748219766548	0.51,0.451,0.455,0.465,0.444	0.367,0.436,0.404	0.063
1494	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27502369	27502576	27515259	27515335	27490877	27491109	27518815	27518983	1494	87,773,851,799,396	162,1591,1733,1158,1170	305,191,358	595,504,696	225	356	0.634216864233	0.8120369133368185	0.459,0.435,0.437,0.522,0.349	0.448,0.375,0.449	0.016
1495	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27503542	27503853	27515259	27515335	27502369	27502576	27518815	27518983	1495	87,773,852,801,396	227,2152,2341,1901,1573	309,189,362	639,662,815	225	460	0.325887155312	0.4834871525901251	0.439,0.423,0.427,0.463,0.34	0.497,0.369,0.476	-0.029
1496	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27515259	27515335	27518815	27518983	27503542	27503853	27536899	27537089	1496	11,229,269,300,138	61,359,391,302,294	124,50,97	75,106,105	317	225	0.0977241222085	0.1823105910399254	0.113,0.312,0.328,0.414,0.25	0.54,0.251,0.396	-0.112
1497	"LOC552149"	"LOC552149"	chrNC_037640.1	-	12688808	12688952	12703307	12703501	12686464	12687771	12704342	12704929	1497	135,2767,402,2112,491	336,4802,1023,4756,846	230,206,194	473,290,300	343	293	0.0232605620903	0.052615391448258594	0.256,0.33,0.251,0.275,0.331	0.293,0.378,0.356	-0.054
1498	"LOC552149"	"LOC552149"	chrNC_037640.1	-	12688808	12688952	12703307	12703501	12686464	12687771	12715475	12715605	1498	104,1901,303,1648,399	314,4776,1023,4722,843	175,134,142	477,295,308	343	293	0.172142377445	0.2895781292369286	0.221,0.254,0.202,0.23,0.288	0.239,0.28,0.283	-0.028
1499	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14755462	14755606	14754523	14754584	14756223	14758250	1499	135,1256,1342,2284,1673	340,3844,4300,8962,7464	27,27,16	115,136,134	293	275	0.000972726497936	0.0028850183631965454	0.271,0.235,0.227,0.193,0.174	0.181,0.157,0.101	0.074
1500	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14756223	14756665	14754523	14754584	14762072	14762535	1500	805,9731,10732,19970,17907	326,3568,4045,8830,7335	256,297,220	115,136,132	591	275	0.0263110963908	0.05846335956384047	0.535,0.559,0.552,0.513,0.532	0.509,0.504,0.437	0.055
1501	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14756223	14756749	14754523	14754584	14762072	14762535	1501	1125,12056,12971,26764,22547	326,3568,4045,8830,7335	332,371,305	115,136,132	675	275	0.0377104379786	0.07986986021310225	0.584,0.579,0.566,0.553,0.556	0.54,0.526,0.485	0.051
1502	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14756223	14756665	14754523	14754584	14762086	14762535	1502	822,9695,10693,20031,17852	326,3566,4051,8843,7335	256,290,222	115,137,132	591	275	0.0188799566184	0.04390657491859575	0.54,0.559,0.551,0.513,0.531	0.509,0.496,0.439	0.057
1503	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14756223	14756749	14754523	14754584	14762086	14762535	1503	1125,12073,12949,26803,22539	326,3566,4051,8843,7335	332,377,306	115,137,132	675	275	0.0421105558638	0.0880019914886357	0.584,0.58,0.566,0.553,0.556	0.54,0.529,0.486	0.049
1504	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14756223	14756665	14754523	14754584	14762119	14762535	1504	812,9539,10691,19965,17758	326,3560,4035,8819,7336	256,294,216	115,136,132	591	275	0.0255803290592	0.057101352959122116	0.537,0.555,0.552,0.513,0.53	0.509,0.501,0.432	0.057
1505	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14755213	14755339	14756223	14756749	14754523	14754584	14762119	14762541	1505	1125,12025,12952,26621,22511	326,3560,4035,8819,7336	334,369,298	115,136,132	675	275	0.0321394391528	0.06972449938967416	0.584,0.579,0.567,0.552,0.556	0.542,0.525,0.479	0.052
1506	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14767541	14767625	14767831	14767915	14766268	14766325	14769501	14769655	1506	10,153,259,224,214	31,242,409,295,333	118,103,62	234,213,225	233	233	0.00886352536358	0.02216207926206849	0.244,0.387,0.388,0.432,0.391	0.335,0.326,0.216	0.076
1507	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14767541	14767625	14769501	14769655	14766268	14766325	14771687	14771913	1507	9,240,402,365,423	29,150,306,235,254	206,63,98	232,212,188	303	233	0.00211221810312	0.005918047914026556	0.193,0.552,0.503,0.544,0.562	0.406,0.186,0.286	0.178
1508	"LOC726231"	"LOC726231"	chrNC_037639.1	-	14775271	14775470	14778049	14778103	14771687	14771913	14807489	14808119	1508	2,50,66,90,78	18,122,194,125,182	1,16,23	31,54,36	203	348	0.281860937381	0.4323481738398431	0.16,0.413,0.368,0.552,0.424	0.052,0.337,0.523	0.079
1509	"LOC102656112"	"LOC102656112"	chrNC_037653.1	-	3458613	3458721	3461154	3462826	3458068	3458485	3467989	3468038	1509	4,94,89,44,28	0,0,0,2,4	14,78,59	4,2,5	1821	257	0.00564509730347	0.014654793535328012	1.0,1.0,1.0,0.756,0.497	0.331,0.846,0.625	0.25
1510	"LOC724965"	"LOC724965"	chrNC_037652.1	-	9460782	9460839	9465210	9465342	9456736	9456899	9467423	9467562	1510	25,252,223,145,159	50,507,497,376,326	453,353,491	572,465,573	281	206	1.77852466088e-09	9.957977185422179e-09	0.268,0.267,0.248,0.22,0.263	0.367,0.358,0.386	-0.117
1511	"LOC102655020"	"LOC102655020"	chrNC_037651.1	-	249319	249471	250226	251010	247661	248483	251487	251680	1511	60,72,54,16,100	3,0,0,0,0	153,196,504	34,6,77	933	301	6.80986378399e-11	4.2318439229080717e-10	0.866,1.0,1.0,1.0,1.0	0.592,0.913,0.679	0.245
1512	"LOC410465"	"LOC410465"	chrNC_037650.1	+	7670431	7671077	7673704	7673991	7662987	7663134	7676894	7677120	1512	23,200,23,30,101	8,86,41,58,66	12,2,16	6,6,0	795	436	0.305085675067	0.45966061079144366	0.612,0.561,0.235,0.221,0.456	0.523,0.155,1.0	-0.142
1513	"LOC410465"	"LOC410465"	chrNC_037650.1	+	7670448	7671077	7673704	7673991	7662977	7663134	7676894	7677120	1513	25,241,34,32,131	8,86,41,58,66	12,2,18	6,6,0	778	436	0.405193640839	0.5781421460751586	0.637,0.611,0.317,0.236,0.527	0.528,0.157,1.0	-0.096
1514	"LOC726283"	"LOC726283"	chrNC_037640.1	+	13481352	13481535	13492267	13492319	13480860	13480954	13502130	13502249	1514	0,41,110,68,51	5,51,48,32,32	161,188,212	132,110,127	332	201	0.526957407983	0.7061479009819585	0.0,0.327,0.581,0.563,0.491	0.425,0.509,0.503	-0.087
1515	"LOC726283"	"LOC726283"	chrNC_037640.1	+	13492267	13492319	13502130	13502249	13481352	13481535	13502393	13502537	1515	0,13,28,19,15	5,51,117,73,57	87,56,115	369,211,221	201	268	0.205469445834	0.33411479747120554	0.0,0.254,0.242,0.258,0.26	0.239,0.261,0.41	-0.101
1516	"LOC551215"	"LOC551215"	chrNC_037640.1	-	8340324	8340392	8340594	8340621	8340064	8340268	8342187	8342313	1516	0,0,0,0,0	18,133,20,77,5	0,0,2	260,21,125	176	217	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.019	-0.006
1517	"LOC551215"	"LOC551215"	chrNC_037640.1	-	8340324	8340392	8340594	8340636	8340064	8340268	8342187	8342313	1517	5,37,61,91,51	18,133,20,77,5	57,62,50	260,21,125	191	217	0.272450613827	0.4223046746071315	0.24,0.24,0.776,0.573,0.921	0.199,0.77,0.312	0.123
1518	"LOC100577751"	"LOC100577751"	chrNC_037639.1	-	12511413	12511581	12511950	12512236	12510434	12510938	12512445	12512687	1518	198,2533,1856,1732,1029	93,883,829,755,455	32,20,2	5,21,8	435	317	0.274038915032	0.42379855911740016	0.608,0.676,0.62,0.626,0.622	0.823,0.41,0.154	0.168
1519	"LOC100577751"	"LOC100577751"	chrNC_037639.1	-	12511413	12511581	12513902	12514103	12510434	12510938	12516352	12516585	1519	57,972,627,685,377	93,873,811,741,455	0,0,6	2,19,6	350	317	0.0025472973974	0.007021104849210561	0.357,0.502,0.412,0.456,0.429	0.0,0.0,0.475	0.273
1520	"LOC100577751"	"LOC100577751"	chrNC_037639.1	-	12511413	12511581	12513902	12514124	12510434	12510938	12516352	12516585	1520	48,939,611,552,321	93,873,811,741,455	0,13,7	2,19,6	371	317	0.650579290169	0.8261285671943925	0.306,0.479,0.392,0.389,0.376	0.0,0.369,0.499	0.099
1521	"LOC552761"	"LOC552761"	chrNC_037638.1	+	10500384	10500490	10502403	10502530	10499204	10500205	10505188	10505826	1521	0,0,4,6,0	0,10,12,8,0	282,301,492	567,306,272	255	276	1	1.0	NA,0.0,0.265,0.448,NA	0.35,0.516,0.662	-0.272
1522	"LOC410336"	"LOC410336"	chrNC_037648.1	-	12771332	12771531	12788744	12788980	12768540	12768615	12859729	12860585	1522	9,17,30,4,49	25,177,1298,479,249	187,250,284	118,271,261	385	348	0	0.0	0.246,0.08,0.02,0.007,0.151	0.589,0.455,0.496	-0.413
1523	"LOC410336"	"LOC410336"	chrNC_037648.1	-	12772986	12773093	12788735	12788980	12771332	12771531	12859729	12860585	1523	9,19,30,7,49	1,44,555,155,141	187,265,305	40,69,136	394	256	6.45882247685e-08	3.199238637073292e-07	0.854,0.219,0.034,0.029,0.184	0.752,0.714,0.593	-0.422
1524	"LOC410336"	"LOC410336"	chrNC_037648.1	-	12772986	12773093	12788744	12788980	12771332	12771531	12859729	12860585	1524	9,17,30,4,55	1,44,555,155,141	185,250,281	40,69,136	385	256	6.81209769704e-08	3.354636790429132e-07	0.857,0.204,0.035,0.017,0.206	0.755,0.707,0.579	-0.417
1525	"LOC102653678"	"LOC102653678"	chrNC_037648.1	-	14537444	14537752	14537978	14538235	14536608	14537274	14538605	14539227	1525	1,101,144,75,102	10,78,106,54,0	527,539,380	44,158,52	406	457	0.0124320740952	0.030022795306059502	0.101,0.593,0.605,0.61,1.0	0.931,0.793,0.892	-0.29
1526	"LOC102653678"	"LOC102653678"	chrNC_037648.1	-	14537539	14537752	14537978	14538235	14536608	14537274	14538605	14539227	1526	1,101,144,75,102	0,20,22,19,0	527,539,380	16,11,25	406	362	8.41891203196e-07	3.743822873452199e-06	1.0,0.818,0.854,0.779,1.0	0.967,0.978,0.931	-0.068
1527	"Nrx-1"	"Nrx-1"	chrNC_037642.1	-	2478552	2478711	2495029	2495056	2472966	2473119	2510606	2510767	1527	0,0,1,0,0	0,3,6,0,0	6,11,27	112,105,125	176	308	1	1.0	NA,0.0,0.226,NA,NA	0.086,0.155,0.274	-0.059
1528	"Nrx-1"	"Nrx-1"	chrNC_037642.1	-	2495029	2495056	2510606	2510767	2478552	2478711	2520328	2520472	1528	2,0,13,0,0	0,0,2,0,0	106,106,124	12,4,31	310	176	1	1.0	1.0,NA,0.787,NA,NA	0.834,0.938,0.694	0.072
1529	"LOC413372"	"LOC413372"	chrNC_037640.1	+	394372	394664	398227	398392	394141	394294	398985	399156	1529	10,76,52,36,30	50,739,638,603,408	300,205,270	327,409,556	441	314	0	0.0	0.125,0.068,0.055,0.041,0.05	0.395,0.263,0.257	-0.237
1530	"LOC413372"	"LOC413372"	chrNC_037640.1	+	399525	399656	403763	403890	398985	399156	409421	409550	1530	34,769,726,741,540	61,743,618,428,404	555,842,940	586,744,986	280	276	0.407648838745	0.581400802800246	0.355,0.505,0.537,0.631,0.569	0.483,0.527,0.484	0.021
1531	"LOC413372"	"LOC413372"	chrNC_037640.1	+	400851	401021	403763	403890	399525	399656	409421	409550	1531	16,19,23,24,26	119,1364,1115,779,810	285,180,205	949,1355,1764	319	276	0	0.0	0.104,0.012,0.018,0.026,0.027	0.206,0.103,0.091	-0.096
1532	"LOC413372"	"LOC413372"	chrNC_037640.1	+	403763	403890	409421	409550	399525	399656	412764	412908	1532	61,641,495,380,395	52,752,243,237,172	406,594,797	358,305,653	276	278	0.634200910426	0.8120369133368185	0.542,0.462,0.672,0.618,0.698	0.533,0.662,0.551	0.016
1533	"LOC413372"	"LOC413372"	chrNC_037640.1	+	403763	403890	409421	409550	400851	401021	412764	412908	1533	4,59,16,39,3	52,750,243,237,172	69,11,73	348,289,635	276	278	0.0489049709484	0.10026257790206719	0.072,0.073,0.062,0.142,0.017	0.166,0.037,0.104	-0.029
1534	"LOC100577636"	"LOC100577636"	chrNC_037643.1	-	14722156	14722284	14743106	14743317	14719766	14719935	14751208	14751381	1534	19,37,93,52,32	0,23,38,7,18	649,611,862	109,100,220	360	277	0.205510634342	0.33411479747120554	1.0,0.553,0.653,0.851,0.578	0.821,0.825,0.751	-0.072
1535	"LOC100577636"	"LOC100577636"	chrNC_037643.1	-	14743106	14743317	14751208	14751381	14722156	14722284	14793239	14793428	1535	1,18,38,26,19	4,36,67,33,26	339,172,321	392,481,490	322	360	0.94775703479	1.0	0.218,0.359,0.388,0.468,0.45	0.492,0.286,0.423	-0.024
1536	"LOC100577636"	"LOC100577636"	chrNC_037643.1	-	14743106	14743317	14793239	14793428	14722156	14722284	14795154	14797060	1536	8,21,47,24,21	4,36,67,33,26	402,370,383	390,475,488	338	360	0.580261752407	0.75745764629424	0.681,0.383,0.428,0.436,0.462	0.523,0.453,0.455	0.001
1537	"LOC100577636"	"LOC100577636"	chrNC_037643.1	-	14751208	14751381	14793239	14793428	14743106	14743317	14795154	14797060	1537	8,21,47,24,21	17,29,79,48,30	404,374,387	468,330,678	338	322	0.0696177602472	0.13638167466440507	0.31,0.408,0.362,0.323,0.4	0.451,0.519,0.352	-0.08
1538	"LOC410771"	"LOC410771"	chrNC_037638.1	+	476527	476724	481560	481730	452834	452913	481991	482299	1538	144,4104,3092,3641,2463	121,3476,3034,3038,2075	189,266,272	141,154,228	346	319	0.0539055412209	0.10926015613053387	0.523,0.521,0.484,0.525,0.523	0.553,0.614,0.524	-0.048
1539	"LOC410771"	"LOC410771"	chrNC_037638.1	+	476527	476724	481560	481730	469062	470314	481991	482299	1539	101,2309,1753,2117,1314	121,3476,3034,3034,2075	89,120,95	137,152,227	346	319	0.479046445159	0.6567291266361563	0.435,0.38,0.348,0.391,0.369	0.375,0.421,0.278	0.027
1540	"LOC410771"	"LOC410771"	chrNC_037638.1	+	481560	481730	481991	482299	476527	476724	482889	483112	1540	181,4574,3662,3901,2458	340,6637,5762,6892,4735	127,245,252	479,388,470	319	457	0.114515386884	0.20700623745200428	0.433,0.497,0.477,0.448,0.427	0.275,0.475,0.434	0.062
1541	"LOC413835"	"LOC413835"	chrNC_037638.1	+	2044924	2044972	2045100	2045148	2044280	2044373	2046236	2046807	1541	28,325,360,279,361	22,89,147,102,109	511,509,668	486,267,309	197	197	0.00714357376091	0.018169524565792825	0.56,0.785,0.71,0.732,0.768	0.513,0.656,0.684	0.093
1542	"LOC413835"	"LOC413835"	chrNC_037638.1	+	2044924	2044972	2045100	2045148	2044280	2044373	2047608	2047695	1542	30,345,380,289,377	59,365,361,442,562	566,518,691	1040,896,1038	197	197	0.0331497572115	0.07169533892740211	0.337,0.486,0.513,0.395,0.401	0.352,0.366,0.4	0.054
1543	"LOC413835"	"LOC413835"	chrNC_037638.1	+	2044924	2044972	2046236	2046807	2044280	2044373	2047608	2047695	1543	30,345,380,289,377	633,3295,3168,3041,3682	566,518,691	6824,5324,4813	197	720	0.424980440406	0.5990688135843615	0.148,0.277,0.305,0.258,0.272	0.233,0.262,0.344	-0.028
1544	"LOC413835"	"LOC413835"	chrNC_037638.1	+	2045100	2045148	2046236	2046807	2044280	2044373	2047608	2047695	1544	59,365,361,442,562	633,3295,3168,3041,3682	1040,896,1038	6824,5324,4813	197	720	0.000126664305591	0.00042509593360065583	0.254,0.288,0.294,0.347,0.358	0.358,0.381,0.441	-0.085
1545	"LOC413835"	"LOC413835"	chrNC_037638.1	+	2045100	2045148	2046236	2046807	2044924	2044972	2047608	2047695	1545	228,1488,1699,1524,1940	621,3247,3113,2964,3638	3633,2835,3218	6234,4891,4515	197	720	0.00184357295692	0.005221404877153221	0.573,0.626,0.666,0.653,0.661	0.681,0.679,0.723	-0.059
1546	"LOC413835"	"LOC413835"	chrNC_037638.1	+	2046236	2046807	2047608	2047695	2044280	2044373	2048086	2048720	1546	606,3081,2883,2813,3418	578,3439,3119,3638,3087	5958,4497,4109	9144,8575,8148	720	236	4.38704628181e-12	2.9950197251873906e-11	0.256,0.227,0.233,0.202,0.266	0.176,0.147,0.142	0.082
1547	"LOC102654348"	"LOC102654348"	chrNC_037639.1	+	8748775	8748944	8762237	8762430	8747172	8747214	8762985	8763032	1547	0,0,1,14,0	0,0,0,0,0	1297,1786,1146	875,1480,744	318	342	1	1.0	NA,NA,1.0,1.0,NA	0.615,0.565,0.624	0.399
1548	"LOC408583"	"LOC408583"	chrNC_037638.1	-	17560080	17560198	17560852	17560970	17555981	17556072	17562877	17563011	1548	137,1374,1327,1101,882	33969,162371,216696,231054,276522	4032,2726,3825	1067,1609,1224	267	267	0	0.0	0.004,0.008,0.006,0.005,0.003	0.791,0.629,0.758	-0.721
1549	"LOC412855"	"LOC412855"	chrNC_037640.1	+	7993416	7993603	7998861	7999004	7939139	7939229	8011857	8012022	1549	2,10,6,2,0	0,0,2,0,12	515,384,590	293,206,218	336	292	0.0818597519757	0.1566554644408066	1.0,1.0,0.723,1.0,0.0	0.604,0.618,0.702	0.103
1550	"LOC412855"	"LOC412855"	chrNC_037640.1	+	7993416	7993603	8011857	8012022	7939139	7939229	8025502	8025649	1550	2,10,6,2,0	0,3,19,0,15	470,359,524	421,380,368	336	314	0.967868487403	1.0	1.0,0.757,0.228,1.0,0.0	0.511,0.469,0.571	0.08
1551	"LOC412855"	"LOC412855"	chrNC_037640.1	+	7998861	7999004	8011857	8012022	7993416	7993603	8025502	8025649	1551	0,14,0,0,9	0,3,19,0,15	136,135,167	464,405,436	292	314	1	1.0	NA,0.834,0.0,NA,0.392	0.24,0.264,0.292	0.143
1552	"LOC412855"	"LOC412855"	chrNC_037640.1	+	8011857	8012022	8025502	8025649	7998861	7999004	8025835	8025976	1552	0,2,8,0,18	0,15,21,6,15	395,324,284	393,427,524	314	296	1	1.0	NA,0.112,0.264,0.0,0.531	0.487,0.417,0.338	-0.187
1553	"LOC412855"	"LOC412855"	chrNC_037640.1	+	8026318	8026509	8027572	8027813	8025835	8025976	8029237	8029391	1553	0,10,20,4,24	0,6,31,2,11	466,521,637	575,544,588	340	390	1	1.0	NA,0.657,0.425,0.696,0.715	0.482,0.523,0.554	0.104
1554	"LOC410293"	"LOC410293"	chrNC_037648.1	-	240918	241031	264238	264520	237335	237571	276331	276422	1554	0,9,36,1,0	0,30,96,10,4	106,88,62	93,33,103	431	262	1	1.0	NA,0.154,0.186,0.057,0.0	0.409,0.618,0.268	-0.332
1555	"LOC410293"	"LOC410293"	chrNC_037648.1	-	240918	241031	276331	276422	237335	237571	295325	295503	1555	0,2,23,0,1	0,18,66,5,4	15,18,8	70,38,86	240	262	1	1.0	NA,0.108,0.276,0.0,0.214	0.19,0.341,0.092	-0.058
1556	"LOC410293"	"LOC410293"	chrNC_037648.1	-	264238	264520	276331	276422	240918	241031	295325	295503	1556	0,14,50,5,1	2,17,63,1,0	32,16,31	112,99,73	240	431	0.0194315244032	0.044973507708088396	0.0,0.597,0.588,0.9,1.0	0.339,0.225,0.433	0.285
1557	"LOC551558"	"LOC551558"	chrNC_037638.1	-	16789797	16790159	16798685	16800122	16788650	16789002	16800367	16800655	1557	1024,10018,19601,11103,15953	605,3400,4004,3137,4593	4734,4930,5044	2773,2702,2633	1586	511	4.63511058397e-05	0.00016642254191968475	0.353,0.487,0.612,0.533,0.528	0.355,0.37,0.382	0.134
1558	"LOC551558"	"LOC551558"	chrNC_037638.1	-	16791383	16791671	16797194	16798229	16789797	16790159	16798685	16800122	1558	498,4343,13653,5389,10000	334,2103,2539,2037,2881	2096,2531,2127	1775,1543,1613	1184	437	1.953273938e-05	7.454958910724409e-05	0.355,0.433,0.665,0.494,0.562	0.304,0.377,0.327	0.166
1559	"LOC551558"	"LOC551558"	chrNC_037638.1	-	16801978	16802127	16817104	16817165	16800782	16800971	16839889	16840207	1559	0,25,49,34,23	117,1144,2046,883,1498	6,2,5	492,487,522	210	298	4.60076057446e-05	0.00016553956128465303	0.0,0.03,0.033,0.052,0.021	0.017,0.006,0.013	0.015
1560	"LOC551558"	"LOC551558"	chrNC_037638.1	-	16801978	16802127	16817104	16817165	16800782	16800971	16899415	16899856	1560	0,0,0,2,6	148,1519,2982,1210,2251	0,14,5	659,664,725	210	298	0.647955978442	0.8236204451498224	0.0,0.0,0.0,0.002,0.004	0.0,0.029,0.01	-0.012
1561	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7685532	7685625	7687038	7688533	7684793	7684889	7691259	7691337	1561	1614,13382,17010,13390,13021	53,213,247,239,251	9569,7700,10619	120,109,202	1644	242	0.0874151673951	0.16551320478324458	0.818,0.902,0.91,0.892,0.884	0.921,0.912,0.886	-0.025
1562	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7685532	7685625	7687617	7688533	7684793	7684889	7691259	7691337	1562	1140,8640,12317,8263,9671	53,213,247,239,251	4567,3662,4723	120,109,202	1065	242	0.0195265653129	0.04513190470481587	0.83,0.902,0.919,0.887,0.897	0.896,0.884,0.842	0.013
1563	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7685532	7685625	7687626	7688533	7684793	7684889	7691259	7691337	1563	1134,8602,12367,8276,9638	53,213,247,239,251	4555,3638,4744	120,109,202	1056	242	0.0193669793453	0.04488535581871783	0.831,0.902,0.92,0.888,0.898	0.897,0.884,0.843	0.013
1564	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7687038	7688533	7691259	7691337	7684793	7684889	7692016	7692386	1564	27,64,194,93,190	1659,14001,17259,13957,13230	161,126,278	9558,7739,10498	227	1644	9.10382880193e-15	7.234026024578101e-14	0.105,0.032,0.075,0.046,0.094	0.109,0.105,0.161	-0.055
1565	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7687038	7688533	7692016	7692386	7684793	7684889	7696642	7697222	1565	200,2117,2755,1791,1984	1584,13164,16632,13215,12736	1358,1394,1936	9356,7522,10265	519	1644	0.0700152137756	0.13700208785502352	0.286,0.337,0.344,0.3,0.33	0.315,0.37,0.374	-0.034
1566	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7687038	7688533	7691259	7691337	7685532	7685625	7692016	7692386	1566	27,64,194,93,190	1578,12965,16327,12862,12602	156,88,242	8616,7083,9283	227	1644	1.20507714918e-10	7.374843708681729e-10	0.11,0.035,0.079,0.05,0.098	0.116,0.083,0.159	-0.045
1567	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7687617	7688533	7692016	7692386	7684793	7684889	7696642	7697222	1567	200,2117,2755,1791,1984	1110,8422,11939,8088,9386	1358,1394,1936	4354,3484,4369	519	1065	4.61918281403e-11	2.929511642617531e-10	0.27,0.34,0.321,0.312,0.303	0.39,0.451,0.476	-0.13
1568	"LOC408964"	"LOC408964"	chrNC_037645.1	-	7687626	7688533	7692016	7692386	7684793	7684889	7696642	7697222	1568	200,2117,2755,1791,1984	1104,8384,11989,8101,9353	1358,1394,1936	4342,3460,4390	519	1056	2.93252089278e-11	1.8703089077448387e-10	0.269,0.339,0.319,0.31,0.301	0.389,0.45,0.473	-0.13
1570	"LOC551621"	"LOC551621"	chrNC_037638.1	-	16992184	16992256	16992506	16992572	16991601	16991673	16992637	16992706	1570	0,2,0,0,0	0,0,0,0,0	40,44,0	0,10,0	215	221	1	1.0	NA,1.0,NA,NA,NA	1.0,0.819,NA	0.091
1571	"LOC725068"	"LOC725068"	chrNC_037638.1	+	14765849	14766045	14766531	14766730	14765490	14765692	14767150	14767268	1571	195,1525,678,773,684	339,1001,455,503,642	165,148,209	849,713,1448	345	348	0	0.0	0.367,0.606,0.6,0.608,0.518	0.164,0.173,0.127	0.385
1572	"LOC100576196"	"LOC100576196"	chrNC_037642.1	+	8819695	8820044	8825353	8825666	8809408	8809698	8834616	8834826	1572	91,503,799,689,1053	131,672,936,837,1257	81,129,58	97,200,61	498	462	0.721197705006	0.8898268411219484	0.392,0.41,0.442,0.433,0.437	0.437,0.374,0.469	-0.004
1573	"LOC100576196"	"LOC100576196"	chrNC_037642.1	+	8825353	8825666	8834616	8834826	8819695	8820044	8835545	8837618	1573	106,627,881,919,1381	87,416,596,519,557	77,154,54	52,83,49	462	359	0.481059397146	0.6589562109472661	0.486,0.539,0.535,0.579,0.658	0.535,0.59,0.461	0.031
