ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2563	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566717	6567096	6566765	6567096	6564478	6564598
2564	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566750	6567096	6566765	6567096	6564478	6564598
2578	"LOC410371"	"LOC410371"	chrNC_037649.1	-	8260139	8260314	8260139	8260196	8263584	8264030
2579	"LOC551033"	"LOC551033"	chrNC_037649.1	-	8276916	8278427	8276916	8277313	8279113	8279212
2586	"LOC100577913"	"LOC100577913"	chrNC_037649.1	-	8508487	8508786	8508487	8508690	8511875	8512372
2589	"LOC551870"	"LOC551870"	chrNC_037649.1	-	8842568	8842710	8842568	8842695	8842886	8843009
2593	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9146525	9147639	9147493	9147639	9144971	9145372
2594	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9147425	9147639	9147493	9147639	9144971	9145372
2595	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9147425	9147639	9147493	9147639	9146525	9147296
2596	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9154361	9154779	9154559	9154779	9151681	9151896
2598	"LOC724243"	"LOC724243"	chrNC_037649.1	-	9318090	9318259	9318090	9318256	9319300	9319393
2602	"Per"	"Per"	chrNC_037649.1	-	10035801	10036048	10035801	10036024	10039329	10039614
2612	"LOC408751"	"LOC408751"	chrNC_037640.1	-	5291068	5291228	5291068	5291226	5291735	5291874
2613	"LOC408751"	"LOC408751"	chrNC_037640.1	-	5291068	5291228	5291068	5291226	5291880	5292040
2617	"LOC552062"	"LOC552062"	chrNC_037650.1	+	2160022	2160189	2160038	2160189	2158152	2158906
2624	"LOC726790"	"LOC726790"	chrNC_037650.1	-	2913772	2914310	2913772	2914060	2920250	2920386
2625	"LOC726180"	"LOC726180"	chrNC_037648.1	-	11298508	11299380	11298508	11298614	11376354	11377175
