ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7748	"LOC408302"	"LOC408302"	chrNC_037647.1	+	6508992	6509125	6508383	6508573	6509211	6509530	7748	160,1248,1330,1627,655	0,0,0,0,0	650,652,1081	0,2,0	282	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.994,1.0	0.002
7749	"LOC408302"	"LOC408302"	chrNC_037647.1	+	6509211	6509530	6508383	6508573	6509649	6509834	7749	138,1645,1698,1746,903	0,0,0,0,0	1076,1053,1599	0,2,8	468	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.994,0.985	0.007
7750	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14730202	14730289	14725136	14725674	14735883	14735981	7750	429,3504,4026,2845,3108	0,6,21,12,35	3408,2668,3816	53,24,31	236	149	0.00041662031379	0.001963581206746772	1.0,0.997,0.992,0.993,0.982	0.976,0.986,0.987	0.01
7751	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14730202	14730289	14725136	14725674	14736577	14738827	7751	264,1646,1861,1325,1394	0,0,0,0,0	1373,1262,1890	0,1,4	236	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.999,0.997	0.001
7752	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14735883	14735981	14725132	14725674	14736577	14738827	7752	14,44,58,64,51	0,0,0,0,0	158,65,74	0,1,4	247	149	0.555756292181	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.975,0.918	0.036
7753	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14735883	14735981	14730202	14730289	14736204	14736339	7753	319,3690,4384,3217,3200	0,0,0,0,0	4325,2770,3764	0,0,2	247	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.999	0.0
7754	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14735883	14735981	14730202	14730289	14736577	14738827	7754	159,1578,1887,1373,1468	0,0,3,0,0	1726,1231,1689	5,31,31	247	149	2.59633974209e-07	1.7324939874385526e-06	1.0,1.0,0.997,1.0,1.0	0.995,0.96,0.97	0.024
7755	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14736204	14736339	14730202	14730289	14736577	14738827	7755	199,1975,2275,1807,1441	0,0,3,0,0	2588,1450,2111	5,31,31	284	149	1.05409333147e-05	5.9825238045671984e-05	1.0,1.0,0.997,1.0,1.0	0.996,0.961,0.973	0.023
7756	"LOC410838"	"LOC410838"	chrNC_037639.1	+	14736204	14736339	14735883	14735981	14736577	14738827	7756	359,4100,4817,3652,3228	0,0,0,0,2	5252,3029,4212	0,0,0	284	149	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0	-0.0
7757	"LOC411796"	"LOC411796"	chrNC_037648.1	+	7230043	7230237	7229053	7229234	7230362	7230574	7757	29,305,32,85,13	0,2,0,0,0	341,59,310	41,16,45	343	149	0	0.0	1.0,0.985,1.0,1.0,1.0	0.783,0.616,0.75	0.281
7758	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12585669	12585907	12563655	12564011	12586057	12586166	7758	42,766,1244,905,812	0,0,0,0,0	979,683,582	2,8,0	387	149	0.899420460806	1.0	1.0,1.0,1.0,1.0,1.0	0.995,0.97,1.0	0.012
7759	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12586386	12586588	12586277	12586302	12586758	12587105	7759	14,350,764,462,566	0,2,2,8,4	383,373,332	0,10,6	351	149	0.0460247861025	0.16032291212047675	1.0,0.987,0.994,0.961,0.984	1.0,0.941,0.959	0.019
7760	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12586407	12586588	12586277	12586302	12586758	12587105	7760	26,592,1110,705,917	0,2,2,8,4	616,649,571	0,10,6	330	149	0.17574707465	0.5431440914937355	1.0,0.993,0.996,0.975,0.99	1.0,0.967,0.977	0.009
7761	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12586758	12587105	12563655	12564011	12587607	12587674	7761	52,1079,2148,1359,1631	0,0,0,0,0	1840,1321,1161	4,0,0	496	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.993,1.0,1.0	0.002
7762	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12588299	12588408	12587751	12588054	12588609	12588941	7762	30,715,1576,993,1102	0,0,6,0,5	1265,845,733	1,0,0	258	149	1	1.0	1.0,1.0,0.993,1.0,0.992	0.999,1.0,1.0	-0.003
7763	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12588609	12588941	12588299	12588408	12589742	12589859	7763	64,1753,3533,2594,2617	0,0,2,0,0	2860,2167,1954	0,2,7	481	149	1	1.0	1.0,1.0,0.998,1.0,1.0	1.0,0.997,0.989	0.004
7764	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12590702	12590789	12589742	12589859	12593065	12593689	7764	61,859,2069,918,1497	0,0,0,2,0	2111,1380,1005	4,20,0	236	149	0.664036675531	1.0	1.0,1.0,1.0,0.997,1.0	0.997,0.978,1.0	0.008
7765	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12590702	12590789	12589742	12589859	12594318	12594486	7765	18,343,623,307,495	0,0,0,0,0	591,446,325	0,6,2	236	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.979,0.99	0.01
7766	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12593065	12593689	12589742	12589859	12594318	12594486	7766	301,2685,7140,4417,5057	0,0,0,0,0	7874,4750,3555	0,6,2	773	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.993,0.997	0.003
7767	"LOC552101"	"LOC552101"	chrNC_037639.1	+	12593065	12593689	12590702	12590789	12594318	12594486	7767	348,3228,8638,5059,6066	2,4,0,8,0	9449,5700,4251	34,19,12	773	149	0.00219718260715	0.009426762642569229	0.971,0.994,1.0,0.992,1.0	0.982,0.983,0.986	0.008
7768	"LOC727106"	"LOC727106"	chrNC_037649.1	+	3255398	3255537	3252589	3252733	3256826	3256996	7768	296,2942,2911,2962,2531	60,173,153,201,219	6503,4663,7163	167,282,314	288	149	6.7193615938e-07	4.339890539285371e-06	0.718,0.898,0.908,0.884,0.857	0.953,0.895,0.922	-0.07
7769	"LOC727106"	"LOC727106"	chrNC_037649.1	+	3256826	3256996	3252589	3252733	3257447	3257641	7769	544,3460,3828,4617,3519	0,0,0,0,0	5897,4501,6407	0,1,6	319	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.998	0.001
7770	"LOC411758"	"LOC411758"	chrNC_037642.1	-	9550384	9550606	9550068	9550321	9550677	9551160	7770	1590,7270,3714,6206,3871	0,0,0,0,1	4595,2842,4284	0,0,0	371	149	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0	-0.0
7771	"LOC551772"	"LOC551772"	chrNC_037639.1	+	9844309	9844368	9731563	9731753	9891624	9891901	7771	0,31,74,65,50	0,0,1,0,6	0,6,6	0,0,0	208	149	1	1.0	NA,1.0,0.981,1.0,0.857	NA,1.0,1.0	-0.04
7772	"LOC551772"	"LOC551772"	chrNC_037639.1	+	9891624	9891901	9844309	9844368	9913216	9913406	7772	16,134,152,114,160	0,0,0,0,0	106,53,73	0,0,6	426	149	0.0642947461313	0.21806326725443412	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.81	0.063
7773	"LOC551772"	"LOC551772"	chrNC_037639.1	+	9913216	9913406	9891624	9891901	9914763	9914956	7773	16,160,118,123,136	0,0,0,8,0	6,13,19	0,0,0	339	149	0.707339177636	1.0	1.0,1.0,1.0,0.871,1.0	1.0,1.0,1.0	-0.026
7774	"LOC551772"	"LOC551772"	chrNC_037639.1	+	9913216	9913406	9891624	9891901	9917183	9918578	7774	14,86,68,55,84	0,0,0,0,4	5,9,11	0,3,6	339	149	1.89602513578e-06	1.1625910499704845e-05	1.0,1.0,1.0,1.0,0.902	1.0,0.569,0.446	0.309
7775	"LOC551772"	"LOC551772"	chrNC_037639.1	+	9914763	9914956	9891624	9891901	9917183	9918578	7775	13,99,122,136,104	0,0,0,0,4	10,16,23	0,3,6	342	149	2.59703836292e-06	1.5690968699344986e-05	1.0,1.0,1.0,1.0,0.919	1.0,0.699,0.625	0.209
7776	"LOC551772"	"LOC551772"	chrNC_037639.1	+	9914763	9914956	9913216	9913406	9917183	9918578	7776	15,173,172,196,156	0,0,0,0,0	11,22,33	0,2,2	342	149	0.269869391722	0.7996335364575892	1.0,1.0,1.0,1.0,1.0	1.0,0.827,0.878	0.098
7777	"LOC410043"	"LOC410043"	chrNC_037638.1	+	5234960	5235037	5234625	5234870	5235130	5235304	7777	477,5433,3511,3383,3038	0,0,0,0,0	1364,1409,2038	0,0,2	226	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.999	0.0
7778	"LOC410043"	"LOC410043"	chrNC_037638.1	+	5235842	5236057	5235424	5235764	5236217	5236426	7778	834,8226,3634,4619,2898	2,0,0,6,0	2101,1743,3559	0,0,0	364	149	1	1.0	0.994,1.0,1.0,0.997,1.0	1.0,1.0,1.0	-0.002
7779	"LOC551960"	"LOC551960"	chrNC_037638.1	-	24167549	24167769	24167082	24167302	24168042	24168237	7779	175,1028,277,425,128	0,0,0,0,0	4397,677,2042	0,0,4	369	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.995	0.002
7780	"LOC724507"	"LOC724507"	chrNC_037639.1	-	11233688	11233829	11233415	11233525	11234024	11234197	7780	79,559,966,691,868	0,0,0,0,0	527,760,649	0,0,1	290	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.997	0.001
7781	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2450226	2450392	2444115	2445720	2450467	2450633	7781	265,981,958,687,1168	4,45,25,44,50	3024,3066,4023	38,14,26	315	149	0	0.0	0.969,0.912,0.948,0.881,0.917	0.974,0.99,0.987	-0.058
7782	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2450226	2450392	2444115	2445720	2452059	2452157	7782	393,1626,1643,1136,1820	0,0,0,0,0	4238,4551,6338	4,15,9	315	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,0.993,0.997	0.004
7783	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2450226	2450392	2444115	2445720	2459508	2459632	7783	261,978,958,687,1168	0,0,0,0,0	3017,3068,4023	0,2,0	315	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.999,1.0	0.0
7784	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2450467	2450633	2444115	2445720	2452059	2452157	7784	14,155,71,118,112	0,0,0,0,0	116,53,62	4,15,9	315	149	9.31477117661e-14	1.0030757319289723e-12	1.0,1.0,1.0,1.0,1.0	0.932,0.626,0.765	0.226
7785	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2450467	2450633	2450226	2450392	2452059	2452157	7785	14,113,46,74,62	132,648,685,449,652	85,39,36	1221,1485,2315	315	149	0	0.0	0.048,0.076,0.031,0.072,0.043	0.032,0.012,0.007	0.037
7786	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2452059	2452157	2444115	2445720	2459508	2459632	7786	4,2,4,2,0	0,0,0,0,0	31,10,25	0,2,0	247	149	1	1.0	1.0,1.0,1.0,1.0,NA	1.0,0.751,1.0	0.083
7787	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2452059	2452157	2450226	2450392	2452317	2452455	7787	252,1236,1336,1015,1320	0,0,0,0,0	2829,2738,4579	0,0,1	247	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
7788	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2452059	2452157	2450226	2450392	2459508	2459632	7788	92,414,499,283,440	0,0,0,0,0	914,1004,1601	0,2,0	247	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.997,1.0	0.001
7789	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2452792	2452903	2444115	2445720	2459508	2459632	7789	60,349,222,227,338	0,0,0,0,0	1076,803,1501	0,2,0	260	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.996,1.0	0.001
7790	"LOC551144"	"LOC551144"	chrNC_037648.1	-	2459508	2459632	2452792	2452903	2476796	2476922	7790	157,840,599,457,722	0,0,0,0,0	2127,1896,3372	8,1,0	273	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.993,0.999,1.0	0.003
7791	"NOS"	"NOS"	chrNC_037640.1	-	8350818	8350923	8350661	8350729	8351036	8351181	7791	1,50,14,14,8	0,0,0,0,0	96,50,28	0,2,0	254	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.936,1.0	0.021
7792	"NOS"	"NOS"	chrNC_037640.1	-	8352587	8352679	8352372	8352514	8352956	8353119	7792	6,77,47,32,26	0,1,0,0,0	93,100,16	0,0,0	241	149	1	1.0	1.0,0.979,1.0,1.0,1.0	1.0,1.0,1.0	-0.004
7793	"LOC411486"	"LOC411486"	chrNC_037651.1	-	2618570	2618801	2617915	2618146	2618957	2619362	7793	0,0,0,6,0	0,0,0,0,0	47,0,6	1,4,4	380	149	1	1.0	NA,NA,NA,1.0,NA	0.949,0.0,0.37	0.56
7794	"LOC411486"	"LOC411486"	chrNC_037651.1	-	2619549	2619727	2618957	2619362	2619786	2619911	7794	4,0,0,2,0	0,0,0,0,0	26,8,10	0,6,0	327	149	1	1.0	1.0,NA,NA,1.0,NA	1.0,0.378,1.0	0.207
7796	"LOC724233"	"LOC724233"	chrNC_037638.1	+	4376194	4376346	4375802	4375902	4376500	4376815	7796	2807,19865,20720,21421,12796	0,0,0,1,0	27640,37796,42597	18,11,6	301	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.999,0.999,1.0	0.001
7797	"LOC408294"	"LOC408294"	chrNC_037647.1	-	9240679	9240921	9238276	9239445	9242671	9242842	7797	4,112,142,169,83	0,11,7,2,0	81,83,133	16,2,2	391	149	0.234419637932	0.7058268910503411	1.0,0.795,0.885,0.97,1.0	0.659,0.941,0.962	0.076
7798	"LOC408294"	"LOC408294"	chrNC_037647.1	-	9240679	9240921	9238276	9239445	9282285	9282523	7798	4,69,102,152,75	0,2,2,0,0	78,79,101	64,13,20	391	149	1	1.0	1.0,0.929,0.951,1.0,1.0	0.317,0.698,0.658	0.418
7799	"LOC408294"	"LOC408294"	chrNC_037647.1	-	9242671	9242842	9238276	9239445	9282285	9282523	7799	2,53,38,94,73	0,2,2,0,0	51,81,106	64,13,20	320	149	9.82025571972e-12	9.266896351099266e-11	1.0,0.925,0.898,1.0,1.0	0.271,0.744,0.712	0.389
7800	"LOC408294"	"LOC408294"	chrNC_037647.1	-	9242671	9242842	9240679	9240921	9282285	9282523	7800	2,85,74,109,81	0,0,3,0,0	38,83,155	0,0,19	320	149	5.53587701746e-06	3.237394340909738e-05	1.0,1.0,0.92,1.0,1.0	1.0,1.0,0.792	0.053
7801	"LOC408294"	"LOC408294"	chrNC_037647.1	-	9283587	9283652	9283299	9283513	9284140	9284910	7801	142,1317,1162,1328,1214	2,3,0,1,0	2258,1662,1944	0,0,0	214	149	1	1.0	0.98,0.997,1.0,0.999,1.0	1.0,1.0,1.0	-0.005
7802	"LOC552660"	"LOC552660"	chrNC_037638.1	+	25049281	25049362	25048962	25049179	25049470	25049763	7802	207,1127,317,631,268	14,193,77,176,86	1765,602,1354	158,97,177	230	149	0.000529914789631	0.0024733165760782738	0.905,0.791,0.727,0.699,0.669	0.879,0.801,0.832	-0.079
7803	"LOC100576871"	"LOC100576871"	chrNC_037638.1	+	10807761	10809471	10807608	10807696	10809616	10809802	7803	32,216,53,148,78	0,0,0,0,0	925,155,438	4,0,0	1859	149	0.441176323542	1.0	1.0,1.0,1.0,1.0,1.0	0.949,1.0,1.0	0.017
7804	"LOC100576871"	"LOC100576871"	chrNC_037638.1	+	10807761	10809552	10807608	10807696	10809616	10809802	7804	62,349,62,187,85	0,0,0,0,0	1998,230,888	4,0,0	1940	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.975,1.0,1.0	0.008
7805	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8940345	8940550	8939499	8939913	8941133	8941288	7805	12,92,254,76,122	0,0,2,2,4	25,29,28	0,1,0	354	149	0.627356500812	1.0	1.0,1.0,0.982,0.941,0.928	1.0,0.924,1.0	-0.004
7806	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8940641	8940827	8940345	8940550	8941133	8941288	7806	2,110,127,38,102	0,0,1,0,0	14,13,6	0,0,0	335	149	1	1.0	1.0,1.0,0.983,1.0,1.0	1.0,1.0,1.0	-0.003
7807	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8944636	8944769	8941745	8941863	8945345	8945577	7807	12,148,350,139,207	0,0,0,0,0	57,50,50	0,0,1	282	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.964	0.012
7808	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8946163	8946329	8945966	8946078	8947839	8947968	7808	17,115,284,143,223	0,7,4,3,0	104,58,86	0,0,2	315	149	0.0524879045249	0.18079979207343713	1.0,0.886,0.971,0.958,1.0	1.0,1.0,0.953	-0.021
7809	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8946414	8946581	8946163	8946329	8947839	8947968	7809	7,36,71,53,57	8,37,75,61,60	23,25,20	37,24,35	316	149	0.180701860932	0.5564704648583517	0.292,0.314,0.309,0.291,0.309	0.227,0.329,0.212	0.047
7810	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8946429	8946581	8946163	8946329	8947839	8947968	7810	7,18,76,40,58	8,37,75,61,60	40,33,31	37,24,35	301	149	0.13691629825	0.4337436188249177	0.302,0.194,0.334,0.245,0.324	0.349,0.405,0.305	-0.073
7811	"LOC725699"	"LOC725699"	chrNC_037640.1	+	8950423	8950615	8949991	8950178	8950754	8950966	7811	13,119,249,132,110	0,0,0,6,0	54,53,72	0,0,0	341	149	0.90076152315	1.0	1.0,1.0,1.0,0.906,1.0	1.0,1.0,1.0	-0.019
7812	"LOC100578816"	"LOC100578816"	chrNC_037644.1	-	11122460	11122577	11119841	11121297	11122998	11123396	7812	2682,2330,1984,1380,3869	0,0,0,0,0	996,1275,715	0,4,0	266	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.994,1.0	0.002
7813	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5511117	5511276	5494392	5494862	5517688	5517831	7813	385,3633,2223,1982,4322	0,0,0,0,0	3029,2417,2597	22,4,4	308	149	0.833089553772	1.0	1.0,1.0,1.0,1.0,1.0	0.985,0.997,0.997	0.007
7814	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5511117	5511276	5494392	5494862	5521682	5521829	7814	243,2417,1602,1456,2908	0,0,0,0,0	2224,1680,1785	32,0,7	308	149	0.172052440959	0.5332229059241467	1.0,1.0,1.0,1.0,1.0	0.971,1.0,0.992	0.012
7815	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5511117	5511276	5494392	5494862	5582561	5582731	7815	243,2417,1602,1456,2908	0,0,0,0,0	2187,1656,1757	2,1,2	308	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,0.999,0.998	0.002
7816	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5517688	5517831	5494392	5494862	5521682	5521829	7816	134,1102,640,832,1153	0,0,0,0,0	1288,781,717	32,0,7	292	149	1.48953936839e-05	8.331028327855698e-05	1.0,1.0,1.0,1.0,1.0	0.954,1.0,0.981	0.022
7817	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5517688	5517831	5494392	5494862	5582561	5582731	7817	20,228,100,202,234	0,0,0,0,0	364,166,135	2,1,2	292	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.989,0.988,0.972	0.017
7818	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5517688	5517831	5511117	5511276	5521682	5521829	7818	276,2260,1257,1348,2519	0,0,0,0,0	2075,1531,1546	37,27,34	292	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.966,0.967,0.959	0.036
7819	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5517688	5517831	5511117	5511276	5582561	5582731	7819	160,1352,705,700,1558	0,0,0,0,0	1131,897,922	0,3,6	292	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.993,0.987	0.007
7820	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5521682	5521829	5494392	5494862	5582561	5582731	7820	67,319,343,449,596	0,0,0,0,0	539,408,569	2,1,2	296	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.993,0.995,0.993	0.006
7821	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5521682	5521829	5511117	5511276	5582561	5582731	7821	67,319,343,449,596	0,0,0,0,0	544,435,596	0,3,6	296	149	0.919815855572	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.986,0.98	0.011
7822	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5521682	5521829	5517688	5517831	5582561	5582731	7822	185,1249,910,1115,1575	0,0,0,0,0	1509,1074,1201	16,14,5	296	149	0.0142825296831	0.054249469805743626	1.0,1.0,1.0,1.0,1.0	0.979,0.975,0.992	0.018
7823	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5583310	5583330	5582561	5582731	5585687	5585789	7823	0,1,0,0,0	32,122,171,94,168	0,0,1	300,235,375	169	149	1	1.0	0.0,0.007,0.0,0.0,0.0	0.0,0.0,0.002	0.001
7824	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5614948	5615129	5614359	5614577	5616411	5616801	7824	36,232,405,257,310	0,0,0,0,0	847,916,1153	0,0,12	330	149	0.823916400938	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.977	0.008
7825	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5616411	5616801	5614359	5615129	5619651	5619806	7825	33,347,600,270,577	0,0,0,0,0	1323,1305,1926	0,2,0	539	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.994,1.0	0.002
7826	"LOC409383"	"LOC409383"	chrNC_037638.1	-	5616411	5616801	5614359	5615129	5622964	5623156	7826	37,337,599,304,470	0,0,0,0,2	1373,1236,1875	0,0,0	539	149	1	1.0	1.0,1.0,1.0,1.0,0.985	1.0,1.0,1.0	-0.003
7827	"LOC408673"	"LOC408673"	chrNC_037639.1	+	14537271	14537380	14536946	14537067	14537470	14537719	7827	64,530,556,506,493	0,0,0,0,0	3844,3490,3666	4,13,25	258	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,0.994,0.988	0.007
7828	"LOC552182"	"LOC552182"	chrNC_037642.1	-	161948	162222	161622	161842	162340	162501	7828	522,2787,2876,3341,2681	0,5,0,0,0	7414,8066,9847	2,6,4	423	149	1	1.0	1.0,0.995,1.0,1.0,1.0	0.999,0.998,0.999	0.0
7829	"LOC412547"	"LOC412547"	chrNC_037653.1	-	782232	782306	781870	782070	782379	782527	7829	110,478,220,288,142	0,2,3,0,8	3183,1361,2062	0,14,0	223	149	0.686948416226	1.0	1.0,0.994,0.98,1.0,0.922	1.0,0.985,1.0	-0.016
7830	"LOC411672"	"LOC411672"	chrNC_037639.1	-	13695036	13695233	13694282	13694525	13695347	13695438	7830	0,0,4,0,0	0,0,0,0,0	9,19,14	2,0,0	346	149	1	1.0	NA,NA,1.0,NA,NA	0.66,1.0,1.0	0.113
7831	"LOC409976"	"LOC409976"	chrNC_037648.1	-	16063854	16064051	16063694	16063761	16064263	16064589	7831	153,1052,528,898,550	0,0,0,4,0	886,838,1242	0,1,0	346	149	1	1.0	1.0,1.0,1.0,0.99,1.0	1.0,0.997,1.0	-0.001
7832	"Cryl1"	"Cryl1"	chrNC_037649.1	+	5227881	5228039	5226278	5226338	5228196	5228339	7832	1047,3739,3647,5767,2330	4,0,0,0,0	6266,2697,3394	0,0,0	307	149	1	1.0	0.992,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.002
7833	"LOC725884"	"LOC725884"	chrNC_037638.1	+	2227908	2228081	2227208	2227359	2228300	2228402	7833	5786,40444,28784,29989,21425	0,0,0,0,0	37299,26418,36833	0,0,2	322	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
7834	"LOC724275"	"LOC724275"	chrNC_037639.1	+	3888222	3888321	3887867	3888151	3891858	3891988	7834	16,62,65,45,12	0,4,0,0,0	0,0,4	0,0,0	248	149	1	1.0	1.0,0.903,1.0,1.0,1.0	NA,NA,1.0	-0.019
7835	"LOC724275"	"LOC724275"	chrNC_037639.1	+	3891858	3891988	3888222	3888321	3908592	3908919	7835	2,41,43,47,25	41,196,149,114,47	0,0,0	17,20,9	279	149	1.1570830516e-08	8.677371208967345e-08	0.025,0.1,0.134,0.18,0.221	0.0,0.0,0.0	0.132
7836	"LOC724275"	"LOC724275"	chrNC_037639.1	+	3908592	3908919	3887872	3888321	3909521	3909867	7836	209,958,1764,644,545	0,1,0,0,0	204,225,190	0,0,0	476	149	1	1.0	1.0,0.997,1.0,1.0,1.0	1.0,1.0,1.0	-0.001
7837	"LOC552007"	"LOC552007"	chrNC_037641.1	-	10029454	10029611	10028272	10028456	10029838	10030177	7837	3311,29305,21643,34825,21345	0,0,0,0,0	15882,19375,20357	0,1,6	306	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.999	0.0
7838	"LOC552007"	"LOC552007"	chrNC_037641.1	-	10029838	10030177	10028272	10028456	10030320	10030842	7838	3565,33694,19385,28095,18694	0,10,1,4,8	19437,19215,23475	0,0,0	488	149	1	1.0	1.0,0.999,1.0,1.0,0.999	1.0,1.0,1.0	-0.0
7839	"LOC552007"	"LOC552007"	chrNC_037641.1	-	10033378	10033414	10031299	10031647	10036767	10036926	7839	695,7878,3856,4943,2776	46,449,165,173,127	2062,1928,2240	853,709,1388	185	149	0	0.0	0.924,0.934,0.95,0.958,0.946	0.661,0.687,0.565	0.305
7840	"LOC552007"	"LOC552007"	chrNC_037641.1	-	10033378	10033431	10031299	10031647	10036767	10036879	7840	322,4001,2191,2649,1825	46,449,165,173,127	1111,1291,1394	853,709,1388	202	149	0	0.0	0.838,0.868,0.907,0.919,0.914	0.49,0.573,0.426	0.393
7841	"LOC100576602"	"LOC100576602"	chrNC_037638.1	+	1460827	1460904	1460165	1460304	1461018	1462872	7841	18,0,0,0,22	0,0,0,0,1	36,10,8	0,0,0	226	149	1	1.0	1.0,NA,NA,NA,0.936	1.0,1.0,1.0	-0.032
7842	"LOC552435"	"LOC552435"	chrNC_037638.1	+	25158137	25158177	25157749	25157850	25158279	25158392	7842	33,609,76,198,68	0,0,0,0,0	177,39,191	25,11,32	189	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.848,0.737,0.825	0.197
7843	"LOC552435"	"LOC552435"	chrNC_037638.1	+	25161079	25161178	25160156	25160321	25161275	25161593	7843	126,1564,264,615,181	3,35,16,65,20	548,328,800	8,1,0	248	149	0	0.0	0.962,0.964,0.908,0.85,0.845	0.976,0.995,1.0	-0.085
7844	"LOC552679"	"LOC552679"	chrNC_037642.1	+	10898605	10898803	10893191	10893994	10899620	10899806	7844	33,67,52,27,46	0,0,0,0,0	1213,844,1980	2,2,6	347	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.996,0.995,0.993	0.005
7845	"LOC552679"	"LOC552679"	chrNC_037642.1	+	10899620	10899806	10893191	10893994	10902198	10902268	7845	5,87,35,14,18	0,0,0,0,0	963,684,1177	2,0,0	335	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.995,1.0,1.0	0.002
