ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
6742	"LOC412644"	"LOC412644"	chrNC_037642.1	+	132668	132883	131974	132442	133245	133426
6743	"LOC408618"	"LOC408618"	chrNC_037638.1	-	4000850	4001131	3998523	3998711	4001239	4001319
6744	"LOC408618"	"LOC408618"	chrNC_037638.1	-	4009820	4010021	4006059	4006354	4015324	4015429
6745	"LOC408618"	"LOC408618"	chrNC_037638.1	-	4015324	4015429	4009820	4010021	4365009	4365568
6746	"LOC411209"	"LOC411209"	chrNC_037641.1	+	10623983	10624161	10618266	10618410	10634268	10634477
6747	"LOC411209"	"LOC411209"	chrNC_037641.1	+	10634268	10634477	10618266	10618410	10637829	10638022
6748	"LOC411209"	"LOC411209"	chrNC_037641.1	+	10634268	10634477	10623983	10624161	10637175	10637267
6749	"LOC411209"	"LOC411209"	chrNC_037641.1	+	10637175	10637267	10634268	10634477	10637829	10638022
6750	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2261075	2261176	2260261	2260536	2261485	2261591
6751	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2261485	2261591	2260260	2260536	2262294	2262430
6752	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2262294	2262430	2261485	2261591	2264572	2264815
6753	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2263172	2263406	2262294	2262430	2264572	2264815
6754	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2264572	2264815	2262294	2262430	2265372	2265469
6755	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2269879	2269890	2268942	2269076	2271188	2271237
6756	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2269879	2269893	2268942	2269076	2271188	2271237
6757	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2269879	2269929	2268942	2269076	2271188	2271237
6758	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2271188	2271237	2268942	2269076	2271368	2271534
6759	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2274356	2274392	2271368	2271534	2274535	2275043
6760	"LOC726853"	"LOC726853"	chrNC_037652.1	-	2274356	2274392	2271368	2271534	2274744	2275043
6761	"LOC100577717"	"LOC100577717"	chrNC_037642.1	+	9885381	9885627	9883629	9884368	9887263	9887590
6762	"LOC102656816"	"LOC102656816"	chrNC_037638.1	+	11372673	11372963	11371780	11372020	11373284	11373731
6763	"LOC102656816"	"LOC102656816"	chrNC_037638.1	+	11372673	11372963	11371780	11372020	11374433	11374942
6764	"LOC102656816"	"LOC102656816"	chrNC_037638.1	+	11373284	11373731	11371780	11372020	11374433	11374942
6765	"LOC102656816"	"LOC102656816"	chrNC_037638.1	+	11373284	11373731	11372673	11372963	11374433	11374942
6766	"LOC408406"	"LOC408406"	chrNC_037650.1	+	3788391	3788451	3785863	3786953	3792487	3793155
6767	"LOC408406"	"LOC408406"	chrNC_037650.1	+	3788391	3788451	3785863	3786953	3792491	3793155
6768	"LOC551297"	"LOC551297"	chrNC_037645.1	+	11948099	11948334	11947241	11947628	11948685	11949075
6769	"LOC411359"	"LOC411359"	chrNC_037639.1	-	1686425	1686537	1685634	1685879	1686933	1687378
6770	"LOC726488"	"LOC726488"	chrNC_037647.1	-	9524672	9524871	9524309	9524559	9524976	9526326
6771	"LOC727505"	"LOC727505"	chrNC_037647.1	-	4678949	4679171	4678094	4678316	4679441	4679557
6772	"LOC100577569"	"LOC100577569"	chrNC_037650.1	-	3458859	3459336	3457678	3457809	3459407	3459723
6773	"LOC726595"	"LOC726595"	chrNC_037648.1	+	15636720	15637047	15636285	15636564	15637125	15637310
6774	"LOC107966060"	"LOC107966060"	chrNC_037638.1	+	24944697	24944970	24944273	24944602	24945066	24945349
6775	"LOC413081"	"LOC413081"	chrNC_037638.1	+	10772520	10772561	10772069	10772407	10773043	10773283
6776	"LOC413081"	"LOC413081"	chrNC_037638.1	+	10772520	10772561	10772069	10772407	10773122	10773283
6777	"LOC726172"	"LOC726172"	chrNC_037638.1	+	14810444	14810617	14808708	14808803	14812431	14813305
6778	"LOC410752"	"LOC410752"	chrNC_037638.1	+	5079987	5080135	5079790	5079861	5083879	5084012
6779	"LOC410752"	"LOC410752"	chrNC_037638.1	+	5080255	5080412	5079880	5080135	5083879	5084012
6780	"LOC724720"	"LOC724720"	chrNC_037638.1	+	4484601	4484773	4484057	4484492	4484968	4485051
6781	"egh"	"egh"	chrNC_037638.1	-	2224017	2224826	2223305	2223925	2226322	2226752
6782	"LOC408699"	"LOC408699"	chrNC_037639.1	+	9950656	9950940	9949619	9949832	9951363	9951532
6783	"LOC408699"	"LOC408699"	chrNC_037639.1	+	9951363	9951532	9950656	9950940	9957929	9958012
6784	"LOC408699"	"LOC408699"	chrNC_037639.1	+	9964056	9964202	9963728	9963940	9964465	9964596
6785	"LOC408699"	"LOC408699"	chrNC_037639.1	+	9965838	9965979	9965617	9965744	9966139	9966298
6786	"LOC408699"	"LOC408699"	chrNC_037639.1	+	9966700	9966768	9966499	9966629	9967752	9967952
6787	"LOC412119"	"LOC412119"	chrNC_037642.1	+	2262717	2262895	2262141	2262612	2263602	2263825
6788	"LOC411942"	"LOC411942"	chrNC_037641.1	+	5605392	5605938	5604551	5604736	5606054	5606514
6789	"LOC100576139"	"LOC100576139"	chrNC_037638.1	-	6298297	6298462	6297534	6298053	6298606	6298944
6790	"LOC100578161"	"LOC100578161"	chrNC_037643.1	-	16492865	16492956	16490886	16492070	16493875	16494503
6791	"LOC100578161"	"LOC100578161"	chrNC_037643.1	-	16492865	16492956	16490886	16492070	16494353	16494503
6792	"LOC100578161"	"LOC100578161"	chrNC_037643.1	-	16493875	16493980	16490886	16492070	16494353	16494503
6793	"LOC100578161"	"LOC100578161"	chrNC_037643.1	-	16493875	16493980	16490886	16492956	16494353	16494503
6794	"LOC100578161"	"LOC100578161"	chrNC_037643.1	-	16496996	16497113	16496552	16496754	16497246	16497334
6795	"LOC412224"	"LOC412224"	chrNC_037638.1	+	11847889	11848022	11847649	11847828	11848096	11848323
6796	"LOC412224"	"LOC412224"	chrNC_037638.1	+	11848096	11848323	11847649	11847828	11848388	11848520
6797	"LOC412224"	"LOC412224"	chrNC_037638.1	+	11849929	11850080	11849499	11849848	11850167	11850364
6798	"LOC102653813"	"LOC102653813"	chrNC_037638.1	+	19774973	19775048	19774610	19774822	19775727	19775771
6799	"LOC410119"	"LOC410119"	chrNC_037644.1	-	11040785	11040952	11038276	11038551	11043901	11044260
6800	"LOC726726"	"LOC726726"	chrNC_037641.1	-	5674281	5674350	5673541	5673889	5675005	5675064
6801	"LOC726726"	"LOC726726"	chrNC_037641.1	-	5675005	5675064	5674281	5674350	5675712	5677687
6802	"LOC726726"	"LOC726726"	chrNC_037641.1	-	5675712	5677687	5675005	5675064	5678151	5678287
6803	"LOC726726"	"LOC726726"	chrNC_037641.1	-	5678151	5678287	5675712	5677687	5680157	5680403
6804	"LOC725982"	"LOC725982"	chrNC_037638.1	+	3189830	3190085	3189597	3189724	3190215	3190641
6805	"LOC412924"	"LOC412924"	chrNC_037640.1	-	11091406	11091510	11090855	11091004	11091823	11091927
6806	"LOC412924"	"LOC412924"	chrNC_037640.1	-	11091406	11091510	11090855	11091004	11092182	11092479
6807	"LOC412924"	"LOC412924"	chrNC_037640.1	-	11091823	11091927	11090855	11091004	11092182	11092479
6808	"LOC412924"	"LOC412924"	chrNC_037640.1	-	11091823	11091927	11091406	11091510	11092182	11092479
6809	"LOC411320"	"LOC411320"	chrNC_037646.1	-	9471732	9471921	9471353	9471642	9472229	9472328
6810	"LOC411320"	"LOC411320"	chrNC_037646.1	-	9472003	9472155	9471732	9471921	9472229	9472328
6811	"LOC411159"	"LOC411159"	chrNC_037643.1	-	10273445	10273511	10268942	10269800	10282598	10282832
6812	"LOC411159"	"LOC411159"	chrNC_037643.1	-	10282598	10282832	10273445	10273511	10309004	10310890
6813	"LOC411159"	"LOC411159"	chrNC_037643.1	-	10309004	10310890	10282598	10282832	10311686	10311840
6814	"LOC409667"	"LOC409667"	chrNC_037652.1	+	5859348	5859514	5851688	5851881	5861296	5861384
6815	"LOC409667"	"LOC409667"	chrNC_037652.1	+	5859348	5859514	5851688	5851881	5868774	5868848
6816	"LOC409667"	"LOC409667"	chrNC_037652.1	+	5861296	5861384	5851688	5851881	5868774	5868848
6817	"LOC409667"	"LOC409667"	chrNC_037652.1	+	5861296	5861384	5859348	5859514	5868774	5868848
6818	"LOC409667"	"LOC409667"	chrNC_037652.1	+	5868774	5868848	5861296	5861384	5868976	5869132
6819	"LOC409667"	"LOC409667"	chrNC_037652.1	+	5868976	5869132	5868774	5868848	5869241	5869613
6820	"LOC409937"	"LOC409937"	chrNC_037638.1	+	19761816	19762106	19761165	19761627	19762231	19762494
6821	"LOC409937"	"LOC409937"	chrNC_037638.1	+	19762231	19762494	19761165	19761627	19762661	19762736
6822	"LOC409937"	"LOC409937"	chrNC_037638.1	+	19762231	19762494	19761165	19761627	19762666	19762736
6823	"LOC409937"	"LOC409937"	chrNC_037638.1	+	19763792	19763893	19763184	19763381	19764465	19764680
6824	"LOC409937"	"LOC409937"	chrNC_037638.1	+	19763792	19763893	19763184	19763381	19764550	19764680
6825	"LOC409937"	"LOC409937"	chrNC_037638.1	+	19764550	19764680	19763184	19763381	19764840	19764897
6826	"Tg"	"Tg"	chrNC_037642.1	+	13525822	13526172	13519551	13520029	13526236	13526369
6827	"Tg"	"Tg"	chrNC_037642.1	+	13526236	13526369	13525822	13526172	13526768	13527082
6828	"Tg"	"Tg"	chrNC_037642.1	+	13526450	13526680	13526236	13526369	13526768	13527082
6829	"Tg"	"Tg"	chrNC_037642.1	+	13526768	13527082	13526450	13526680	13529798	13530068
6830	"Tg"	"Tg"	chrNC_037642.1	+	13529798	13530068	13526768	13527082	13530526	13530833
6831	"Tg"	"Tg"	chrNC_037642.1	+	13530526	13530833	13530301	13530446	13530900	13531272
6832	"LOC408769"	"LOC408769"	chrNC_037641.1	+	13200719	13200927	13200451	13200577	13201651	13201694
6833	"LOC408769"	"LOC408769"	chrNC_037641.1	+	13202154	13202388	13201784	13202044	13204782	13204977
6834	"LOC413560"	"LOC413560"	chrNC_037638.1	+	16678082	16678453	16677235	16677542	16685521	16685656
6835	"LOC413560"	"LOC413560"	chrNC_037638.1	+	16685521	16685656	16678082	16678453	16687193	16687306
6836	"LOC413560"	"LOC413560"	chrNC_037638.1	+	16687193	16687306	16685521	16685656	16688745	16689159
6837	"LOC412125"	"LOC412125"	chrNC_037645.1	-	12352491	12352504	12352197	12352332	12353487	12353802
6838	"LOC412125"	"LOC412125"	chrNC_037645.1	-	12352491	12352610	12352197	12352332	12353487	12353751
6839	"LOC412330"	"LOC412330"	chrNC_037639.1	-	9410364	9410493	9400285	9410158	9410633	9410801
6840	"LOC412330"	"LOC412330"	chrNC_037639.1	-	9410364	9410493	9400285	9410158	9432946	9433023
6841	"LOC412330"	"LOC412330"	chrNC_037639.1	-	9410633	9410801	9400285	9410158	9432946	9433023
6842	"LOC412330"	"LOC412330"	chrNC_037639.1	-	9410633	9410801	9410364	9410493	9432946	9433023
6843	"LOC412330"	"LOC412330"	chrNC_037639.1	-	9432946	9433023	9410633	9410801	9441786	9442444
6844	"LOC100576446"	"LOC100576446"	chrNC_037638.1	+	12515086	12515221	12514762	12514919	12519211	12519325
6845	"LOC100576446"	"LOC100576446"	chrNC_037638.1	+	12526358	12526460	12523012	12523180	12526641	12526775
6846	"LOC412456"	"LOC412456"	chrNC_037641.1	+	12152435	12152742	12151910	12152348	12152832	12153015
6847	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16388246	16388396	16384270	16384868	16389965	16390368
6848	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16388246	16388396	16384270	16384868	16406915	16407245
6849	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16388650	16388924	16388246	16388396	16389965	16390368
6850	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16388650	16388924	16388246	16388396	16406915	16407245
6851	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16389029	16389113	16388404	16388924	16389965	16390368
6852	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16389029	16389113	16388404	16388924	16406915	16407245
6853	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16389965	16390368	16384270	16384868	16406915	16407245
6854	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16389965	16390368	16388246	16388396	16406915	16407245
6855	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16389965	16390368	16388404	16388924	16406915	16407245
6856	"LOC100577259"	"LOC100577259"	chrNC_037643.1	-	16389965	16390368	16389029	16389113	16406915	16407245
6857	"LOC408723"	"LOC408723"	chrNC_037640.1	-	13363092	13363246	13358917	13360636	13363494	13363787
6858	"DHRS4"	"DHRS4"	chrNC_037647.1	+	6007362	6007644	6005421	6005545	6007755	6007933
6859	"LOC409427"	"LOC409427"	chrNC_037647.1	-	6011164	6011323	6010883	6011080	6015833	6016069
6860	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286913	11287100	11286633	11286828	11308143	11308287
6861	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286913	11287100	11286633	11286828	11315012	11315624
6862	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286964	11287095	11286631	11286828	11310837	11311100
6863	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286964	11287095	11286631	11286828	11315012	11315624
6864	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286964	11287100	11286632	11286828	11308143	11308287
6865	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286964	11287100	11286632	11286828	11310837	11311100
6866	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11286964	11287100	11286632	11286828	11315012	11315624
6867	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11298633	11298710	11286633	11287100	11308143	11308287
6868	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11298633	11298710	11286633	11287100	11308944	11309043
6869	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11298633	11298710	11286633	11287100	11310837	11311100
6870	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11298633	11298710	11286964	11287095	11308143	11308287
6871	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11298633	11298710	11286964	11287095	11308944	11309043
6872	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11298633	11298710	11286964	11287095	11310837	11311100
6873	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286631	11286828	11310837	11311100
6874	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286631	11286828	11315012	11315624
6875	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287095	11308944	11309043
6876	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287095	11310837	11311100
6877	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287095	11315012	11315624
6878	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287095	11318462	11319192
6879	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287100	11308944	11309043
6880	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287100	11310837	11311100
6881	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287100	11315012	11315624
6882	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11286633	11287100	11318462	11319192
6883	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11298633	11298710	11308944	11309043
6884	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308143	11308287	11298633	11298710	11310837	11311100
6885	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11286633	11287095	11310837	11311100
6886	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11286633	11287095	11315012	11315624
6887	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11286633	11287100	11310837	11311100
6888	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11286633	11287100	11315012	11315624
6889	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11298633	11298710	11310837	11311100
6890	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11308143	11308287	11310837	11311100
6891	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11308944	11309043	11308143	11308287	11315012	11315624
6892	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11310837	11311100	11286631	11286828	11315012	11315624
6893	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11310837	11311100	11286633	11287095	11315012	11315624
6894	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11310837	11311100	11286964	11287100	11315012	11315624
6895	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11310837	11311100	11308143	11308287	11315012	11315624
6896	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11310837	11311100	11308944	11309043	11315012	11315624
6897	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11315012	11315624	11286633	11287095	11318462	11319192
6898	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11315012	11315624	11286633	11287100	11318462	11319192
6899	"LOC411490"	"LOC411490"	chrNC_037646.1	+	11315012	11315624	11308143	11308287	11318462	11319192
6900	"LOC552047"	"LOC552047"	chrNC_037643.1	+	15075157	15075379	15074954	15075081	15075443	15075630
6901	"LOC100578823"	"LOC100578823"	chrNC_037641.1	+	5902061	5902303	5901419	5901799	5902369	5902474
6902	"LOC100578823"	"LOC100578823"	chrNC_037641.1	+	5904035	5904215	5903486	5903959	5904275	5904697
6903	"LOC100578823"	"LOC100578823"	chrNC_037641.1	+	5905847	5906088	5905658	5905764	5906193	5906338
6904	"LOC100578823"	"LOC100578823"	chrNC_037641.1	+	5906193	5906338	5905658	5905764	5906405	5906557
6905	"LOC100578823"	"LOC100578823"	chrNC_037641.1	+	5908434	5908550	5908173	5908374	5908620	5908730
6906	"LOC100578823"	"LOC100578823"	chrNC_037641.1	+	5908620	5908730	5908434	5908550	5908794	5908916
6907	"LOC408674"	"LOC408674"	chrNC_037639.1	+	14541294	14541409	14540906	14541189	14541575	14541944
6908	"LOC100578281"	"LOC100578281"	chrNC_037638.1	-	18434346	18434674	18433599	18434043	18434815	18435017
6909	"LOC100578281"	"LOC100578281"	chrNC_037638.1	-	18435192	18435319	18434815	18435017	18435417	18435499
6910	"LOC100578281"	"LOC100578281"	chrNC_037638.1	-	18435192	18435329	18434815	18435017	18435417	18435499
6911	"LOC552676"	"LOC552676"	chrNC_037638.1	+	4719080	4719204	4718956	4718994	4719316	4719410
6912	"LOC552676"	"LOC552676"	chrNC_037638.1	+	4720395	4720585	4720155	4720316	4722046	4722317
6913	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021290	10021454	10017424	10020818	10021821	10021985
6914	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021290	10021454	10017424	10020818	10022389	10022553
6915	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021290	10021454	10017424	10020818	10023355	10023479
6916	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021821	10021985	10017424	10020818	10022389	10022553
6917	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021821	10021985	10017424	10020818	10023355	10023479
6918	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021821	10021985	10021290	10021454	10022389	10022553
6919	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10021821	10021985	10021290	10021454	10023355	10023479
6920	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10022389	10022553	10017424	10020818	10023355	10023479
6921	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10022389	10022553	10021290	10021454	10023355	10023479
6922	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10022389	10022553	10021821	10021985	10023355	10023479
6923	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10023355	10023479	10017424	10020818	10024079	10024387
6924	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10023355	10023479	10017424	10020818	10035951	10036088
6925	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10024079	10024387	10017424	10020818	10028738	10029042
6926	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10024079	10024387	10017424	10020818	10035951	10036088
6927	"LOC102655329"	"LOC102655329"	chrNC_037647.1	-	10024079	10024387	10023355	10023479	10035951	10036088
6928	"LOC413242"	"LOC413242"	chrNC_037647.1	-	590149	590347	542103	542356	633299	634950
6929	"LOC413242"	"LOC413242"	chrNC_037647.1	-	633299	634950	590149	590347	703512	704313
6930	"LOC410751"	"LOC410751"	chrNC_037638.1	+	5102419	5102674	5101699	5101848	5102955	5103147
6931	"LOC410684"	"LOC410684"	chrNC_037638.1	-	20059507	20059662	20054742	20056308	20068077	20068537
6932	"LOC410684"	"LOC410684"	chrNC_037638.1	-	20068077	20068537	20059507	20059662	20090766	20091403
6933	"LOC102655442"	"LOC102655442"	chrNC_037638.1	+	1214062	1214199	1213341	1213967	1214381	1214509
6934	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10832769	10833012	10829762	10830029	10833969	10834137
6935	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10833969	10834137	10832769	10833012	10836403	10836493
6936	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10836403	10836493	10833969	10834137	10836967	10837172
6937	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10836403	10836517	10833969	10834137	10836967	10837172
6938	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10836967	10837172	10833969	10834137	10846856	10846935
6939	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10838770	10841663	10836967	10837172	10846856	10846935
6940	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10846856	10846935	10833969	10834137	10882400	10882754
6941	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10846856	10846935	10838770	10841663	10882400	10882754
6942	"LOC409714"	"LOC409714"	chrNC_037650.1	-	10882400	10882754	10846856	10846935	10885126	10885388
6943	"LOC726080"	"LOC726080"	chrNC_037641.1	+	2804985	2805148	2804351	2804516	2805254	2807095
6944	"LOC726080"	"LOC726080"	chrNC_037641.1	+	2808922	2809125	2808738	2808832	2809183	2809382
6945	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11709723	11709906	11707662	11707901	11714658	11714967
6946	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11709723	11709906	11707662	11707901	11745702	11745795
6947	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11714658	11714967	11707662	11707901	11745702	11745795
6948	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11714658	11714967	11709723	11709906	11738766	11739747
6949	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11714658	11714967	11709723	11709906	11745702	11745795
6950	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11785093	11785171	11745885	11745997	11800084	11800714
6951	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11785093	11785171	11745885	11745997	11815718	11816218
6952	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11785093	11785177	11745885	11745997	11800084	11800459
6953	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11785093	11785177	11745885	11745997	11815718	11816218
6954	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11800084	11800714	11785093	11785171	11815718	11816218
6955	"LOC408271"	"LOC408271"	chrNC_037647.1	-	11800084	11800714	11785093	11785177	11815718	11816218
6956	"LOC411753"	"LOC411753"	chrNC_037638.1	-	24676979	24677089	24675680	24675776	24681447	24682142
6957	"LOC113218799"	"LOC113218799"	chrNC_037642.1	+	7194059	7194152	7188314	7188426	7194407	7194548
6958	"LOC409965"	"LOC409965"	chrNC_037640.1	-	8274203	8274258	8273102	8273340	8274423	8274606
6959	"LOC409965"	"LOC409965"	chrNC_037640.1	-	8274203	8274323	8273102	8273340	8274423	8274606
6960	"LOC409965"	"LOC409965"	chrNC_037640.1	-	8276146	8276212	8275249	8275320	8279056	8279230
6961	"LOC410729"	"LOC410729"	chrNC_037638.1	+	10476989	10477171	10476643	10476921	10477352	10477585
6962	"LOC410729"	"LOC410729"	chrNC_037638.1	+	10477352	10477585	10476989	10477171	10477642	10477778
6963	"LOC412195"	"LOC412195"	chrNC_037640.1	+	1942784	1942873	1935627	1935740	1943026	1943250
6964	"LOC412195"	"LOC412195"	chrNC_037640.1	+	1942784	1943250	1935627	1935740	1943399	1943641
6965	"LOC412195"	"LOC412195"	chrNC_037640.1	+	1943026	1943250	1935639	1935740	1943399	1943641
6966	"LOC412195"	"LOC412195"	chrNC_037640.1	+	1944129	1944409	1943720	1944025	1944493	1944656
6967	"LOC408661"	"LOC408661"	chrNC_037639.1	-	14973258	14973400	14973051	14973182	14975441	14975928
6968	"LOC408661"	"LOC408661"	chrNC_037639.1	-	14974804	14974984	14973258	14973400	14975441	14975928
6969	"LOC408661"	"LOC408661"	chrNC_037639.1	-	14978168	14978583	14976003	14976314	15037652	15039135
6970	"LOC552640"	"LOC552640"	chrNC_037651.1	-	8272890	8273022	8272714	8272765	8273097	8273303
6971	"LOC552640"	"LOC552640"	chrNC_037651.1	-	8272890	8273022	8272714	8272810	8273097	8273303
6972	"LOC102654530"	"LOC102654530"	chrNC_037639.1	-	2450859	2450961	2449450	2449606	2451777	2451877
6973	"LOC100577165"	"LOC100577165"	chrNC_037647.1	+	11238899	11239026	11238476	11238619	11239533	11239645
6974	"LOC724189"	"LOC724189"	chrNC_037641.1	-	4751987	4752051	4740787	4743343	4752308	4752382
6975	"LOC551224"	"LOC551224"	chrNC_037644.1	-	10772153	10772300	10771427	10771503	10772988	10773156
6976	"LOC551224"	"LOC551224"	chrNC_037644.1	-	10773349	10773537	10772988	10773156	10773596	10774251
6977	"LOC551224"	"LOC551224"	chrNC_037644.1	-	10773596	10774251	10772988	10773156	10775311	10775393
6978	"LOC551224"	"LOC551224"	chrNC_037644.1	-	10776840	10776993	10775684	10776322	10792039	10793045
6979	"LOC727168"	"LOC727168"	chrNC_037639.1	-	1635719	1636010	1632769	1632935	1637555	1637756
6980	"LOC727168"	"LOC727168"	chrNC_037639.1	-	1638715	1638957	1637555	1637756	1647802	1647972
6981	"LOC727168"	"LOC727168"	chrNC_037639.1	-	1638715	1638957	1638368	1638578	1647802	1647972
6982	"LOC727168"	"LOC727168"	chrNC_037639.1	-	1647802	1647972	1638715	1638957	1648234	1648487
6983	"LOC408983"	"LOC408983"	chrNC_037646.1	+	11772572	11772593	11772169	11772391	11773110	11773945
6984	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27502369	27502576	27473390	27473679	27503542	27503853
6985	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27502369	27502576	27490877	27491109	27503542	27503853
6986	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27502369	27502576	27490877	27491109	27515259	27515335
6987	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27503542	27503853	27490877	27491109	27515259	27515335
6988	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27503542	27503853	27502369	27502576	27515259	27515335
6989	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27503542	27503853	27502369	27502576	27518815	27518983
6990	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27515259	27515335	27502369	27502576	27518815	27518983
6991	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27515259	27515335	27503542	27503853	27518815	27518983
6992	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27518815	27518983	27515259	27515335	27536899	27537089
6993	"LOC725081"	"LOC725081"	chrNC_037638.1	-	27535912	27536066	27518815	27518983	27536899	27537081
